country_code,country_name,source,medicine_name,active_substance,strength,package_size,dosage_form,product_no,atc_code,marketing_auth_holder,agent,shortage_start,estimated_end,notified_date,status,recommendations,scraped_at
IS,Iceland,Lyfjastofnun,Esomeprazol Krka (Heilsa),Esomeprazolum INN,40 mg,98 stk.,Magasýruþolið hart hylki,560865,A02BC05,Heilsa ehf.,,2025-07-16,2025-08-28,2025-07-08,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:21.143007
IS,Iceland,Lyfjastofnun,Telfast,Fexofenadinum INN hýdróklóríð,120 mg,30 stk.,Filmuhúðuð tafla,064544,R06AX26,Opella Healthcare France S.A.S.,STADA Nordic ApS.,2025-07-16,2025-07-18,2025-07-16,resolved,". Mjög stuttur skortur, samheitalyf er fáanlegt.",2026-03-12T16:36:21.158957
IS,Iceland,Lyfjastofnun,Ramíl,Ramiprilum INN,"2,5 mg",100 stk.,Tafla,046269,C09AA05,Teva B.V.*,Teva Pharma Iceland ehf.*,2025-07-15,2025-08-29,2025-07-18,resolved,. Til eru birgðir af 5 mg töflum og eru þær með deiliskort og skipta má töflunum í jafna helminga.,2026-03-12T16:36:21.158957
IS,Iceland,Lyfjastofnun,Cubicin,Daptomycinum INN,350 mg,350 mg,"Stungulyfs-/innrennslisstofn, lausn",061961,J01XX09,Merck Sharp & Dohme B.V.*,Vistor hf,2025-07-15,2025-07-21,2025-07-16,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:21.158957
IS,Iceland,Lyfjastofnun,Metformin Bluefish,Metforminum INN hýdróklóríð,1000 mg,60 stk.,Filmuhúðuð tafla,162863,A10BA02,Bluefish Pharmaceuticals AB,Artasan ehf,2025-07-15,2025-07-31,2025-07-09,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:21.158957
IS,Iceland,Lyfjastofnun,Metalyse,Tenekteplasum INN,5.000 ein.,1 stk.,"Stungulyfsstofn, lausn",038258,B01AD11,Boehringer Ingelheim International GmbH*,Vistor hf,2025-07-15,2025-07-15,2025-07-03,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:21.175483
IS,Iceland,Lyfjastofnun,Amlodipin Zentiva,Amlodipinum INN besýlat,"2,5 mg",84 stk.,Tafla,517200,C08CA01,Zentiva k.s.,,2025-07-15,2025-07-23,2025-07-14,resolved,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:21.178527
IS,Iceland,Lyfjastofnun,Dailiport,Tacrolimusum INN mónohýdrat,"0,5 mg",50x1 stk.,Hart forðahylki,397330,L04AD02,Sandoz A/S,,2025-07-15,2025-07-21,2025-06-30,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:21.182527
IS,Iceland,Lyfjastofnun,Hyprosan,Hypromellosum INN,"3,2 mg/ml",10 ml,"Augndropar, lausn",188338,S01XA20,Santen Oy,,2025-07-15,2025-07-18,2025-07-15,resolved,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:21.185527
IS,Iceland,Lyfjastofnun,Livostin (Heilsa),Levocabastinum INN hýdróklóríð,50 míkróg/skammt,15 ml,"Nefúði, dreifa",135613,R01AC02,Heilsa ehf,,2025-07-15,2025-07-25,2025-07-08,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:21.189527
IS,Iceland,Lyfjastofnun,Synjardy,"Empagliflozinum INN, Metforminum INN hýdróklóríð",5 mg/1000 mg,60 x 1 stk.,Filmuhúðuð tafla,469086,A10BD20,Boehringer Ingelheim International GmbH*,Vistor hf,2025-07-14,2025-07-15,2025-07-03,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:21.192970
IS,Iceland,Lyfjastofnun,Pradaxa,Dabigatranum etexilatum INN mesílat,110 mg,60 stk.,Hart hylki,115364,B01AE07,Boehringer Ingelheim International GmbH*,Vistor hf,2025-07-14,2025-07-15,2025-07-03,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:21.196973
IS,Iceland,Lyfjastofnun,Pirfenidone axunio,Pirfenidonum INN,267 mg,252 stk.,Filmuhúðuð tafla,499572,L04AX05,Axunio Pharma GmbH,,2025-07-14,2100-12-31,2025-07-10,shortage,Aðrar pakkningastærðir eru á markaði / fáanlegar. Ekki í notkun - sérpöntun,2026-03-12T16:36:21.200974
IS,Iceland,Lyfjastofnun,Presmin Combo,"Losartanum INN kalíum, Hydrochlorothiazide","50/12,5 mg",98 stk.,Filmuhúðuð tafla,103633,C09DA01,Alvogen ehf.,,2025-07-14,2025-08-19,2025-06-27,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:21.203974
IS,Iceland,Lyfjastofnun,Synjardy,"Empagliflozinum INN, Metforminum INN hýdróklóríð",5 mg/1000 mg,180 stk.,Filmuhúðuð tafla,437763,A10BD20,Boehringer Ingelheim International GmbH*,Vistor hf,2025-07-14,2025-07-15,2025-07-03,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:21.207976
IS,Iceland,Lyfjastofnun,Zyprexa,Olanzapinum INN,10 mg,10 mg,"Stungulyfsstofn, lausn",005885,N05AH03,"CHEPLAPHARM Registration GmbH,",,2025-07-14,2025-08-14,2025-07-07,resolved,Önnur lyfjaform eru á markaði / fáanleg.,2026-03-12T16:36:21.211489
IS,Iceland,Lyfjastofnun,ABILIFY,Aripiprazolum INN,10 mg,28 stk.,Tafla,010951,N05AX12,Otsuka Pharmaceutical Netherlands B.V.*,Vistor hf,2025-07-13,2025-07-24,2025-07-16,resolved,. Stuttur skortur önnur sambærileg lyf til á markaði,2026-03-12T16:36:21.211489
IS,Iceland,Lyfjastofnun,Picoprep,"Natrii picosulfas INN, Magnesii oxidum, Citric acid",,2 stk.,"Mixtúruduft, lausn",397796,A06AB58,Ferring Lægemidler A/S,,2025-07-12,2025-07-15,2025-07-02,resolved,. CitraFleet mixtúruduft lausn er fáanlegt,2026-03-12T16:36:21.211489
IS,Iceland,Lyfjastofnun,Oncaspar,Pegaspargasum INN,750 ein./ml,3.750 ein.,"Stungulyfs-/innrennslisstofn, lausn",449842,L01XX24,Les Laboratoires Servier*,Icepharma hf.*,2025-07-11,2025-07-18,2025-07-15,resolved,". Lyfið er til hjá LSH en ekki hjá heildsala, kemur aftur í næstu viku.",2026-03-12T16:36:21.211489
IS,Iceland,Lyfjastofnun,Nicorette Invisi,Nicotinum INN,10 mg/16 klst.,14 stk.,Forðaplástur,065752,N07BA01,McNeil Denmark ApS,Vistor hf,2025-07-11,2025-08-07,2025-06-27,resolved,Aðrir styrkleikar og lyfjaform eru á markaði / fáanlegir.,2026-03-12T16:36:21.226729
IS,Iceland,Lyfjastofnun,Timosan Depot  í stakskammtaíláti,Timololum INN maleat,1 mg/g,30 stk.,Augnhlaup í stakskammtaíláti,023590,S01ED01,Santen Oy*,Icepharma hf,2025-07-11,2025-10-28,2025-07-11,resolved,Ekki til lyf með sama ATC númer en sambærilegt lyf í sama flokki er á markaði / fáanlegt. Ekkert annað timolol á markaði en timolol í blöndum er til á markaði,2026-03-12T16:36:21.229729
IS,Iceland,Lyfjastofnun,Adartrel (Lyfjaver),Ropinirolum INN hýdróklóríð,"0,25 mg",12 stk.,Filmuhúðuð tafla,538272,N04BC04,Lyfjaver ehf.,,2025-07-11,2025-11-01,2025-08-14,resolved,Aðrir styrkleikar og/eða samheitalyf eru á markaði / fáanlegir.,2026-03-12T16:36:21.233728
IS,Iceland,Lyfjastofnun,Risperidone Teva GmbH,Risperidonum INN,50 mg,50 mg,"Stungulyfsstofn og leysir, forðadreifa",422087,N05AX08,TEVA GmbH,,2025-07-11,2100-12-31,2025-05-30,shortage,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:21.236728
IS,Iceland,Lyfjastofnun,Xarelto,Rivaroxabanum INN,15 mg,42 stk.,Filmuhúðuð tafla,039141,B01AF01,Bayer AG*,Icepharma hf,2025-07-11,2025-08-29,2025-07-11,resolved,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:21.240693
IS,Iceland,Lyfjastofnun,Tafinlar,Dabrafenibum INN,50 mg,120 stk.,Hart hylki,589153,L01EC02,Novartis Europharm Limited*,Vistor hf,2025-07-11,2025-08-18,2025-07-11,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:21.244531
IS,Iceland,Lyfjastofnun,Jakavi,Ruxolitinibum INN fosfat,20 mg,56 stk.,Tafla,461113,L01EJ01,Novartis Europharm Limited*,Vistor hf,2025-07-10,2025-07-14,2025-07-10,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:21.248532
IS,Iceland,Lyfjastofnun,Vancomycin hameln,Vancomycin hydrochloride,500 mg,500 mg,"Stofn fyrir innrennslisþykkni, lausn",039904,J01XA01,hameln pharma gmbh,,2025-07-10,2025-08-20,2025-07-10,resolved,Til skoðunar.,2026-03-12T16:36:21.251532
IS,Iceland,Lyfjastofnun,OxyContin Depot,Oxycodonum INN hýdróklóríð,10 mg,28 stk.,Forðatafla,179733,N02AA05,Mundipharma A/S,Icepharma hf,2025-07-10,2025-07-28,2025-06-25,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:21.255532
IS,Iceland,Lyfjastofnun,Keppra (Abacus Medicine),Levetiracetamum INN,500 mg,100 stk.,Filmuhúðuð tafla,453169,N03AX14,Abacus Medicine A/S,,2025-07-10,2025-07-24,2025-07-07,resolved,". Samhliða innflutt Keppra frá Lyfjaver, 500 mg filmuhúðaðar töflur eru á markaði, vnr 437581.",2026-03-12T16:36:21.259534
IS,Iceland,Lyfjastofnun,SOTYKTU,Deucravacitinibum INN,6 mg,28 stk.,Filmuhúðuð tafla,488286,L04AF07,Bristol-Myers Squibb Pharma EEIG*,,2025-07-10,2025-07-31,2025-07-09,resolved,Til skoðunar.,2026-03-12T16:36:21.259534
IS,Iceland,Lyfjastofnun,Venclyxto,Venetoclaxum INN,50 mg,7 stk.,Filmuhúðuð tafla,537354,L01XX52,AbbVie Deutschland GmbH & Co. KG,Vistor hf,2025-07-09,2025-07-14,2025-07-09,resolved,Aðrir styrkleikar eru á markaði / fáanlegir. Venclyxto 50 mg töflur eru fáanlegar hjá heildsölu með fyrningu 31.12.25,2026-03-12T16:36:21.259534
IS,Iceland,Lyfjastofnun,Alcaine,Proxymetacainum INN hýdróklóríð,5 mg/ml,15 ml,"Augndropar, lausn",132845,S01HA04,Alcon Nordic A/S,,2025-07-09,2025-09-30,2025-08-22,resolved,Undanþágulyf hefur verið útvegað.,2026-03-12T16:36:21.259534
IS,Iceland,Lyfjastofnun,Xolair,Omalizumabum INN,300 mg,2 ml,"Stungulyf, lausn í áfylltum lyfjapenna",521313,R03DX05,Novartis Europharm Limited*,Vistor hf,2025-07-09,2025-07-14,2025-07-09,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:21.259534
IS,Iceland,Lyfjastofnun,Exemestan Actavis,Exemestanum INN,25 mg,100 stk.,Filmuhúðuð tafla,153507,L02BG06,Actavis Group PTC ehf.,Teva Pharma Iceland ehf.*,2025-07-09,2025-09-26,2025-07-18,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:21.275460
IS,Iceland,Lyfjastofnun,Prasugrel Viatris,Prasugrelum INN hýdróklóríð,5 mg,30 stk.,Filmuhúðuð tafla,390587,B01AC22,Viatris Limited,Icepharma hf.*,2025-07-07,2026-09-30,2025-07-07,shortage,"Undanþágulyf hefur verið útvegað. Heildsalan Parlogis er að útvega undanþágulyf Prasugrel 5 mg 28 stk, vnr 990273, Lyfjastofnun hefur heimilað útskipti. Auk þess er annar styrkleiki til á markaði.",2026-03-12T16:36:21.275460
