country_code,country_name,source,medicine_name,active_substance,active_substance_lt,strength,dosage_form,atc_code,product_no,marketing_auth_holder,status,scraped_at
LT,Lithuania,VVKT,Desmopressin Sumar,Desmopressin,Desmopresinas,240 µg,poliežuvinės tabletės,H01BA02,LT/1/23/5211/015,Sumar Pharma ehf,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Selexipag STADA,Selexipag,Seleksipagas,200 µg,plėvele dengtos tabletės,B01AC27,LT/1/25/5900/004,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Metoprolol succinate Pharmaclan,Metoprolol,Metoprololio sukcinatas,190 mg,pailginto atpalaidavimo tabletės,C07AB02,LT/1/24/5421/003,Pharmaclan s.r.o.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Amoxicilline Sandoz,Amoxicillin,Amoksicilinas,1000 mg,disperguojamosios tabletės,J01CA04,LT/L/25/2956/001,UAB Nemuno vaistinė,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Bisramex,ramipril and bisoprolol,Ramiprilis/Bizoprololio fumaratas,10 mg/10 mg,kietosios kapsulės,C09BX05,LT/1/25/5752/003,Teva B.V.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Pomalidomide Sandoz,Pomalidomide,Pomalidomidas,4 mg,kietosios kapsulės,L04AX06,LT/1/24/5535/006,Sandoz d.d.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Tolvecom,"telmisartan, amlodipine and hydrochlorothiazide",Telmisartanas/Amlodipinas/Hidrochlorotiazidas,"80 mg/5 mg/12,5 mg",tabletės,C09DX08,LT/1/24/5346/004,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Medimibi,Technetium (99mTc) sestamibi,[Tetrakis (1-izocianid-2-metoksi-2-metilpropil)vario(I)] tetrafluoroboratas,500 µg,rinkinys radiofarmaciniam preparatui,V09GA01,LT/1/25/5670/001,RADIOPHARMACY Laboratorium Kft.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Eltrombopag Sandoz,Eltrombopag,Eltrombopagas,75 mg,plėvele dengtos tabletės,B02BX05,LT/1/25/5736/001,Sandoz d.d.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Sitagliptin/Metformin hydrochloride GeneriNobel,Metformin and sitagliptin,Sitagliptinas/Metformino hidrochloridas,50 mg/850 mg,plėvele dengtos tabletės,A10BD07,LT/1/25/5699/009,GeneriNobel GmbH,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Beclometasone/Formoterol Genetic,Formoterol and beclometasone,Beklometazono dipropionatas/Formoterolio fumaratas dihidratas,200 µg/6 µg/spūsnyje,suslėgtasis įkvepiamasis tirpalas,R03AK08,LT/1/24/5654/002,Genetic S.p.A.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,60 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5604/021,Teva B.V.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,ADRENALINA S.A.L.F.,Epinephrine,Adrenalinas,1 mg/ml,injekcinis ar infuzinis tirpalas,C01CA24,LT/L/23/1864/001,UAB Tojaris projektai,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Ceftriaxone Venus Pharma,Ceftriaxone,Ceftriaksonas,2 g,milteliai injekciniam ar infuziniam tirpalui,J01DD04,LT/1/23/5293/003,Venus Pharma GmbH,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Acido alendronico semanal Kern Pharma,Alendronic acid,Alendrono rūgštis,70 mg,tabletės,M05BA04,LT/L/19/1112/001,UAB Lex ano,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Daktarin,Miconazole,Mikonazolas,20 mg/g,valgomasis gelis,A01AB09,LT/L/23/1871/001,UAB Lex ano,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Naloxona Kern Pharma,Naloxone,Naloksono hidrochloridas,"0,4 mg/ml",injekcinis ar infuzinis tirpalas,V03AB15,LT/L/20/1389/001,UAB Lex ano,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Idanuz [Idisan],Icatibant,Ikatibantas,30 mg,injekcinis tirpalas užpildytame švirkšte,B06AC02,LT/1/24/5537/001,UAB Norameda,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Brintellix,Vortioxetine,Vortioksetinas,10 mg,plėvele dengtos tabletės,N06AX26,EU/1/13/891/010,UAB Nemuno vaistinė,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Bulgaplin,Pregabalin,Pregabalinas,150 mg,kietosios kapsulės,N02BF02,LT/1/24/5377/0002,Orion Corporation,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Sitagliptin/Metformin hydrochloride GeneriNobel,Metformin and sitagliptin,Sitagliptinas/Metformino hidrochloridas,50 mg/1000 mg,plėvele dengtos tabletės,A10BD07,LT/1/25/5700/010,GeneriNobel GmbH,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Edoxaban TAD,Edoxaban,Edoksabanas,60 mg,plėvele dengtos tabletės,B01AF03,LT/1/24/5578/015,TAD Pharma GmbH,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Ondansetron Kalceks,Ondansetron,Ondansetronas,2 mg/ml,injekcinis ar infuzinis tirpalas,A04AA01,LT/1/21/4815/006,AS Kalceks,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Ranogelan,Ranolazine,Ranolazinas,500 mg,pailginto atpalaidavimo tabletės,C01EB18,LT/1/22/4982/002,G.L. Pharma GmbH,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,30 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5602/020,Teva B.V.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Etefacin,Esomeprazole,Ezomeprazolas,40 mg,milteliai injekciniam ar infuziniam tirpalui,A02BC05,LT/L/15/0296/002,"UAB ""Eletis Medica""",shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Rocuronium bromide hameln,Rocuronium bromide,Rokuronio bromidas,10 mg/ml,injekcinis ar infuzinis tirpalas,M03AC09,LT/L/25/2705/001,UAB Niromed,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Meldonium Olainfarm,Meldonium,Meldonio dihidratas,100 mg/ml,injekcinis tirpalas,C01EB22,LT/L/24/2211/001,UAB Niromed,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Escitalopram Grindeks,Escitalopram,Escitalopramas,5 mg,plėvele dengtos tabletės,N06AB10,LT/1/23/5199/003,AS Grindeks,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Delianda,Edoxaban,Edoksabanas,15 mg,plėvele dengtos tabletės,B01AF03,LT/1/24/5571/002,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Irsamla,Vortioxetine,Vortioksetinas,10 mg,plėvele dengtos tabletės,N06AX26,LT/1/24/5415/001,Egis Pharmaceuticals PLC,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,KARDATUXAN,Rivaroxaban,Rivaroksabanas,15 mg,plėvele dengtos tabletės,B01AF01,LT/1/22/5041/005,Gedeon Richter Plc,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Atorvastatin/Ezetimibe Teva [Ezaril],Atorvastatin and ezetimibe,Atorvastatinas/Ezetimibas,40 mg/10 mg,plėvele dengtos tabletės,C10BA05,LT/1/24/5384/002,Teva B.V.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,APAP express [Paracetamol US Pharmacia],Paracetamol,Paracetamolis,500 mg,minkštosios kapsulės,N02BE01,LT/1/22/5043/009,US Pharmacia Sp. z o.o.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Cylerax,Cetirizine,Cetirizino dihidrochloridas,10 mg,plėvele dengtos tabletės,R06AE07,LT/1/24/5392/002,SIA Ingen Pharma,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,DEXAMETHASONE PHOSPHATE MEDOCHEMIE,Dexamethasone,Deksametazono natrio fosfatas,4 mg/ml,injekcinis ar infuzinis tirpalas,H02AB02,LT/1/23/5172/001,Medochemie Ltd.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Vimetso,Metformin and vildagliptin,Vildagliptinas/Metformino hidrochloridas,50 mg/850 mg,plėvele dengtos tabletės,A10BD08,LT/1/21/4794/003,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,KARDATUXAN,Rivaroxaban,Rivaroksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF01,LT/1/22/5039/005,Gedeon Richter Plc,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Mitaclau,Desmopressin,Desmopresinas,120 µg,poliežuvinės tabletės,H01BA02,LT/1/23/5227/001,UAB Norameda,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Axitinib STADA,axitinib,Aksitinibas,5 mg,plėvele dengtos tabletės,L01EK01,LT/1/23/5148/007,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Metizol,Thiamazole,Tiamazolas,5 mg,tabletės,H03BB02,LT/L/25/2629/001,UAB Niromed,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Lansoprazolo Teva Italia,Lansoprazole,Lansoprazolas,30 mg,skrandyje neirios kietosios kapsulės,A02BC03,LT/L/26/3141/001,UAB Lex ano,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Edoxaban Polpharma,Edoxaban,Edoksabanas,15 mg,plėvele dengtos tabletės,B01AF03,LT/1/26/5950/005,Zakłady Farmaceutyczne POLPHARMA S.A.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Enzalutamide Norameda,Enzalutamide,Enzalutamidas,40 mg,minkštosios kapsulės,L02BB04,LT/1/23/5192/001,UAB Norameda,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Cilostazol Aristo,Cilostazol,Cilostazolas,50 mg,tabletės,B01AC23,LT/L/25/3106/001,UAB Niromed,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Jamesi,Metformin and sitagliptin,Sitagliptinas/Metformino hidrochloridas,50 mg/850 mg,plėvele dengtos tabletės,A10BD07,LT/1/22/4933/002,Zentiva k.s.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Paracetamol Hiltrex,Paracetamol,Paracetamolis,500 mg,tabletės,N02BE01,LT/1/25/5869/001,UAB NVT,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Fucicort,Betamethasone and antibiotics,Fuzido rūgštis/Betametazonas,20 mg/1 mg/g,kremas,D07CC01,LT/L/12/0081/001,"Lex ano, UAB",shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Pitipix,Pitavastatin,Pitavastatinas,2 mg,plėvele dengtos tabletės,C10AA08,LT/1/24/5544/014,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,TELEXER,Dabigatran etexilate,Dabigatranas eteksilatas,110 mg,kietosios kapsulės,B01AE07,LT/1/22/5035/004,Gedeon Richter Plc,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Hepatect CP,Hepatitis B immunoglobulin,Žmogaus hepatito B imunoglobulinas,50 TV/ml,infuzinis tirpalas,J06BB04,LT/L/23/1965/001,UAB Lex ano,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Axitinib STADA,axitinib,Aksitinibas,5 mg,plėvele dengtos tabletės,L01EK01,LT/1/23/5148/003,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Linagliptin/Metformin STADA,Metformin and linagliptin,Linagliptinas/Metformino hidrochloridas,"2,5 mg/1000 mg",plėvele dengtos tabletės,A10BD11,LT/1/24/5539/027,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Apixaban Sandoz,Apixaban,Apiksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF02,LT/1/24/5574/006,Sandoz d.d.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Razarxo,Rivaroxaban,Rivaroksabanas,15 mg,plėvele dengtos tabletės,B01AF01,LT/1/24/5343/015,TAD Pharma GmbH,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Hexoral,Hexetidine,Heksetidinas,2 mg/ml,burnos gleivinės purškalas (tirpalas),A01AB12,LT/L/14/0241/001,UAB Lex ano,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Viviton,Diosmin,Diosminas,1000 mg,plėvele dengtos tabletės,C05CA03,LT/1/26/5961/006,Berlin-Chemie AG,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Remberix,Etoricoxib,Etorikoksibas,90 mg,plėvele dengtos tabletės,M01AH05,LT/1/24/5484/005,Zakłady Farmaceutyczne POLPHARMA S.A.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,duphaston,Dydrogesterone,Didrogesteronas,10 mg,plėvele dengtos tabletės,G03DB01,LT/L/09/0014/001,UAB Lex ano,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Enkia,Rivaroxaban,Rivaroksabanas,20 mg,plėvele dengtos tabletės,B01AF01,LT/1/23/5142/003,Medochemie Ltd.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Metformin hydrochloride Accord,Metformin,Metformino hidrochloridas,500 mg,plėvele dengtos tabletės,A10BA02,LT/1/21/4823/013,Accord Healthcare B.V.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Rivaroxaban STADA,Rivaroxaban,Rivaroksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF01,LT/1/22/5065/011,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Ibuprofen STADA Arzneimittel,Ibuprofen,Ibuprofenas,600 mg,plėvele dengtos tabletės,M01AE01,LT/1/25/5937/004,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Viviton,Diosmin,Diosminas,1000 mg,plėvele dengtos tabletės,C05CA03,LT/1/26/5961/004,Berlin-Chemie AG,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Canocord,Candesartan,Kandesartano cileksetilas,16 mg,tabletės,C09CA06,LT/L/20/1371/001,UAB Lex ano,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Pitipix,Pitavastatin,Pitavastatinas,2 mg,plėvele dengtos tabletės,C10AA08,LT/1/24/5544/017,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Pazopanib Teva,pazopanib,Pazopanibas,400 mg,plėvele dengtos tabletės,L01EX03,LT/1/22/4895/002,Teva B.V.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,MAXIDEX,Dexamethasone,Deksametazonas,1 mg/ml,akių lašai (suspensija),S01BA01,LT/L/17/0529/001,UAB Tojaris projektai,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Edoxaban STADA,Edoxaban,Edoksabanas,30 mg,plėvele dengtos tabletės,B01AF03,LT/1/25/5716/014,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Apixaban Viatris Pharma,Apixaban,Apiksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF02,LT/1/25/5811/009,Viatris Limited,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Amoxicillin/Clavulanic acid TZF,Amoxicillin and beta-lactamase inhibitor,Amoksicilinas/Klavulano rūgštis,"600 mg/42,9 mg/ml",milteliai geriamajai suspensijai,J01CR02,LT/1/25/5924/001,Tarchomińskie Zakłady Farmaceutyczne „Polfa” Spółka Akcyjna,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Unilux,Iopamidol,Jodas,300 mg/ml,injekcinis tirpalas,V08AB04,LT/L/23/2002/005,UAB PharmaDIA,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Mifegyne,Mifepristone,Mifepristonas,200 mg,tabletės,G03XB01,LT/1/22/5096/001,Exelgyn,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Edoxaban STADA,Edoxaban,Edoksabanas,60 mg,plėvele dengtos tabletės,B01AF03,LT/1/25/5717/013,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Sugammadex Kalceks,Sugammadex,Sugamadeksas,100 mg/ml,injekcinis tirpalas,V03AB35,LT/1/23/5231/001,AS KALCEKS,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Tradexera,Tramadol and dexketoprofen,Deksketoprofenas/Tramadolio hidrochloridas,75 mg/25 mg,plėvele dengtos tabletės,N02AJ14,LT/1/25/5732/007,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,KARDATUXAN,Rivaroxaban,Rivaroksabanas,20 mg,plėvele dengtos tabletės,B01AF01,LT/1/22/5042/006,Gedeon Richter Plc,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Bronchipret TI,Combinations,"Vaistinių čiobrelių (Thymus vulgaris/zygis) žolės sausasis ekstraktas (1:2-2,5)/Gebenių (Hedera helix) lapų skystasis ekstraktas (1:1)","168 mg/16,8 mg/ml",sirupas,R05CA10,LT/1/24/5400/001,BIONORICA SE,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Skinoren,Azelaic acid,Azelaino rūgštis,200 mg/g,kremas,D10AX03,LT/L/20/1388/001,UAB Lex ano,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Edoxaban Polpharma,Edoxaban,Edoksabanas,60 mg,plėvele dengtos tabletės,B01AF03,LT/1/26/5952/015,Pharmaceutical Works POLPHARMA S.A.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Desmopressin Sumar,Desmopressin,Desmopresinas,240 µg,poliežuvinės tabletės,H01BA02,LT/1/23/5211/014,Sumar Pharma ehf,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Rivaroxaban Orion,Rivaroxaban,Rivaroksabanas,15 mg,plėvele dengtos tabletės,B01AF01,LT/1/23/5197/002,Orion Corporation,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Tenamid,Teriflunomide,Teriflunomidas,14 mg,plėvele dengtos tabletės,L04AK02,LT/1/24/5459/004,LV System Service SIA,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Cefixime Medochemie [Cefixime Codal],Cefixime,Cefiksimas,400 mg,plėvele dengtos tabletės,J01DD08,LT/1/25/5779/007,Medochemie Ltd.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Valaciclovir Aurobindo,Valaciclovir,Valacikloviras,500 mg,plėvele dengtos tabletės,J05AB11,LT/L/25/2641/001,UAB Ideal Trade Links,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,PRUBDAQ,Apixaban,Apiksabanas,5 mg,plėvele dengtos tabletės,B01AF02,LT/1/24/5557/007,Bausch Health Ireland Limited,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Cipralex,Escitalopram,Escitalopramas,10 mg,plėvele dengtos tabletės,N06AB10,LT/L/26/3124/002,UAB Niromed,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Atorvastatin/Ezetimibe Teva [Ezaril],Atorvastatin and ezetimibe,Atorvastatinas/Ezetimibas,40 mg/10 mg,plėvele dengtos tabletės,C10BA05,LT/1/24/5384/001,Teva B.V.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Ondansetron STADA,Ondansetron,Ondansetronas,8 mg,burnoje disperguojamos tabletės,A04AA01,LT/1/25/5783/004,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Tolvecom,"telmisartan, amlodipine and hydrochlorothiazide",Telmisartanas/Amlodipinas/Hidrochlorotiazidas,"80 mg/5 mg/12,5 mg",tabletės,C09DX08,LT/1/24/5346/005,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Sitagliptin Sandoz,Sitagliptin,Sitagliptinas,100 mg,plėvele dengtos tabletės,A10BH01,LT/1/22/4930/005,Sandoz d.d.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Seretide Diskus,Salmeterol and fluticasone,Salmeterolis/Flutikazono propionatas,50 µg/250 µg/dozėje,dozuoti įkvepiamieji milteliai,R03AK06,LT/L/11/0032/002,UAB Lex ano,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Rivaroxaban Farmak,Rivaroxaban,Rivaroksabanas,20 mg,plėvele dengtos tabletės,B01AF01,LT/1/22/5090/003,Farmak International Sp. z o.o.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Uridoz,Fosfomycin,Fosfomicinas,3 g,granulės geriamajam tirpalui paketėlyje,J01XX01,LT/L/23/1905/002,UAB Ideal Trade Links,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Canocord,Candesartan,Kandesartano cileksetilas,16 mg,tabletės,C09CA06,LT/L/20/1177/001,UAB Limedika,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Dimetyl fumarate Sandoz,Dimethyl fumarate,Dimetilfumaratas,120 mg,skrandyje neirios kietosios kapsulės,L04AX07,LT/1/24/5524/002,Sandoz d.d.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Jext,Epinephrine,Adrenalinas,300 µg,injekcinis tirpalas užpildytame švirkštiklyje,C01CA24,LT/L/23/1963/001,UAB Lex ano,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Eribulin EVER Pharma,Eribulin,Eribulinas,"0,44 mg/ml",injekcinis tirpalas,L01XX41,LT/1/24/5413/001,Ever Valinject GmbH,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Dimethyl fumarate Glenmark,Dimethyl fumarate,Dimetilfumaratas,240 mg,skrandyje neirios kietosios kapsulės,L04AX07,LT/1/25/5844/006,Glenmark Pharmaceuticals s.r.o.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Edoflusio,Edoxaban,Edoksabanas,60 mg,plėvele dengtos tabletės,B01AF03,LT/1/25/5679/009,Sandoz d.d.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Feiba,Factor VIII inhibitor bypassing activity,VIII koaguliacijos faktoriaus antiinhibitoriaus-koagulianto kompleksas,100 V/ml,milteliai ir tirpiklis infuziniam tirpalui,B02BD03,LT/1/24/5367/003,Baxalta Innovations GmbH,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Rivaroxaban STADA [Rivaroxaban ALIUD],Rivaroxaban,Rivaroksabanas,15 mg,kietosios kapsulės,B01AF01,LT/1/22/5099/019,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Kventiax,Quetiapine,Kvetiapinas,25 mg,plėvele dengtos tabletės,N05AH04,LT/L/25/3014/001,UAB Nemuno vaistinė,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Dapagliflozin STADA,Dapagliflozin,Dapagliflozinas,5 mg,plėvele dengtos tabletės,A10BK01,LT/1/26/5943/010,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Cabazitaxel STADA,Cabazitaxel,Kabazitakselis,20 mg/ml,koncentratas infuziniam tirpalui,L01CD04,LT/1/23/5187/001,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Ticagrelor Zentiva,Ticagrelor,Tikagreloras,90 mg,plėvele dengtos tabletės,B01AC24,LT/1/22/4917/002,Zentiva k.s.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Elicea Q-Tab,Escitalopram,Escitalopramas,5 mg,burnoje disperguojamos tabletės,N06AB10,LT/L/25/2905/002,UAB Lex ano,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Ezetimibe/Atorvastatin Olpha [Ezetimibe/Atorvastatin Olainfarm],Atorvastatin and ezetimibe,Ezetimibas/Atorvastatinas,10 mg/80 mg,plėvele dengtos tabletės,C10BA05,LT/1/24/5336/002,Olpha AS,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Razarxo,Rivaroxaban,Rivaroksabanas,15 mg,plėvele dengtos tabletės,B01AF01,LT/1/24/5343/005,TAD Pharma GmbH,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Edoxaban Polpharma,Edoxaban,Edoksabanas,60 mg,plėvele dengtos tabletės,B01AF03,LT/1/26/5952/010,Pharmaceutical Works POLPHARMA S.A.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Dimethyl fumarate ALIUD,Dimethyl fumarate,Dimetilfumaratas,240 mg,skrandyje neirios kietosios kapsulės,L04AX07,LT/1/25/5762/009,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Apixaban Olpha,Apixaban,Apiksabanas,5 mg,plėvele dengtos tabletės,B01AF02,LT/1/24/5590/003,Olpha AS,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Plerixafor Auxilia,Plerixafor,Pleriksaforas,20 mg/ml,injekcinis tirpalas,L03AX16,LT/1/23/5161/001,Auxilia Pharma OÜ,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,PANCREATIN RFF,"Multienzymes (lipase, protease etc.)",Kasos milteliai (Proteazė/Lipazė/Amilazė),240 mg (400 V/10000 V/7500 V),skrandyje neirios tabletės,A09AA02,LT/L/24/2207/002,UAB Niromed,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Edrocont,Drospirenone and ethinylestradiol,Drospirenonas/Etinilestradiolis,3000 µg/30 µg,plėvele dengtos tabletės,G03AA12,LT/1/24/5587/001,Heaton k.s.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,20 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5601/029,Teva B.V.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Edoxaban Teva,Edoxaban,Edoksabanas,30 mg,plėvele dengtos tabletės,B01AF03,LT/1/25/5707/011,Teva GmbH,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Nurofen Orange,Ibuprofen,Ibuprofenas,100 mg,kramtomosios minkštosios kapsulės,M01AE01,LT/1/16/4016/004,Reckitt Benckiser (Poland) S.A.,shortage,2026-03-14T16:16:25.678545
LT,Lithuania,VVKT,Sitagliptin/Metformin hydrochloride Sandoz,Metformin and sitagliptin,Sitagliptinas/Metformino hidrochloridas,50 mg/850 mg,plėvele dengtos tabletės,A10BD07,LT/1/22/4925/006,Sandoz d.d.,shortage,2026-03-14T16:16:25.678545
