country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,marketing_auth_holder,shortage_start,estimated_end,status,reason,alternative,scraped_at,prk
HU,Hungary,OGYEI,SPUTOPUR 200 mg kemény kapszula,acetylcysteine,,30 X   - üvegben,OGYI-T-03795/01,R05CB01,Wagner-Pharma Kft.,2022-06-03,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.671091,
HU,Hungary,OGYEI,STALORAL Pollenek fenntartó nyelvalatti oldat,allergén kivonat,,2 X 10 ml -,OGYI-T-20473/227,,Stallergenes,2026-08-31,2026-09-30,shortage,Szállítási vagy raktározási gondok,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.671122,
HU,Hungary,OGYEI,STANDACILLIN 200 mg/ml por oldatos injekcióhoz,ampicillin,,100 X   - injekciós üvegben,OGYI-T-05601/01,J01CA01,Sandoz GmbH,2026-09-16,,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.671149,
HU,Hungary,OGYEI,"STODETTE 0,075 mg/0,02 mg bevont tabletta",gestodene;ethinylestradiol,,1 X 21 - buborékcsomagolásban,OGYI-T-20592/01,G03AA10,PharmaSwiss Ceska Republika s.r.o,2025-02-20,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.671175,42889
HU,Hungary,OGYEI,"STREPFEN cukormentes 8,75 mg szopogató tabletta",flurbiprofen,,16 X   - buborékcsomagolásban,OGYI-T-08900/11,R02AX01,Reckitt Benckiser Kft.,2017-06-28,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.671204,223441
HU,Hungary,OGYEI,STROGEN UNO lágy kapszula,serenoa repens,,120 X   - buborékcsomagolásban,OGYI-T-05417/05,G04CX02,Strathmann GmbH&Co.KG,2018-11-01,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.671231,95672
HU,Hungary,OGYEI,STROGEN UNO lágy kapszula,serenoa repens,,30 X   -,OGYI-T-05417/01,G04CX02,Strathmann GmbH&Co.KG,2018-11-01,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.671257,95672
HU,Hungary,OGYEI,STROGEN UNO lágy kapszula,serenoa repens,,60 X   - buborékcsomagolásban,OGYI-T-05417/04,G04CX02,Strathmann GmbH&Co.KG,2018-11-01,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.671283,95672
HU,Hungary,OGYEI,SUFENTANIL TORREX  5 mikrogramm/ml oldatos injekció,sufentanil citrate,,5 X 10 ml ampulla,OGYI-T-08710/01,N01AH03,Chiesi Pharmaceuticals GmbH,2026-02-01,,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.671309,18015
HU,Hungary,OGYEI,SUGAMMADEX QILU 100 mg/ml oldatos injekció,sugammadex,,10 X 2 ml injekciós üvegben,OGYI-T-24144/01,V03AB35,Qilu Pharma Spain S.L.,2025-02-14,,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.671336,87300
HU,Hungary,OGYEI,"SUNITINIB STADA 12,5 mg kemény kapszula",sunitinib,,30 X   - HDPE tartályban,OGYI-T-23524/03,L01EX01,Stada Arzneimittel AG,2023-06-20,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.671361,214191
HU,Hungary,OGYEI,SUNITINIB STADA 25 mg kemény kapszula,sunitinib,,30 X   - HDPE tartályban,OGYI-T-23524/06,L01EX01,Stada Arzneimittel AG,2023-06-20,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.671387,214205
HU,Hungary,OGYEI,SUNITINIB STADA 50 mg kemény kapszula,sunitinib,,30 X   - HDPE tartályban,OGYI-T-23524/09,L01EX01,Stada Arzneimittel AG,2023-06-20,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.671413,214213
HU,Hungary,OGYEI,SUPPOSITORIUM HAEMORRHOIDALE FoNo VII. NATURLAND,lidocaine;bismuth subgallate;Zinc oxide;Peru Balsam;ephedrine hydrochloride,,10 X   - szalagcsomagolásban,OGYI-T-09898/01,,Naturland Magyarország Kft.,2020-01-21,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.671439,
HU,Hungary,OGYEI,SUPREFACT oldatos injekció,buserelin,,1 X 5.5 ml injekciós üvegben,OGYI-T-04400/05,L02AE01,Cheplapharm Arzneimittel GmbH,2026-05-30,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.671465,
HU,Hungary,OGYEI,SUPREFACT oldatos injekció,buserelin,,2 X 5.5 ml injekciós üvegben,OGYI-T-04400/03,L02AE01,Cheplapharm Arzneimittel GmbH,2026-05-30,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.671491,
HU,Hungary,OGYEI,SYNCUMAR MITE 1 mg tabletta,acenocoumarol,,60 X   - buborékcsomagolásban,OGYI-T-05965/02,B01AA07,Bausch Health Ireland Ltd.,2011-10-14,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.671523,7323
HU,Hungary,OGYEI,SYNOTIREX  13 mikrogramm belsõleges oldat egyadagos tartályban,levothyroxine sodium,,6 X 5 - egyadagos tartályban,OGYI-T-23589/01,H03AA01,Ibsa Pharma Kft.,2023-01-23,,shortage,Gyártási gond,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-09-21T13:18:30.671549,
HU,Hungary,OGYEI,SYNOTIREX  25 mikrogramm belsõleges oldat egyadagos tartályban,levothyroxine sodium,,6 X 5 - egyadagos tartályban,OGYI-T-23589/02,H03AA01,Ibsa Pharma Kft.,2023-01-23,,shortage,Gyártási gond,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-09-21T13:18:30.671576,
HU,Hungary,OGYEI,SYNOTIREX  50 mikrogramm belsõleges oldat egyadagos tartályban,levothyroxine sodium,,6 X 5 - egyadagos tartályban,OGYI-T-23589/03,H03AA01,Ibsa Pharma Kft.,2023-01-23,,shortage,Gyártási gond,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-09-21T13:18:30.671602,
HU,Hungary,OGYEI,Scintimun 1 mg készlet radioaktív gyógyszerkészítményhez,besilesomab,,1 X   - porüveg+oldószerüveg,EU/1/09/602/001,V09HA03,Telix Innovations S.A.,2025-09-17,2028-06-26,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.671633,
HU,Hungary,OGYEI,Scintimun 1 mg készlet radioaktív gyógyszerkészítményhez,besilesomab,,2 X   - porüveg+oldószerüveg,EU/1/09/602/002,V09HA03,Telix Innovations S.A.,2025-09-17,2028-06-26,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.671663,
HU,Hungary,OGYEI,"Segluromet 2,5 mg/1000 mg filmtabletta",ertugliflozin;metformin hydrochloride,,56 X   - buborékcsomagolásban,EU/1/18/1265/011,A10BD23,Merck Sharp & Dohme BV,2023-10-31,,shortage,Forgalmazói piaci megfontolások,Egyedi import,2026-09-21T13:18:30.671690,
HU,Hungary,OGYEI,Sivextro 200 mg filmtabletta,tedizolid phosphate,,6 X   - buborékcsomagolásban,EU/1/15/991/001,J01XX11,Merck Sharp & Dohme BV,2020-03-20,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.671716,
HU,Hungary,OGYEI,Sivextro 200 mg por oldatos infúzióhoz való koncentrátumhoz,tedizolid phosphate,,6 X   - injekciós üvegben,EU/1/15/991/003,J01XX11,Merck Sharp & Dohme BV,2020-03-20,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.671742,
HU,Hungary,OGYEI,"Stayveer  62,5 mg filmtabletta",bosentan monohydrate,,56 X   HDPE palackban,EU/1/13/832/005,C02KX01,Janssen-Cilag International NV,2024-08-31,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.671769,67369
HU,Hungary,OGYEI,Stayveer 125 mg filmtabletta,bosentan monohydrate,,56 X   HDPE palackban,EU/1/13/832/006,C02KX01,Janssen-Cilag International NV,2024-02-29,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.671794,67377
HU,Hungary,OGYEI,Stocrin 600 mg filmtabletta,efavirenz,,30 X   - HDPE tartályban,EU/1/99/111/008,J05AG03,Merck Sharp & Dohme BV,2023-06-30,,shortage,Forgalmazói piaci megfontolások,Egyedi import,2026-09-21T13:18:30.671820,66834
HU,Hungary,OGYEI,"Suboxone  2 mg/0,5 mg nyelvalatti film",buprenorphine;naloxone,,28 X 1 - tasakban,EU/1/06/359/009,N07BC51,Indivior Europe Ltd.,2025-11-11,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.671847,82155
HU,Hungary,OGYEI,"Suboxone  2 mg/0,5 mg nyelvalatti film",buprenorphine;naloxone,,7 X 1 - tasakban,EU/1/06/359/007,N07BC51,Indivior Europe Ltd.,2025-11-11,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.671873,
HU,Hungary,OGYEI,"Suboxone  2 mg/0,5 mg nyelvalatti tabletta",buprenorphine;naloxone,,7 X   - buborékcsomagolásban,EU/1/06/359/001,N07BC51,Indivior Europe Ltd.,2022-06-08,,shortage,Gyártási gond,Egyedi import,2026-09-21T13:18:30.671899,82155
HU,Hungary,OGYEI,Suboxone  8 mg/2 mg nyelvalatti tabletta,buprenorphine;naloxone,,28 X   - buborékcsomagolásban,EU/1/06/359/004,N07BC51,Indivior Europe Ltd.,2025-11-11,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.671925,82163
HU,Hungary,OGYEI,Suboxone  8 mg/2 mg nyelvalatti tabletta,buprenorphine;naloxone,,7 X   - buborékcsomagolásban,EU/1/06/359/003,N07BC51,Indivior Europe Ltd.,2022-06-08,,shortage,Gyártási gond,Egyedi import,2026-09-21T13:18:30.671951,82163
HU,Hungary,OGYEI,"TACROLIMUS STADA 0,5 mg retard kemény kapszula",tacrolimus,,50 X   - buborékcsomagolásban,OGYI-T-24105/03,L04AD02,Stada Arzneimittel AG,2025-02-18,,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.671981,
HU,Hungary,OGYEI,TACROLIMUS STADA 1 mg retard kemény kapszula,tacrolimus,,60 X   - buborékcsomagolásban,OGYI-T-24105/11,L04AD02,Stada Arzneimittel AG,2025-02-18,,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.672007,96156
HU,Hungary,OGYEI,TACROLIMUS STADA 3 mg retard kemény kapszula,tacrolimus,,50 X   - buborékcsomagolásban,OGYI-T-24105/17,L04AD02,Stada Arzneimittel AG,2025-02-18,,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.672035,96164
HU,Hungary,OGYEI,TACROLIMUS STADA 5 mg retard kemény kapszula,tacrolimus,,50 X   - buborékcsomagolásban,OGYI-T-24105/23,L04AD02,Stada Arzneimittel AG,2025-02-18,,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.672062,
HU,Hungary,OGYEI,TADALAFIL ACTAVIS 10 mg filmtabletta,tadalafil,,4 X   - buborékcsomagolásban,OGYI-T-23061/03,G04BE08,Teva Gyógyszergyár Zrt.,2026-02-12,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.672090,68233
HU,Hungary,OGYEI,TALSIAN 200 mg tabletta,amisulpride,,60 X   - buborékcsomagolásban,OGYI-T-23777/04,N05AL05,G.L. Pharma GmbH,2026-08-06,2026-10-31,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.672121,133388
HU,Hungary,OGYEI,TANTUM VERDE CITROM 3 mg szopogató tabletta,benzydamine,,20 X   - -,OGYI-T-07594/04,R02AX03,Angelini Pharma Österreich GmbH,2024-11-26,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.672147,
HU,Hungary,OGYEI,TANTUM VERDE EUKALIPTUSZ 3 mg szopogató tabletta,benzydamine,,20 X   - -,OGYI-T-07594/16,R02AX03,Angelini Pharma Österreich GmbH,2025-01-31,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.672176,
HU,Hungary,OGYEI,TANTUM VERDE MENTA 3 mg szopogató tabletta,benzydamine,,20 X   - -,OGYI-T-07594/01,R02AX03,Angelini Pharma Österreich GmbH,2024-11-26,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.672202,
HU,Hungary,OGYEI,TANTUM VERDE NARANCS-MÉZ 3 mg szopogató tabletta,benzydamine,,20 X   - -,OGYI-T-07594/15,R02AX03,Angelini Pharma Österreich GmbH,2024-11-26,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.672228,
HU,Hungary,OGYEI,"TAPTIQOM 0,015 mg/ml + 5 mg/ml oldatos szemcsepp egyadagos tartályban",tafluprost;timolol,,30 X 0.3 ml egyadagos tartályban,OGYI-T-22751/01,S01ED51,Santen OY,2023-01-01,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.672258,212237
HU,Hungary,OGYEI,TARKA 240 mg/4 mg filmtabletta,trandolapril;verapamil,,28 X   - buborékcsomagolásban,OGYI-T-10032/05,C09BB10,Viatris Healthcare Ltd.,2026-02-10,2026-11-11,shortage,Gyártási gond,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.672289,42706
HU,Hungary,OGYEI,TELFAST 120 mg filmtabletta,fexofenadine hydrochloride,,30 X   - buborékcsomagolásban,OGYI-T-06450/02,R06AX26,Opella Healthcare Commercial Kft.,2026-03-06,,shortage,Forgalmazói piaci megfontolások,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-09-21T13:18:30.672316,48739
HU,Hungary,OGYEI,TELFAST 180 mg filmtabletta,fexofenadine hydrochloride,,10 X   - buborékcsomagolásban,OGYI-T-06450/04,R06AX26,Opella Healthcare Commercial Kft.,2013-07-01,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.672343,48747
HU,Hungary,OGYEI,TENOFOVIR TEVA 245 mg filmtabletta,tenofovir disoproxil fumarate,,30 X   - HDPE tartályban,OGYI-T-22903/01,J05AF07,Teva Gyógyszergyár Zrt.,2026-08-05,2026-11-27,shortage,Gyártási gond,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.672373,146633
HU,Hungary,OGYEI,"TENSART HCT  80 mg/12,5 mg filmtabletta",valsartan;hydrochlorothiazide,,30 X   - buborékcsomagolásban,OGYI-T-21032/07,C09DA03,Egis Gyógyszergyár Zrt.,2025-07-31,2026-12-31,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.672403,50156
HU,Hungary,OGYEI,"TENSART HCT 160 mg/12,5 mg filmtabletta",valsartan;hydrochlorothiazide,,30 X   - buborékcsomagolásban,OGYI-T-21032/08,C09DA03,Egis Gyógyszergyár Zrt.,2025-01-20,2027-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.672433,71390
HU,Hungary,OGYEI,TENSART HCT 160 mg/25 mg filmtabletta,valsartan;hydrochlorothiazide,,30 X   - buborékcsomagolásban,OGYI-T-21032/09,C09DA03,Egis Gyógyszergyár Zrt.,2025-10-20,2027-12-31,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.672463,77097
HU,Hungary,OGYEI,"TENSIOMIN  12,5 mg tabletta",captopril,,90 X   - buborékcsomagolásban,OGYI-T-03699/02,C09AA01,Egis Gyógyszergyár Zrt.,2026-01-12,2027-12-31,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.672493,23302
HU,Hungary,OGYEI,TENSIOMIN  50 mg tabletta,captopril,,20 X   - buborékcsomagolásban,OGYI-T-03699/05,C09AA01,Egis Gyógyszergyár Zrt.,2015-01-01,2027-12-31,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.672523,16063
HU,Hungary,OGYEI,TENSIOMIN  50 mg tabletta,captopril,,90 X   - buborékcsomagolásban,OGYI-T-03699/06,C09AA01,Egis Gyógyszergyár Zrt.,2025-07-31,2026-12-31,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.672553,16063
HU,Hungary,OGYEI,TENUTAN  50 mg kemény kapszula,doxycycline,,60 X   - buborékcsomagolásban,OGYI-T-04516/01,J01AA02,PannonPharma Kft.,2025-02-26,,shortage,Gyártási gond,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.672579,
HU,Hungary,OGYEI,TERBINAFIN HEXAL 250 mg tabletta,terbinafine,,30 X   - buborékcsomagolásban,OGYI-T-10029/02,D01BA02,Sandoz Hungária Kft.,2025-04-30,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.672604,34010
HU,Hungary,OGYEI,TERBINAFIN WAGNER 10 mg/g külsõleges oldatos spray,terbinafine hydrochloride,,1 X   - tartályban,OGYI-T-22697/01,D01AE15,Wagner-Pharma Kft.,2024-10-04,,shortage,Forgalmazói piaci megfontolások,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-09-21T13:18:30.672631,78220
HU,Hungary,OGYEI,TETRALYSAL 300 mg kemény kapszula,lymecycline,,16 X   - szalagcsomagolásban,OGYI-T-09555/01,J01AA04,Galderma International,2019-07-11,,shortage,Forgalmazói piaci megfontolások,Egyedi import,2026-09-21T13:18:30.672656,
HU,Hungary,OGYEI,TETRALYSAL 300 mg kemény kapszula,lymecycline,,28 X   - szalagcsomagolásban,OGYI-T-09555/02,J01AA04,Galderma International,2019-07-11,,shortage,Forgalmazói piaci megfontolások,Egyedi import,2026-09-21T13:18:30.672682,
HU,Hungary,OGYEI,TETRAN külsõleges por,oxytetracycline,,1 X 10 g PP tartályban,OGYI-T-03103/01,D06AA03,Wagner-Pharma Kft.,2024-11-15,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.672709,
HU,Hungary,OGYEI,TETRAN szemkenõcs,oxytetracycline,,1 X 5 g Al tubusban,OGYI-T-03140/01,S01AA04,Wagner-Pharma Kft.,2025-10-14,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.672735,
HU,Hungary,OGYEI,TEVA-AMBROBENE 30 mg tabletta,ambroxol,,20 X   - buborékcsomagolásban,OGYI-T-02095/01,R05CB06,Teva Gyógyszergyár Zrt.,2026-07-22,,shortage,Forgalmazói piaci megfontolások,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.672760,
HU,Hungary,OGYEI,TEVA-GLICERIN 2 g végbélkúp,glycerol;palmitic acid;stearic acid,,10 X   - -,OGYI-T-13146/01,A06AX01,Teva Gyógyszergyár Zrt.,2025-03-12,,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.672786,
HU,Hungary,OGYEI,TEVA-GLICERIN 3 g végbélkúp,glycerol;palmitic acid;stearic acid,,10 X   - -,OGYI-T-13146/02,A06AX01,Teva Gyógyszergyár Zrt.,2025-03-12,,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.672812,
HU,Hungary,OGYEI,THIOTEPA MEDAC  15 mg por oldatos infúzióhoz való koncentrátumhoz,Thiotepa,,1 X 2 ml injekciós üvegben,OGYI-T-24198/01,L01AC01,Medac GmbH,2025-03-12,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.672839,94102
HU,Hungary,OGYEI,THOREUS DISKUS 50/100 mikrogramm/adag adagolt inhalációs por,salmeterol;fluticasone,,1 X 60 adag -,OGYI-T-09182/01,R03AK06,GlaxoSmithKline Trading Services Ltd.,2022-03-23,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.672865,64955
HU,Hungary,OGYEI,TICLID 250 mg filmtabletta,ticlopidine,,20 X   - buborékcsomagolásban,OGYI-T-01740/01,B01AC05,Cheplapharm Arzneimittel GmbH,2025-09-01,2026-11-30,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.672895,
HU,Hungary,OGYEI,TIGECIKLIN ROMPHARM 50 mg por oldatos infúzióhoz,tigecycline,,1 X   - injekciós üvegben,OGYI-T-24368/01,J01AA12,SC Rompharm Company SRL,2025-01-29,2027-01-31,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.672925,80500
HU,Hungary,OGYEI,TIGECYCLINE ANFARM 50 mg por oldatos infúzióhoz,tigecycline,,10 X   - injekciós üvegben,OGYI-T-24073/01,J01AA12,Anfarm Hellas S.A.,2026-09-04,2026-12-31,shortage,Szállítási vagy raktározási gondok,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.672956,80500
HU,Hungary,OGYEI,TIGECYCLINE TEVA 50 mg por oldatos infúzióhoz,tigecycline,,10 X   - injekciós üvegben,OGYI-T-23347/02,J01AA12,Teva B.V.,2026-05-05,,shortage,Megnövekedett igény,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.672982,80500
HU,Hungary,OGYEI,TILDATON 40 mg filmtabletta,eletriptan,,6 X   - buborékcsomagolásban,OGYI-T-23449/01,N02CC06,Egis Gyógyszergyár Zrt.,2026-01-12,2027-12-31,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.673012,60232
