country_code,country_name,source,medicine_name,active_substance,strength,atc_code,dosage_form,marketing_auth_holder,mah_country,notification_date,shortage_start,estimated_end,status,notification_type,reason,scraped_at
RO,Romania,ANMDMR,NAMAXIR 10 mg,METHOTREXATUM,10mg,,SOL INJ. IN SERINGA PREUMPLUTA,TEVA B.V.,OLANDA,2023-03-03,2023-03-03,,temporary_discontinuation,Discontinuitate temporara din Iulie 2024,Motive de fabricatie,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,LIPOFUNDIN MCT/LCT 200 mg/ml,COMBINATII (LIPIDE),200mg/ml,,EMULSIE PERF.,B. BRAUN MELSUNGEN AG,GERMANIA,2023-03-10,2023-03-10,,temporary_discontinuation,Discontinuitate temporara din Martie 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,PAZOPANIB ZENTIVA 200 mg,PAZOPANIBUM,200mg,L01EX03,COMPR. FILM.,ZENTIVA  K.S.,REPUBLICA CEHA,2023-03-23,2023-03-23,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,TONOLYSIN 5 mg,LISINOPRILUM,5mg,C09AA03,COMPR.,GEDEON RICHTER ROMANIA S.A.,ROMANIA,2023-03-29,2023-03-29,,temporary_discontinuation,Discontinuitate temporara din Martie 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,TONOLYSIN 20 mg,LISINOPRILUM,20mg,C09AA03,COMPR.,GEDEON RICHTER ROMANIA S.A.,ROMANIA,2023-03-29,2023-03-29,,temporary_discontinuation,Discontinuitate temporara din Martie 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,SISTAR 5 mg,FELODIPINUM,5mg,,COMPR. FILM. ELIB. MODIF.,GEDEON RICHTER ROMANIA S.A.,ROMANIA,2023-03-29,2023-03-29,,temporary_discontinuation,Discontinuitate temporara din Martie 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,OMEPRAZOL-RICHTER 20 mg,OMEPRAZOLUM,20mg,A02BC01,CAPS. GASTROREZ.,GEDEON RICHTER ROMANIA S.A.,ROMANIA,2023-03-29,2023-03-29,,temporary_discontinuation,Discontinuitate temporara din Martie 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,"GLAUTAN 0,05 mg/ml",LATANOPROSTUM,"0,05mg/ml",S01EE01,"PIC. OFT.,SOL.",ROMPHARM COMPANY SRL,ROMANIA,2023-03-31,2023-03-31,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,"BORENAR  2,5mg/ml",BILASTINUM,"2,5mg/ml",,SOL. ORALA,MENARINI INTERNATIONAL OPERATIONS LUXEMBOURG S.A.,LUXEMBURG,2023-04-03,2023-04-03,,temporary_discontinuation,Discontinuitate temporara din Martie 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,"ZUBSOLV 5,7 mg/1,4 mg",COMBINATII (BUPRENORPHINUM+NALAXONE),"5,7mg/1,4mg",,COMPR. SUBLING.,ACCORD HEALTHCARE S.L.U.,SPANIA,2023-05-03,2023-05-03,,temporary_discontinuation,Discontinuitate temporara din Mai 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,"ZUBSOLV 1,4 mg/0,36 mg",COMBINATII (BUPRENORPHINUM+NALAXONE),"1,4mg/0,36mg",,COMPR. SUBLING.,ACCORD HEALTHCARE S.L.U.,SPANIA,2023-05-03,2023-05-03,,temporary_discontinuation,Discontinuitate temporara din Mai 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,NIMOTOP 30 mg,NIMODIPINUM,30mg,,COMPR. FILM.,BAYER AG,GERMANIA,2023-05-12,2023-05-12,,permanent_discontinuation,Discontinuitate permanenta din Iunie 2025,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,MADOPAR 200mg/50mg,COMBINATII (LEVODOPUM+BENSERAZIDUM),200mg+50mg,,COMPR.,ROCHE ROMANIA S.R.L.,ROMANIA,2023-05-17,2023-05-17,,permanent_discontinuation,Discontinuitate permanenta din Iulie 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,NORMIX 200mg/10ml,RIFAXIMINUM,200mg/10ml,A07AA11,GRAN. PT. SUSP. ORALA,ALFASIGMA S.P.A.,ITALIA,2023-05-22,2023-05-22,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,MUCOSOLVAN MAX 75 mg,AMBROXOLUM,75mg,R02AD05,CAPS. ELIB. PREL.,OPELLA HEALTHCARE  ROMANIA SRL,ROMANIA,2023-05-30,2023-05-30,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,GELASPAN 40 mg/ml,GELATINUM,40mg/ml,,SOL. PERF.,B. BRAUN MELSUNGEN AG,GERMANIA,2023-05-30,2023-05-30,,temporary_discontinuation,Discontinuitate temporara din Mai 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,PENTOXIFILINA SR ZENTIVA 600 mg,PENTOXIFYLLINUM,600mg,,COMPR. ELIB. PREL.,ZENTIVA AS,"REPUBLICASLOVACA",2023-05-31,2023-05-31,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,BLOONIS 5 mg,OLANZAPINUM,5mg,,COMPR. FILM.,SANOFI ROMANIA S.R.L.,ROMANIA,2023-06-08,2023-06-08,,permanent_discontinuation,Discontinuitate permanenta,Motive comerfciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,SALOFALK 250 mg,MESALAZINUM,250mg,,SUPOZ.,DR. FALK PHARMA GMBH,GERMANIA,2023-06-13,2023-06-13,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,ASPIRIN COMPLEX HOT DRINK 500 mg/30 mg,COMBINATII(ACIDUM ACETYLSALICYLICUM+PSEUDOEFEDRINA,500mg/30mg,,GRANULE PT. SUSP. ORALA,BAYER S.R.L.,ROMANIA,2023-06-20,2023-06-20,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,GENTAMICIN KRKA 80mg/2ml,GENTAMICINUM,80mg/2ml,J01GB03,SOL. INJ.,KRKA D.D. NOVO MESTO,SLOVENIA,2023-07-05,2023-07-05,,permanent_discontinuation,Discontinuitate permanenta din Iulie 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,GENTAMICIN KRKA 40mg/ml,GENTAMICINUM,40mg/ml,J01GB03,SOL. INJ.,KRKA D.D. NOVO MESTO,SLOVENIA,2023-07-05,2023-07-05,,permanent_discontinuation,Discontinuitate permanenta din Iulie 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,PREDUCTAL 20 mg,TRIMETAZIDINUM,20mg,,COMPR. FILM.,LES LABORATOIRES SERVIER,FRANTA,2023-07-25,2023-07-25,,permanent_discontinuation,Discontinuitate permanenta din Iulie 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,ULTRAVIST 300,IOPROMIDUM,"623,40mg/ml",,SOL. INJ.,BAYER PHARMA AG,GERMANIA,2023-08-02,2023-08-02,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,BUDENOFALK UNO 9 mg,BUDESONIDUM,9mg,,GRANULE GASTROREZ.,DR. FALK PHARMA GMBH,GERMANIA,2023-08-08,2023-08-08,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,PREGABALINA TERAPIA  125 mg,PREGABALINUM,125mg,N02BF02,CAPS.,TERAPIA S.A.,ROMANIA,2023-08-24,2023-08-24,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,FARINGOSEPT VANILIE,AMBAZONUM,,,COMPR. DE SUPT,TERAPIA S.A.,ROMANIA,2023-08-24,2023-08-24,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,FARINGOSEPT ROM 10 mg,AMBAZONUM,10mg,,COMPR. DE SUPT.,TERAPIA S.A.,ROMANIA,2023-08-24,2023-08-24,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,FARINGOSEPT MIERE SI LAMAIE,AMBAZONUM,,,COMPR. DE SUPT,TERAPIA S.A.,ROMANIA,2023-08-24,2023-08-24,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,FARINGOSEPT MENTA 10 mg,AMBAZONUM,10mg,,COMPR. DE SUPT.,TERAPIA S.A.,ROMANIA,2023-08-24,2023-08-24,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,FARINGOSEPT CAFEA,AMBAZONUM,,,COMPR. DE SUPT,TERAPIA S.A.,ROMANIA,2023-08-24,2023-08-24,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,URSOFALK 250 mg/5 ml,ACIDUM URSODEOXYCHOLICUM,250mg/5ml,,SUSP. ORALA,DR. FALK PHARMA GMBH,GERMANIA,2023-09-01,2023-09-01,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,"GONAL - f 75 UI (5,5 μg)",FOLLITROPINUM ALFA,75UI,,PULB. + SOLV. PT. SOL. INJ.,MERCK EUROPE B.V.,OLANDA,2023-09-05,2023-09-05,,permanent_discontinuation,Discontinuitate permanenta din Aprilie 2025,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,POSACONAZOL VIATRIS 40 mg/ml,POSACONAZOLUM,40mg/ml,J02AC04,SUSP. ORALA,VIATRIS LIMITED,IRLANDA,2023-09-14,2023-09-14,,permanent_discontinuation,Discontinuitate permanenta din Septembrie 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,LORATADINA BIOFARM 5mg/5ml,LORATADINUM,5mg/5ml,,SIROP,BIOFARM S.A.,ROMANIA,2023-09-14,2023-09-14,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,ANTINEVRALGIC SINUS HOT DRINK 650 mg/10 mg,COMBINATII (PARACETAMOLUM+PHENYLEPHRINUM),650mg/10mg,N02BE01,PULB. PT.SUSP. ORALA IN PLIC,OPELLA HEALTHCARE  ROMANIA S.R.L.,ROMANIA,2023-09-18,2023-09-18,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,KETONAL FORTE 100 mg,KETOPROFENUM,100mg,M01AE03,COMPR. FILM.,LEK PHARMACEUTICALS D.D.,SLOVENIA,2023-09-27,2023-09-27,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,ERLOTINIB VIATRIS 150 mg,ERLOTINIBUM,150mg,L01EB02,COMPR. FILM.,VIATRIS LIMITED,FRANTA,2023-10-12,2023-10-12,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,ERLOTINIB VIATRIS 100 mg,ERLOTINIBUM,100mg,L01EB02,COMPR. FILM.,VIATRIS LIMITED,FRANTA,2023-10-12,2023-10-12,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,ABIRATERONA MYLAN 500 mg,ABIRATERONUM,500mg,L02BX03,COMPR. FILM.,MYLAN IRELAND LIIMTED,IRLANDA,2023-10-12,2023-10-12,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,TIGECILINA MYLAN 50mg,TIGECYCLINUM,50mg,,PULB. PT. SOL. PERF.,MYLAN PHARMACEUTICALS LIMITED,IRLANDA,2023-10-17,2023-10-17,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2024,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,LAMICTAL 2 mg,LAMOTRIGINUM,2mg,,COMPR. DISP./MAST.,GLAXOSMITHKLINE (IRELAND) LIMITED,IRLANDA,2023-10-31,2023-10-31,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,FOLCASIN 10 mg/ml,CALCII FOLINAS,10mg/ml,,SOL. INJ./PERF.,TEVA B.V.,OLANDA,2023-10-31,2023-10-31,,permanent_discontinuation,Discontinuitate permanenta din Decembrie 2023,Motive de fabricatie,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,PEMETREXED SUN 1000 mg,PEMETREXEDUM,1000mg,L01BA04,PULB. PT. CONC. PT. SOL. PERF.,SUN PHARMACEUTICAL INDUSTRIES EUROPE B.V.,OLANDA,2023-11-07,2023-11-07,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,GLUCOZA B. BRAUN 50 mg/ml PLASCO,GLUCOSUM,50mg/ml,,SOL. PERF.,B. BRAUN MELSUNGEN AG,GERMANIA,2023-11-10,2023-11-10,,permanent_discontinuation,Discontinuitate permanenta din Septembrie 2024,Motive de fabricatie,2026-03-12T16:46:50.013854
RO,Romania,ANMDMR,GLUCOZA B. BRAUN 100 mg/ml PLASCO,GLUCOSUM,100mg/ml,,SOL. PERF.,B. BRAUN MELSUNGEN AG,GERMANIA,2023-11-10,2023-11-10,,permanent_discontinuation,Discontinuitate permanenta din Septembrie 2024,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,ABACAVIR/LAMIVUDINA MYLAN 600 mg/300mg,ABACAVIRUM+LAMIVUDINUM,600mg/300mg,J05AF06,COMPR. FILM.,MYLAN PHARMACEUTICALS LIMITED,IRLANDA,2023-11-21,2023-11-21,,permanent_discontinuation,Discontinuitate permanenta din Noiembrie 2024,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,PAZOPANIB TEVA 400 mg,PAZOPANIBUM,400mg,L01EX03,COMPR. FILM.,TEVA B.V.,OLANDA,2023-12-19,2023-12-19,,temporary_discontinuation,Discontinuitate temporara din Iunie 2024,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,PAZOPANIB TEVA 200 mg,PAZOPANIBUM,200mg,L01EX03,COMPR. FILM.,TEVA B.V.,OLANDA,2023-12-19,2023-12-19,,temporary_discontinuation,Discontinuitate temporara din Iunie 2024,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,LONAMO DUO 50 mg/1000 mg,COMBINATII (SITAGLIPTINUM+METFORMINUM),50mg/1000mg,,COMPR. FILM.,EGIS PHARMACEUTICALS P.L.C.,UNGARIA,2023-12-22,2023-12-22,,permanent_discontinuation,Discontinuitate permanenta cu Februarie 2025,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,SISTAR 10 mg,FELODIPINUM,10mg,,COMPR. CU ELIB. MODIF.,GEDEON RICHTER ROMANIA S.A.,ROMANIA,2024-01-10,2024-01-10,,temporary_discontinuation,Discontinuitate temporara din Decembrie 2024,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,KLERTIS 50 mg,SUNITINIBUM,50mg,L01EX01,CAPS.,EGIS PARMACEUTICALS PLC,UNGARIA,2024-01-10,2024-01-10,,permanent_discontinuation,Discontinuitate permanenta  din Ianuarie 2025,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,"KLERTIS 12,5 mg",SUNITINIBUM,"12,5mg",L01EX01,CAPS.,EGIS PARMACEUTICALS PLC,UNGARIA,2024-01-10,2024-01-10,,permanent_discontinuation,Discontinuitate permanenta  din Ianuarie 2025,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,OXACILINA FORTE 500 mg,OXACILLINUM,500mg,,CAPS.,FARMEX COMPANY S.R.L.,ROMANIA,2024-01-17,2024-01-17,,temporary_discontinuation,Discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,AMPICILINA FORTE 500 mg,AMPICILLINUM,500mg,,CAPS.,FARMEX COMPANY S.R.L.,ROMANIA,2024-01-17,2024-01-17,,temporary_discontinuation,Discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,AMOXICILINA FORTE FARMEX 500 mg,AMOXICILLINUM,500mg,J01CA04,CAPS.,FARMEX COMPANY S.R.L.,ROMANIA,2024-01-17,2024-01-17,,temporary_discontinuation,Discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,SOLUTIE HARTMANN,COMBINATII,,,SOL. PERF.,STADA HEMOFARM S.R.L.,ROMANIA,2024-01-18,2024-01-18,,temporary_discontinuation,Discontinuitate temporara din August 2024,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,TYSABRI 300mg,NATALIZUMABUM,20mg/ml,L04AG03,CONC. PT. SOL. PERF.,BIOGEN NETHERLANDS B.V.,OLANDA,2024-02-07,2024-02-07,,permanent_discontinuation,Discontinuitate permanenta din Decembrie 2025,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,SERROFLO 25 micrograme/125 micrograme/doza,SALMETEROLUM+FLUTICASONUM,"25micrograme/125micrograme/doza",,SUSP. DE INHALAT PRESURIZATA,CIPLA EUROPE NV,BELGIA,2024-02-16,2024-02-16,,temporary_discontinuation,Discontinuitate temporara  din Iunie 2024,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,"IPRATROPIU/SALBUTAMOL AMRING 0,5 mg/2,5 mg",COMBINATII (IPRATROPII BROMIDUM+SALBUTAMOLUM),"0,5mg/2,5mg",R03AC02,SOL. DE INHALAT PRIN NEBULIZATOR,AMRING FARMA S.R.L.,ROMANIA,2024-02-16,2024-02-16,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,JANSITIN DUO 50 mg/1000 mg,COMBINATII (SITAGLIPTINUM+METFORMINUM),50mg/1000mg,,COMPR. FILM.,G.L. PHARMA GMBH,AUSTRIA,2024-02-19,2024-02-19,,permanent_discontinuation,Discontinuitate permanenta,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,"LEVOSIMENDAN KALCEKS 2,5 mg/ml",LEVOSIMENDANUM,"2,5mg/ml",C01CX08,CONC. PT. SOL. PERF.,AKCIJU SABIEDRIBA KALCEKS,LETONIA,2024-02-20,2024-02-20,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,QUAMATEL 20 mg,FAMOTIDINUM,20mg,,PULB.+SOLV. PT. SOL. INJ./PERF.,GEDEON RICHTER ROMANIA S.A.,ROMANIA,2024-02-29,2024-02-29,,temporary_discontinuation,Discontinuitate temporara din Martie 2024,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,AMOXICILINA/ACID CLAVULANIC APTAPHARMA 1000 mg/200 mg,AMOXICILLINUM + ACIDUM CLAVULANICUM,1000mg/200mg,J01CA04,PULB. PT. SOL. INJ./PERF.,APTA MEDICA INTERNACIONAL D.O.O.,SLOVENIA,2024-03-12,2024-03-12,,temporary_discontinuation,Discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,TOPIRAMAT TEVA 50 mg,TOPIRAMATUM,50mg,,COMPR. FILM.,TEVA B.V.,OLANDA,2024-03-13,2024-03-13,,temporary_discontinuation,Discontinuitate temporara din August 2024,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,TOPIRAMAT TEVA 100 mg,TOPIRAMATUM,100mg,,COMPR. FILM.,TEVA B.V.,OLANDA,2024-03-13,2024-03-13,,temporary_discontinuation,Discontinuitate temporara din Mai 2024,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,METALYSE 8000 U,TENECTEPLAZUM,5mg/ml (1000 U/ml,,PULB.+SOLV. PT. SOL. INJ.,BOEHRINGER INGELHEIM INTERNATIONAL GMBH,GERMANIA,2024-03-18,2024-03-18,,discontinuation,Cantitati limitate,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,METALYSE 10000 U,TENECTEPLAZUM,5mg/ml (1000 U/ml,,PULB.+SOLV. PT. SOL. INJ.,BOEHRINGER INGELHEIM INTERNATIONAL GMBH,GERMANIA,2024-03-18,2024-03-18,,discontinuation,Cantitati limitate,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,ACTILYSE 50 mg,ALTEPLASUM,50mg,,PULB.+SOLV. PT. SOL. INJ./PERF.,BOEHRINGER INGELHEIM INTERNATIONAL GMBH,GERMANIA,2024-03-18,2024-03-18,,discontinuation,Cantitati limitate,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,PAPAVERINA  ARENA 50 mg,PAPAVERINI HYDROCHLORIDUM,50mg,,COMPR.,ARENA GROUP S.A.,ROMANIA,2024-03-20,2024-03-20,,temporary_discontinuation,Discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,PAPAVERINA  ARENA 100 mg,PAPAVERINI HYDROCHLORIDUM,100mg,,COMPR.,ARENA GROUP S.A.,ROMANIA,2024-03-20,2024-03-20,,temporary_discontinuation,Discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,SOLUTIE RINGER LACTAT,COMBINATII,,,SOL. PERF.,B. BRAUN MELSUNGEN AG,GERMANIA,2024-03-28,2024-03-28,,permanent_discontinuation,Discontinuitate permanenta din Septembrie 2024,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,SOLUTIE RINGER B. BRAUN PLASCO,COMBINATII,,,SOL. PERF.,B. BRAUN MELSUNGEN AG,GERMANIA,2024-03-28,2024-03-28,,permanent_discontinuation,Discontinuitate permanenta din Septembrie 2024,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,"CLORURA DE SODIU 0,9%",NATRII CHLORIDUM,9mg/ml,,SOL. PERF.,B. BRAUN MELSUNGEN AG,GERMANIA,2024-03-28,2024-03-28,,permanent_discontinuation,Discontinuitate permanenta din Septembrie 2024,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,DICLORHIDRAT DE BETAHISTINA ACCORD 24 mg,BETAHISTINUM,24 mg,,COMPR.,ACCORD HEALTHCARE POLSKA SP. Z O.O.,POLONIA,2024-04-16,2024-04-16,,permanent_discontinuation,Discontinuitate permanenta din Mai 2024,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,ACID ACETILSALICILIC ZENTIVA 500 mg,ACIDUM ACETYLSALICYLICUM,500mg,,COMPR.,ZENTIVA S.A.,ROMANIA,2024-04-24,2024-04-24,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,VERTIMED 24 mg,BETAHISTINUM,24mg,,COMPR.,MEDOCHEMIE LTD.,CIPRU,2024-04-25,2024-04-25,,temporary_discontinuation,Discontinuitate temporara din Mai 2024,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,VERTIMED 16 mg,BETAHISTINUM,16mg,,COMPR.,MEDOCHEMIE LTD.,CIPRU,2024-04-25,2024-04-25,,temporary_discontinuation,Discontinuitate temporara din Mai 2024,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,ONELAR 60 mg,DULOXETINUM,60mg,,CAPS. GASTROREZ.,MEDOCHEMIE LTD.,CIPRU,2024-04-25,2024-04-25,,temporary_discontinuation,Discontinuitate temporara din Mai 2024,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,ONELAR 30 mg,DULOXETINUM,30mg,,CAPS. GASTROREZ.,MEDOCHEMIE LTD.,CIPRU,2024-04-25,2024-04-25,,temporary_discontinuation,Discontinuitate temporara din Mai 2024,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,MABRON RETARD 100 mg,TRAMADOLUM,100mg,N02AX02,COMPR. CU ELIB. PREL.,MEDOCHEMIE LTD.,CIPRU,2024-04-25,2024-04-25,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,ZYTIGA 250 mg,ABIRATERONUM,250mg,L02BX03,COMPR.,JANSSEN-CILAG INTERNATIONAL NV,BELGIA,2024-04-26,2024-04-26,,permanent_discontinuation,Discontinuitate permanenta din Mai 2025,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,SINGULAIR 4 mg,MONTELUKASTUM,4mg,R03DC03,GRANULE,ORGANON BIOSCIENCES S.R.L.,ROMANIA,2024-05-10,2024-05-10,,permanent_discontinuation,Discontinuitate permanenta din Mai 2025,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,LEVETIRACETAM AUROBINDO 500 mg,LEVETIRACETAMUM,500mg,N03AX14,COMPR. FILM.,AUROBINDO PHARMA ROMANIA S.R.L.,ROMANIA,2024-05-13,2024-05-13,,permanent_discontinuation,Discontinuitate permanenta din Iulie 2024,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,LEVETIRACETAM AUROBINDO 1000 mg,LEVETIRACETAMUM,1000mg,N03AX14,COMPR. FILM.,AUROBINDO PHARMA ROMANIA S.R.L.,ROMANIA,2024-05-13,2024-05-13,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,GLUADDA 50 mg,VILDAGLIPTINUM,50mg,A10BH02,COMPR.,MERCK ROMANIA SRL,ROMANIA,2024-05-13,2024-05-13,,permanent_discontinuation,Discontinuitate permanenta din August 2024,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,SAFLUTAN 15 micrograme/ml,TAFLUPROSTUM,15micrograme/ml,S01EE05,"PIC. OFT., SOL., FIOLA UNIDOZA",SANTEN OY,FINLANDA,2024-05-23,2024-05-23,,permanent_discontinuation,Discontinuitate permanenta din Iunie 2025,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,AUGMENTIN 500 mg/125 mg,AMOXICILLINUM + ACIDUM CLAVULANICUM,500mg/125mg,J01CA04,COMPR. FILM.,GLAXOSMITHKLINE (IRELAND) LIMITED,IRLANDA,2024-06-12,2024-06-12,,permanent_discontinuation,Discontinuitate permanenta din Noiembrie 2025,Motive comerciale,2026-03-12T16:46:50.019506
