country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,package_size,package_description,atc_code,marketing_auth_holder,reporter,status,reason,parallel_export_ban,legal_basis,healthcare_notice,basg_note,shortage_start,estimated_end,scraped_at,prk
AT,Austria,BASG,Pantoprazol !@ctavis 40 mg magensaftresistente Tabletten,PANTOPRAZOL NATRIUM,40 mg,magensaftresistente Tablette,30 Stück,30 Stück in Alu/Alu-Blister,A02BC02,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302669,43044
AT,Austria,BASG,Pantoprazol !@ctavis 40 mg magensaftresistente Tabletten,PANTOPRAZOL NATRIUM,40 mg,magensaftresistente Tablette,7 Stück,7 Stück in Alu/Alu-Blister,A02BC02,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302671,43044
AT,Austria,BASG,Pantoprazol !@ctavis 40 mg magensaftresistente Tabletten,PANTOPRAZOL NATRIUM,40 mg,magensaftresistente Tablette,14 Stück,14 Stück in Alu/Alu-Blister,A02BC02,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302674,43044
AT,Austria,BASG,Quetiapin neuraxpharm 200 mg Retardtabletten,QUETIAPIN FUMARAT,200 mg,Retardtablette,10 Stück,10 Tabletten in weiß-opake PVC/PCTFE//Aluminium-Blisterpackung,N05AH04,"neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany","neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302676,84190
AT,Austria,BASG,Quetiapin neuraxpharm 200 mg Retardtabletten,QUETIAPIN FUMARAT,200 mg,Retardtablette,30 Stück,30 Tabletten in weiß-opake PVC/PCTFE//Aluminium-Blisterpackung,N05AH04,"neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany","neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302679,84190
AT,Austria,BASG,Spevigo 150 mg Injektionslösung in einer Fertigspritze,SPESOLIMAB,150 mg,Injektionslösung in einer Fertigspritze,2 Stück,"Fertigspritze aus Glas mit einem automatischen Nadelschutz, erweiterter Fingerauflage, Kolbenstange und Kolbenstopfen (beschichtetes Butylgummi, silikonisiert).",L04AC22,"LEO PHARMA A/S, Industriparken 55, 2750 Ballerup, Kingdom of Denmark","LEO PHARMA A/S, Industriparken 55, 2750 Ballerup, Kingdom of Denmark",eingeschränkt verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302682,222186
AT,Austria,BASG,Celecoxib ratiopharm GmbH 100 mg Hartkapseln,CELECOXIB,100 mg,Hartkapsel,30 Stück,"PVC/Al, n/a",M01AH01,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302684,58998
AT,Austria,BASG,Celecoxib ratiopharm GmbH 100 mg Hartkapseln,CELECOXIB,100 mg,Hartkapsel,10 Stück,"PVC/Al, n/a",M01AH01,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302687,58998
AT,Austria,BASG,"Dobutamin ""Pharmaselect"" 250 mg - Infusionslösung",DOBUTAMIN HYDROCHLORID,250 mg,Infusionslösung,5 Stück,5 x 1 Ampulle zu 50ml (Bündelpackung),C01CA07,"Pharmaselect International Beteiligungs GmbH, Ernst-Melchior-Gasse 20, 1020 Wien, Österreich","Pharmaselect International Beteiligungs GmbH, Ernst-Melchior-Gasse 20, 1020 Wien, Österreich",Nicht verfügbar,Verzögerung in der Packmittelbeschaffung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302690,80225
AT,Austria,BASG,Rapifen 5 mg - Ampullen,ALFENTANIL HYDROCHLORID,,Injektionslösung,5 Stück,5 x 10 ml,N01AH02,"Piramal Critical Care B.V., Rouboslaan 32, 2252 TR Voorschoten, Niederlande","Piramal Critical Care B.V., Rouboslaan 32, 2252 TR Voorschoten, Niederlande",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302693,18562
AT,Austria,BASG,Pentomer retard 400 mg - Filmtabletten,PENTOXIFYLLIN,400 mg,Retardtablette,50 Stück,50 Stück,C04AD03,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302695,24414
AT,Austria,BASG,Pentomer retard 400 mg - Filmtabletten,PENTOXIFYLLIN,400 mg,Retardtablette,20 Stück,20 Stück,C04AD03,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302698,24414
AT,Austria,BASG,Holoxan 2 g - Trockensubstanz zur Injektionsbereitung,IFOSFAMID,2 g,Pulver zur Herstellung einer Infusionslösung,1 Stück,"1 Stück Glasdurchstechflasche (Typ III, farblos) mit Bromobutyl  Gummistopfen  mit 1 g / 2 g Trockensubstanz",L01AA06,"Baxter Healthcare GmbH, Stella-Klein-Löw-Weg 15, 1020 Wien, Österreich","Baxter Healthcare GmbH, Stella-Klein-Löw-Weg 15, 1020 Wien, Österreich",eingeschränkt verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Ja,,,,2026-09-21T13:13:14.302700,14826
AT,Austria,BASG,MOVIPREP Pulver zur Herstellung einer Lösung zum Einnehmen,"MACROGOL, NATRIUMSULFAT, WASSERFREIES, NATRIUMCHLORID, NATRIUM ASCORBAT, KALIUMCHLORID, ASCORBINSÄURE",,Pulver zur Herstellung einer Lösung zum Einnehmen,1 Stück,1 Packung aus Papier/Polyethylen niedriger Dichte/Aluminium/Polyethylen niedriger Dichte  enthält 112 g Pulver,A06AD65,"Norgine B.V., Antonio Vivaldistraat 150, 1083 HP Amsterdam, Niederlande","Norgine B.V., Antonio Vivaldistraat 150, 1083 HP Amsterdam, Niederlande",Nicht verfügbar,Sonstiger,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302703,83291
AT,Austria,BASG,"Venlafaxin 1A Pharma GmbH 225 mg – Hartkapseln, retardiert",VENLAFAXIN HYDROCHLORID,225 mg,"Hartkapsel, retardiert",30 Stück,30 Tabletten in Aluminium-OPA/Alu/PVC-Blister oder Aluminium-PVC/ACLAR-Blister oder Aluminium-PVC/PVDC-Blister,N06AX16,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302705,142719
AT,Austria,BASG,"Venlafaxin 1A Pharma GmbH 225 mg – Hartkapseln, retardiert",VENLAFAXIN HYDROCHLORID,225 mg,"Hartkapsel, retardiert",10 Stück,10 Tabletten in Aluminium-OPA/Alu/PVC-Blister oder Aluminium-PVC/ACLAR-Blister oder Aluminium-PVC/PVDC-Blister VC/ACLAR-Blister,N06AX16,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302708,142719
AT,Austria,BASG,Lercanidipin Actavis 10 mg Filmtabletten,LERCANIDIPIN HYDROCHLORID,10 mg,Filmtablette,30 Stück,30 Stück (Al/PVC/PVDC-Blister),C08CA13,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",eingeschränkt verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302712,48100
AT,Austria,BASG,Lercanidipin Actavis 10 mg Filmtabletten,LERCANIDIPIN HYDROCHLORID,10 mg,Filmtablette,14 Stück,14 Stück (Al/PVC/PVDC-Blister),C08CA13,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302714,48100
AT,Austria,BASG,"Valsartan/HCT 1A Pharma 160 mg/12,5 mg - Filmtabletten","HYDROCHLOROTHIAZID, VALSARTAN","160 mg/12,5 mg",Filmtablette,28 Stück,28 Stück (PVC/PVDC/AL Blister),C09DA03,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302717,71390
AT,Austria,BASG,Hylak forte - Tropfen,"ESCHERICHIA COLI (AUSZUG, PRODUKTE), LACTOBACILLUS ACIDOPHILUS (AUSZUG, PRODUKTE), LACTOBACILLUS HELVETICUS (AUSZUG, PRODUKTE), STREPTOCOCCUS SPEC. /ENTEROCOCCUS (AUSZUG, PRODUKTE)",,Lösung zum Einnehmen,30 ml,30 ml Braunglasfläschen mit Tropfeinsatz und Schraubverschluss aus Kunststoff,,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,freiwillige Meldung,Nein,,,,2026-09-21T13:13:14.302719,
AT,Austria,BASG,Hylak forte - Tropfen,"ESCHERICHIA COLI (AUSZUG, PRODUKTE), LACTOBACILLUS ACIDOPHILUS (AUSZUG, PRODUKTE), LACTOBACILLUS HELVETICUS (AUSZUG, PRODUKTE), STREPTOCOCCUS SPEC. /ENTEROCOCCUS (AUSZUG, PRODUKTE)",,Lösung zum Einnehmen,100 ml,100 ml Braunglasfläschen mit Tropfeinsatz und Schraubverschluss aus Kunststoff,,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",verfügbar,Verzögerung bei der Auslieferung,Nein,freiwillige Meldung,Nein,,,,2026-09-21T13:13:14.302722,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,"Serienpackung I:  2x Stärke 1, 2x Stärke 6, 2x Stärke 12, 2 x Stärke 24, 2 x Stärke 36",,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302724,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,"Serienpackung II: 3 x Stärke 1, 3 x Stärke 6, 4 x Stärke 12",,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302727,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,"Serienpackung III: 3 x Stärke 24, 3 x Stärke 36, 4x Stärke 60",,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302729,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 1,,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302732,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,50 Stück,50 x 1 ml Stärke 60,,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302734,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 24,,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302737,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 36,,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302739,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 6,,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302741,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 60,,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302744,
AT,Austria,BASG,Isorel A (Abietis) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 12,,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302746,
AT,Austria,BASG,Risperidon Actavis 50 mg Pulver und Lösungsmittel zur Herstellung einer Depot-Injektionssuspension,RISPERIDON,50 mg,Pulver und Lösungsmittel zur Herstellung einer Depot-Injektionssuspension,1 Stück,"1 Durchstechflasche aus Klarglas, verschlossen mit einem grauen Stopfen aus Chlorbutylgummi und versiegelt mit einer blauen Aluminium-Flip-off-Kappe, mit Pulver, eine Fertigspritze aus Klarglas mit Sp",N05AX08,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302749,68284
AT,Austria,BASG,Metformin 1A Pharma 850 mg - Filmtabletten,METFORMIN HYDROCHLORID,850 mg,Filmtablette,30 Stück,30 Stück PVC-Alu Blister,A10BA02,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302751,5509
AT,Austria,BASG,Metformin 1A Pharma 850 mg - Filmtabletten,METFORMIN HYDROCHLORID,850 mg,Filmtablette,100 Stück,100 Stück PVC-Alu Blister,A10BA02,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302754,5509
AT,Austria,BASG,Ropinirol Krka 8 mg Retardtabletten,ROPINIROL HYDROCHLORID,8 mg,Retardtablette,30 Stück,30 Stück (OPA/Al/PVC//Al-Blister),N04BC04,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302756,85642
AT,Austria,BASG,Panchol 40 mg - Tabletten,PRAVASTATIN NATRIUM,40 mg,Tablette,30 Stück,30 Stück in Alu/Alu-Blister,C10AA03,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Regulatorische Änderungen,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302759,
AT,Austria,BASG,Pentomer retard 600 mg - Filmtabletten,PENTOXIFYLLIN,600 mg,Retardtablette,50 Stück,50 Stück,C04AD03,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302761,24414
AT,Austria,BASG,Pentomer retard 600 mg - Filmtabletten,PENTOXIFYLLIN,600 mg,Retardtablette,20 Stück,20 Stück,C04AD03,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302764,24414
AT,Austria,BASG,Amlodipin/Valsartan/HCT Sandoz 5 mg/160 mg/25 mg – Filmtabletten,"AMLODIPIN BESILAT, HYDROCHLOROTHIAZID, VALSARTAN",5/160/25 mg,Filmtablette,28 Stück,"PVC/PVDC/Alu, n/a",C09DX01,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302766,123439
AT,Austria,BASG,Duloxetin STADA 30 mg magensaftresistente Hartkapseln,DULOXETIN HYDROCHLORID,30 mg,magensaftresistente Hartkapsel,28 Stück,28 Hartkapseln in PVC/PCTFE/PVC/Aluminium Blister,N06AX21,"STADA Arzneimittel Gesellschaft m.b.H., Muthgasse 36/2, 1190 Wien, Österreich","STADA Arzneimittel Gesellschaft m.b.H., Muthgasse 36/2, 1190 Wien, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302769,79057
AT,Austria,BASG,Duloxetin STADA 30 mg magensaftresistente Hartkapseln,DULOXETIN HYDROCHLORID,30 mg,magensaftresistente Hartkapsel,14 Stück,14 Hartkapseln in PVC/PCTFE/PVC/Aluminium Blister,N06AX21,"STADA Arzneimittel Gesellschaft m.b.H., Muthgasse 36/2, 1190 Wien, Österreich","STADA Arzneimittel Gesellschaft m.b.H., Muthgasse 36/2, 1190 Wien, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302771,79057
AT,Austria,BASG,Eplerenon ratiopharm GmbH 25 mg Filmtabletten,EPLERENON,25 mg,Filmtablette,30 Stück,30 Filmtabletten (PVC/PVdC/Alu-Blister),C03DA04,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302774,73431
AT,Austria,BASG,Eplerenon ratiopharm GmbH 25 mg Filmtabletten,EPLERENON,25 mg,Filmtablette,10 Stück,10 Filmtabletten (PVC/PVdC/Alu-Blister),C03DA04,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302776,73431
