country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,marketing_auth_holder,shortage_start,estimated_end,status,reason,alternative,scraped_at
HU,Hungary,OGYEI,"LOSARTAN/HYDROCHLOROTHIAZIDE KRKA  50 mg/12,5 mg filmtabletta",losartan;hydrochlorothiazide,,30 X   - buborékcsomagolásban,OGYI-T-21628/19,C09DA01,"Krka d.d.,",2019-03-06,,shortage,Piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.152286
HU,Hungary,OGYEI,LOSARTAN/HYDROCHLOROTHIAZIDE KRKA 100 mg/25 mg filmtabletta,losartan;hydrochlorothiazide,,30 X   - buborékcsomagolásban,OGYI-T-21628/22,C09DA01,"Krka d.d.,",2020-02-07,,shortage,Piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.152286
HU,Hungary,OGYEI,LUCETAM  400 mg filmtabletta,piracetam,,60 X   - üvegben,OGYI-T-07153/04,N06BX03,Egis Gyógyszergyár Zrt.,2025-07-31,2026-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-03-13T23:10:54.153285
HU,Hungary,OGYEI,LUCETAM  800 mg filmtabletta,piracetam,,30 X   - üvegben,OGYI-T-07153/06,N06BX03,Egis Gyógyszergyár Zrt.,2026-01-12,2027-12-31,shortage,Piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.153285
HU,Hungary,OGYEI,Lemtrada 12 mg koncentrátum oldatos infúzióhoz,alemtuzumab,,1 X   - injekciós üvegben,EU/1/13/869/001,L04AA34,Sanofi Belgium,2026-03-10,2026-03-31,shortage,Gyártási gond,Egyedi import,2026-03-13T23:10:54.153285
HU,Hungary,OGYEI,Lemtrada 12 mg koncentrátum oldatos infúzióhoz,alemtuzumab,,1 X   - injekciós üvegben,EU/1/13/869/001,L04AA34,Sanofi Belgium,2026-03-10,2026-03-31,shortage,Gyártási gond,Egyedi import,2026-03-13T23:10:54.153285
HU,Hungary,OGYEI,Levetiracetam Actavis  500 mg filmtabletta,levetiracetam,,120 X   - buborékcsomagolásban,EU/1/11/713/016,N03AX14,Actavis Group PTC ehf.,2018-01-25,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.153285
HU,Hungary,OGYEI,Levetiracetam Actavis 1000 mg filmtabletta,levetiracetam,,60 X   - buborékcsomagolásban,EU/1/11/713/034,N03AX14,Actavis Group PTC ehf.,2017-08-29,,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.153285
HU,Hungary,OGYEI,Levetiracetam Teva  250 mg filmtabletta,levetiracetam,,100 X   - buborékcsomagolásban,EU/1/11/701/005,N03AX14,Teva B.V.,2025-08-19,,shortage,Piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.154286
HU,Hungary,OGYEI,Levetiracetam Teva 1000 mg filmtabletta,levetiracetam,,60 X   - buborékcsomagolásban,EU/1/11/701/025,N03AX14,Teva B.V.,2025-08-19,,shortage,Piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.154286
HU,Hungary,OGYEI,Levitra  5 mg filmtabletta,vardenafil,,4 X   - buborékcsomagolásban,EU/1/03/248/002,G04BE09,Bayer AG,2020-01-30,,shortage,Piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.154286
HU,Hungary,OGYEI,Levitra 10 mg szájban diszpergálódó tabletta,vardenafil,,4 X 1 - adagonként perforált buborékcsomagolásban,EU/1/03/248/015,G04BE09,Bayer AG,2020-01-30,,shortage,Piaci megfontolások,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-03-13T23:10:54.154286
HU,Hungary,OGYEI,Levitra 20 mg filmtabletta,vardenafil,,4 X   - buborékcsomagolásban,EU/1/03/248/010,G04BE09,Bayer AG,2022-07-01,,shortage,Piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.154286
HU,Hungary,OGYEI,Levitra 20 mg filmtabletta,vardenafil,,8 X   - buborékcsomagolásban,EU/1/03/248/011,G04BE09,Bayer AG,2024-11-16,,shortage,Piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.154286
HU,Hungary,OGYEI,Lixiana 15 mg filmtabletta,edoxaban tosylate,,10 X   - buborékcsomagolásban,EU/1/15/993/001,B01AF03,Daiichi Sankyo Europe GmbH,2026-01-01,,shortage,Piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.154286
HU,Hungary,OGYEI,Lixiana 30 mg filmtabletta,edoxaban tosylate,,30 X   - buborékcsomagolásban,EU/1/15/993/006,B01AF03,Daiichi Sankyo Europe GmbH,2026-02-01,,shortage,Piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.154286
HU,Hungary,OGYEI,Lixiana 60 mg filmtabletta,edoxaban tosylate,,30 X   - buborékcsomagolásban,EU/1/15/993/019,B01AF03,Daiichi Sankyo Europe GmbH,2026-02-01,,shortage,Piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.154286
HU,Hungary,OGYEI,Lonquex 6 mg oldatos injekció elõretöltött fecskendõben,lipegfilgrastim,,1 X   - elõretöltött fecskendõben,EU/1/13/856/001,L03AA14,Teva B.V.,2021-07-27,,shortage,Gyártási gond,Egyedi import,2026-03-13T23:10:54.155286
HU,Hungary,OGYEI,Luveris  75 NE por és oldószer oldatos injekcióhoz,lutropin alfa,,1 X   - porüveg,EU/1/00/155/004,G03GA07,Merck Europe B.V.,2025-01-31,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.155286
HU,Hungary,OGYEI,MAGNE B6 FORTE filmtabletta,pyridoxine;Magnesium,,30 X   - buborékcsomagolásban,OGYI-T-04353/05,A12CC30,Opella Healthcare Commercial Kft.,2020-01-27,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.155286
HU,Hungary,OGYEI,MAGNE B6 belsõleges oldat,magnesium lactate dihydrate;pyridoxine hydrochloride;magnesium pidolate,,10 X 10  ml ampulla,OGYI-T-04353/03,A12CC30,Opella Healthcare Commercial Kft.,2018-01-09,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.155286
HU,Hungary,OGYEI,MAGNE B6 bevont tabletta,pyridoxine;magnesium lactate dihydrate,,40 X   - buborékcsomagolásban,OGYI-T-04353/12,A12CC30,Opella Healthcare Commercial Kft.,2025-06-25,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.155286
HU,Hungary,OGYEI,MAGNESIUM SULFATE KALCEKS 100 mg/ml oldatos injekció vagy infúzió,magnesium sulfate heptahydrate,,5 X 10 ml ampulla,OGYI-T-23779/01,A12CC02,AS KALCEKS,2025-02-04,,shortage,Szállítási vagy raktározási gondok,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.155286
HU,Hungary,OGYEI,MANNISOL A TEVA oldatos infúzió,mannitol,,1 X 500 ml mûanyag zsákban,OGYI-T-03517/02,B05BC01,Teva Gyógyszergyár Zrt.,2024-08-01,,shortage,Gyártási gond,Kontingens,2026-03-13T23:10:54.155286
HU,Hungary,OGYEI,MANNISOL B TEVA oldatos infúzió,mannitol,,1 X 100 ml mûanyag zsákban,OGYI-T-03517/05,B05BC01,Teva Gyógyszergyár Zrt.,2024-02-06,,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.155286
HU,Hungary,OGYEI,MANNIT EUROLIFE 20% oldatos infúzió,mannitol,,40 X 100 ml infúziós zsákban,OGYI-T-24299/02,B05BC01,Eurolife Healthcare Hungary Kft.,2024-10-15,,shortage,Forgalmazás megszüntetése,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.156287
HU,Hungary,OGYEI,MARVELON tabletta,desogestrel;ethinylestradiol,,1 X 21 - buborékcsomagolásban,OGYI-T-01629/01,G03AA09,Organon Hungary Kft.,2020-09-25,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.156287
HU,Hungary,OGYEI,MEBUCAIN ORANGE szopogató tabletta,benzoxonium chloride;lidocaine,,24 X   - buborékcsomagolásban,OGYI-T-08450/01,R02AA,Stada Arzneimittel AG,2019-06-04,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.156287
HU,Hungary,OGYEI,"MEDDEX WICK 7,33 mg méz ízû szopogató tabletta",dextromethorphan,,12 X   - buborékcsomagolásban,OGYI-T-21678/01,R05DA09,Wick Pharma GmbH,2018-04-01,,shortage,Piaci megfontolások,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-03-13T23:10:54.156287
HU,Hungary,OGYEI,MEDROL 100 mg tabletta,methylprednisolone,,20 X   - üvegben,OGYI-T-00907/05,H02AB04,Pfizer Kft.,2024-09-18,,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.156287
HU,Hungary,OGYEI,MEGACE belsõleges szuszpenzió,megestrol acetate,,1 X 240 ml flakonban,OGYI-T-06416/01,L02AB01,Bausch Health Ireland Ltd.,2023-10-18,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-03-13T23:10:54.156287
HU,Hungary,OGYEI,MELFEN 400 mg filmtabletta,ibuprofen,,20 X   - buborékcsomagolásban,OGYI-T-08991/06,M01AE01,PannonPharma Kft.,2024-11-27,,shortage,Piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.156287
HU,Hungary,OGYEI,"MELIANE 0,020 mg/0,075 mg bevont tabletta",gestodene;ethinylestradiol,,1 X 21 - buborékcsomagolásban,OGYI-T-06814/01,G03AA10,Bayer AG,2021-02-26,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.156287
HU,Hungary,OGYEI,MELIPRAMIN  25 mg filmtabletta,imipramine hydrochloride,,50 X   - üvegben,OGYI-T-03217/02,N06AA02,Egis Gyógyszergyár Zrt.,2025-01-20,2027-12-31,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.156287
HU,Hungary,OGYEI,MELPHALAN TEVA 50 mg por és oldószer oldatos injekcióhoz/infúzióhoz,melphalan hydrochloride,,1 X   - injekciós üvegben,OGYI-T-24475/01,L01AA03,TEVA GmbH,2024-12-16,2026-06-01,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.157284
HU,Hungary,OGYEI,MEMANTINE GRINDEKS 10 mg filmtabletta,memantine hydrochloride,,56 X   - buborékcsomagolásban,OGYI-T-23819/08,N06DX01,Grindeks AS,2025-09-22,,shortage,Szállítási vagy raktározási gondok,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.157284
HU,Hungary,OGYEI,MENOPUR   75 NE por és oldószer oldatos injekcióhoz,menotrophin,,10 X   - injekciós üvegben,OGYI-T-08742/06,G03GA02,Ferring Magyarország Kft.,2023-10-09,,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.157284
HU,Hungary,OGYEI,"MERAMYL  2,5 mg tabletta",ramipril,,30 X   - buborékcsomagolásban,OGYI-T-10231/01,C09AA05,Actavis Group PTC ehf.,2025-12-18,2026-03-31,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.157284
HU,Hungary,OGYEI,MERAMYL  5 mg tabletta,ramipril,,30 X   - buborékcsomagolásban,OGYI-T-10231/02,C09AA05,Actavis Group PTC ehf.,2026-02-24,2026-03-18,shortage,Gyártási gond,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-03-13T23:10:54.157284
HU,Hungary,OGYEI,MERAMYL 10 mg tabletta,ramipril,,30 X   - buborékcsomagolásban,OGYI-T-10231/03,C09AA05,Actavis Group PTC ehf.,2026-02-02,2026-03-01,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.157284
HU,Hungary,OGYEI,MERIOFERT KIT 75 NE por és oldószer oldatos injekcióhoz,menotropin,,1 X   - injekciós üvegben,OGYI-T-22799/01,G03GA02,Ibsa Pharma Kft.,2025-11-13,2026-04-01,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.157284
HU,Hungary,OGYEI,MEROPENEM BRADEX 1 g por oldatos injekcióhoz vagy infúzióhoz,Meropenem trihydrate,,10 X   - injekciós üvegben,OGYI-T-23370/03,J01DH02,BRADEX S.A.,2021-10-25,,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.157284
HU,Hungary,OGYEI,MEROPENEM QILU  500 mg por oldatos injekcióhoz/infúzióhoz,meropenem,,10 X 20 ml injekciós üvegben,OGYI-T-24169/02,J01DH02,Qilu Pharma Spain S.L.,2025-07-01,,shortage,Piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.158285
HU,Hungary,OGYEI,MEROPENEM QILU 1 g por oldatos injekcióhoz/infúzióhoz,meropenem,,10 X 30 ml injekciós üvegben,OGYI-T-24169/04,J01DH02,Qilu Pharma Spain S.L.,2025-07-01,,shortage,Piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.158285
HU,Hungary,OGYEI,METADOXIL oldatos injekció,metadoxine,,1 X 5 ml ampulla,OGYI-T-05743/01,A05BA09,PannonPharma Kft.,2012-08-09,,shortage,Piaci megfontolások,Egyedi import,2026-03-13T23:10:54.158285
HU,Hungary,OGYEI,METADOXIL oldatos injekció,metadoxine,,10 X 5 ml ampulla,OGYI-T-05743/02,A05BA09,PannonPharma Kft.,2012-08-09,,shortage,Piaci megfontolások,Egyedi import,2026-03-13T23:10:54.158285
HU,Hungary,OGYEI,METFORMIN SANDOZ  500 mg retard tabletta,metformin hydrochloride,,60 X   - buborékcsomagolásban,OGYI-T-24210/02,A10BA02,Sandoz Hungária Kft.,2025-09-03,,shortage,Piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.158285
HU,Hungary,OGYEI,METFORMIN VITABALANS 500 mg filmtabletta,metformin hydrochloride,,30 X   - HDPE tartályban,OGYI-T-22228/01,A10BA02,Vitabalans Oy,2023-04-01,,shortage,Forgalmazás megszüntetése,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.158285
HU,Hungary,OGYEI,METHOTREXAT SANDOZ  10 mg/ml oldatos injekció,methotrexate,,10 X 1 ml injekciós üvegben,OGYI-T-02161/09,L01BA01,Sandoz Hungária Kft.,2017-04-13,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.158285
HU,Hungary,OGYEI,METHOTREXAT SANDOZ 100 mg/ml koncentrátum oldatos infúzióhoz,methotrexate,,1 X 50 ml injekciós üvegben,OGYI-T-02161/05,L01BA01,Sandoz Hungária Kft.,2026-03-10,2026-06-01,shortage,Megnövekedett igény,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.158285
HU,Hungary,OGYEI,METHOTREXATE ORION 10 mg tabletta,methotrexate,,25 X   - HDPE tartályban,OGYI-T-23073/03,L04AX03 / na,Orion Corporation,2024-02-05,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.158285
HU,Hungary,OGYEI,METHYLPREDNISOLONE SOPHARMA  40 mg por és oldószer oldatos injekcióhoz,methylprednisolone,,10 X 2 ml+1 ml porampulla+oldószerampulla,OGYI-T-22764/01,H02AB04,Sopharma AD,2017-11-10,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.159284
HU,Hungary,OGYEI,METHYLPREDNISOLONE SOPHARMA  40 mg por és oldószer oldatos injekcióhoz,methylprednisolone,,10 X 2 ml+1 ml porampulla+oldószerampulla,OGYI-T-22764/01,H02AB04,Sopharma AD,2024-11-26,2026-05-31,shortage,Gyártási gond,Kontingens,2026-03-13T23:10:54.159284
HU,Hungary,OGYEI,METILPREDNIZOLON-TEVA   40 mg por oldatos injekcióhoz,methylprednisolone,,1 X   - üvegben,OGYI-T-07862/01,H02AB04,Teva Gyógyszergyár Zrt.,2016-02-09,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.159284
HU,Hungary,OGYEI,METILPREDNIZOLON-TEVA   40 mg por oldatos injekcióhoz,methylprednisolone,,10 X   - üvegben,OGYI-T-07862/06,H02AB04,Teva Gyógyszergyár Zrt.,2018-01-25,,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.159284
HU,Hungary,OGYEI,METYPRED 4 mg tabletta,methylprednisolone,,100 X  - HDPE tartályban,OGYI-T-01153/03,H02AB04,Orion Corporation,2026-01-01,,shortage,Piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.159284
HU,Hungary,OGYEI,METYPRED 4 mg tabletta,methylprednisolone,,100 X  - HDPE tartályban,OGYI-T-01153/03,H02AB04,Orion Corporation,2026-01-31,,shortage,Piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.159284
HU,Hungary,OGYEI,MEZITAN 35 mg módosított hatóanyagleadású filmtabletta,trimetazidine,,60 X   - buborékcsomagolásban,OGYI-T-21279/01,C01EB15,"Zentiva, k.s.",2021-11-30,,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.159284
HU,Hungary,OGYEI,MIACALCIC 100 NE/ml oldatos injekció és infúzió,calcitonin (salmon),,5 X 1 ml ampulla,OGYI-T-23145/02,H05BA01,Essential Pharma (M) Ltd.,2024-04-24,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-03-13T23:10:54.159284
HU,Hungary,OGYEI,MICAFUNGIN-TEVA  50 mg por oldatos infúzióhoz való koncentrátumhoz,micafungin,,1 X 10 ml injekciós üvegben,OGYI-T-23608/01,J02AX05,Teva B.V.,2023-09-20,,shortage,Gyártási gond,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-03-13T23:10:54.160287
HU,Hungary,OGYEI,MICAFUNGIN-TEVA 100 mg por oldatos infúzióhoz való koncentrátumhoz,micafungin,,1 X 10 ml injekciós üvegben,OGYI-T-23608/02,J02AX05,Teva B.V.,2022-12-13,,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.160287
HU,Hungary,OGYEI,MICETAL 10 mg/g gél,flutrimazole,,1 X 100 g HDPE tartályban,OGYI-T-06945/03,D01AC16,Q PHARMA Kft.,2022-01-01,,shortage,Gyártási gond,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.160287
HU,Hungary,OGYEI,MICETAL 10 mg/g krém,flutrimazole,,1 X 15 g Al tubusban,OGYI-T-06945/02,D01AC16,Q PHARMA Kft.,2025-02-13,,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.160287
HU,Hungary,OGYEI,MICROLAX végbéloldat,"sodium citrate;sodium lauryl sulfoacetate;sorbitol, liquid (crystallising)",,4 X 5 ml tubusban,OGYI-T-23263/01,A06AG11,McNeil AB,2024-02-14,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.160287
HU,Hungary,OGYEI,MICROPAQUE 1 g/ml belsõleges szuszpenzió vagy végbél szuszpenzió,barium sulfate,,1 X 2000 ml palackban,OGYI-T-01128/01,V08BA01,Guerbet,2022-04-04,,shortage,Piaci megfontolások,Egyedi import,2026-03-13T23:10:54.160287
HU,Hungary,OGYEI,MICROPAQUE CT 50 mg/ml belsõleges szuszpenzió vagy végbélszuszpenzió,barium sulfate,,1 X 150 ml palackban,OGYI-T-01636/01,V08BA01,Guerbet,2017-05-02,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.160287
HU,Hungary,OGYEI,MICROTRAST OESOPHAGUS paszta,barium sulfate,,1 X 150 g tubusban,OGYI-T-01129/02,V08BA01,Guerbet,2012-01-01,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.160287
HU,Hungary,OGYEI,MIDAZOLAM ACCORD 5 mg/ml oldatos injekció vagy infúzió,midazolam,,10 X 1 ml ampulla,OGYI-T-20965/02,N05CD08,Accord Healthcare Polska Sp. z o.o.,2023-07-13,,shortage,Megnövekedett igény,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.160287
HU,Hungary,OGYEI,MIDAZOLAM ACCORD 5 mg/ml oldatos injekció vagy infúzió,midazolam,,10 X 10 ml ampulla,OGYI-T-20965/05,N05CD08,Accord Healthcare Polska Sp. z o.o.,2022-05-10,,shortage,Szállítási vagy raktározási gondok,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.161286
HU,Hungary,OGYEI,MIDAZOLAM ACCORD 5 mg/ml oldatos injekció vagy infúzió,midazolam,,10 X 3 ml ampulla,OGYI-T-20965/03,N05CD08,Accord Healthcare Polska Sp. z o.o.,2024-04-17,,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.161286
HU,Hungary,OGYEI,MIDAZOLAM HAMELN 5 mg/ml oldatos injekció/infúzió,midazolam,,10 X 10 ml ampulla,OGYI-T-23865/52,N05CD08,Hameln Pharma GmbH,2025-02-05,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.161286
HU,Hungary,OGYEI,MIDAZOLAM KALCEKS 5 mg/ml oldatos injekció vagy infúzió,midazolam,,10 X 1 ml ampulla,OGYI-T-23404/02,N05CD08,AS KALCEKS,2022-05-05,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.161286
HU,Hungary,OGYEI,MIDAZOLAM KALCEKS 5 mg/ml oldatos injekció vagy infúzió,midazolam,,10 X 3 ml ampulla,OGYI-T-23404/04,N05CD08,AS KALCEKS,2022-05-05,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.161286
HU,Hungary,OGYEI,MIFLONIDE 400 mikrogramm inhalációs por kemény kapszulában,budesonide,,6 X 10 - átlátszó buborékcsomagolásban,OGYI-T-08674/06,R03BA02,Novartis Hungária Kft. Pharma részlege,2024-10-25,,shortage,Forgalmazás megszüntetése,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.161286
HU,Hungary,OGYEI,MILGAMMA N oldatos injekció,cyanocobalamin;pyridoxine hydrochloride;thiamine hydrochloride,,100 X 2 ml OPC ampullában,OGYI-T-01598/03,A11DB01,Wörwag Pharma GmbH&Co.KG,2012-07-09,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.161286
