country_code,country_name,source,medicine_name,full_name,active_substance,strength,package_size,dosage_form,atc_code,marketing_auth_holder,market_status,market_status_code,status,scraped_at
SI,Slovenia,CBZ,Vellofent,Vellofent 533 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.470030
SI,Slovenia,CBZ,Vellofent,Vellofent 67 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.470030
SI,Slovenia,CBZ,Vellofent,Vellofent 67 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.470030
SI,Slovenia,CBZ,Vellofent,Vellofent 67 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.470030
SI,Slovenia,CBZ,Vellofent,Vellofent 67 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.470030
SI,Slovenia,CBZ,Vellofent,Vellofent 67 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.470030
SI,Slovenia,CBZ,Vellofent,Vellofent 67 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.470030
SI,Slovenia,CBZ,Vellofent,Vellofent 67 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.470030
SI,Slovenia,CBZ,Vellofent,Vellofent 67 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.471052
SI,Slovenia,CBZ,Vellofent,Vellofent 800 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.471052
SI,Slovenia,CBZ,Vellofent,Vellofent 800 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.471052
SI,Slovenia,CBZ,Vellofent,Vellofent 800 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.471052
SI,Slovenia,CBZ,Vellofent,Vellofent 800 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.471052
SI,Slovenia,CBZ,Vellofent,Vellofent 800 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.471052
SI,Slovenia,CBZ,Vellofent,Vellofent 800 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.471052
SI,Slovenia,CBZ,Vellofent,Vellofent 800 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.471052
SI,Slovenia,CBZ,Vellofent,Vellofent 800 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.471052
SI,Slovenia,CBZ,Midazolam Lek,Midazolam Lek 1 mg/ml raztopina za injiciranje/infundiranje,midazolamum,,škatla s 5 ampulami s 5 ml raztopine,raztopina za injiciranje/infundiranje,N05CD08,Lek d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.471052
SI,Slovenia,CBZ,Midazolam Lek,Midazolam Lek 5 mg/ml raztopina za injiciranje/infundiranje,midazolamum,,škatla s 5 ampulami z 10 ml raztopine,raztopina za injiciranje/infundiranje,N05CD08,Lek d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.471052
SI,Slovenia,CBZ,Tramadol Vitabalans,Tramadol Vitabalans 50 mg tablete,tramadolum,,škatla s 300 tabletami (30 x 10 tablet v pretisnem omotu),tableta,N02AX02,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.471052
SI,Slovenia,CBZ,Elanix,Elanix 10 mg tablete,ezetimibum,,škatla s 30 tabletami (3 x 10 tablet v Alu/Alu pretisnem omotu),tableta,C10AX09,Lek d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.471052
SI,Slovenia,CBZ,Elanix,Elanix 10 mg tablete,ezetimibum,,škatla s 100 tabletami (10 x 10 tablet v Alu/Alu pretisnem omotu),tableta,C10AX09,Lek d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.471052
SI,Slovenia,CBZ,Bikalutamid Teva,Bikalutamid Teva 50 mg filmsko obložene tablete,bicalutamidum,,škatla z 28 tabletami (2 x 14 tablet v pretisnem omotu),filmsko obložena tableta,L02BB03,Teva Pharma B.V.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.471052
SI,Slovenia,CBZ,Flavamed,Flavamed 3 mg/ml peroralna raztopina,ambroxolum,,škatla s steklenico s 100 ml raztopine in merilno žlièko,peroralna raztopina,R05CB06,BERLIN-CHEMIE AG,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.471052
SI,Slovenia,CBZ,Valdiocef,Valdiocef 250 mg/5 ml zrnca za peroralno suspenzijo,cefadroxilum,,"škatla z eno steklenico s 65 g zrnc za pripravo 100 ml suspenzije, eno plastièno 5 ml brizgo za peroralno dajanje in eno plastièno merico za rekonstitucijo",zrnca za peroralno suspenzijo,J01DB05,ALKALOID - INT d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.472052
SI,Slovenia,CBZ,Spedra,Spedra 50 mg tablete,avanafilum,,škatla s 4 x 1 tableto v pretisnih omotih iz PVC/PCTFE/Alu,tableta,G04BE10,Menarini International O.L.S.A.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.472052
SI,Slovenia,CBZ,Spedra,Spedra 100 mg tablete,avanafilum,,škatla s 4 x 1 tableto v pretisnih omotih iz PVC/PCTFE/Alu,tableta,G04BE10,Menarini International O.L.S.A.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.472052
SI,Slovenia,CBZ,Spedra,Spedra 200 mg tablete,avanafilum,,škatla s 4 x 1 tableto v pretisnih omotih iz PVC/PCTFE/Alu,tableta,G04BE10,Menarini International O.L.S.A.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.472052
SI,Slovenia,CBZ,TRISPAN,TRISPAN 20 mg/ml suspenzija za injiciranje,triamcinolonum,,škatla z 10 amuplami z 1 ml suspenzije,suspenzija za injiciranje,H02AB08,Esteve Pharmaceuticals GmbH,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.472052
SI,Slovenia,CBZ,Zoledronska kislina Viatris,Zoledronska kislina Viatris 4 mg/100 ml raztopina za infundiranje,acidum zoledronicum,,škatla z 1 vialo s 100 ml raztopine,raztopina za infundiranje,M05BA08,Viatris Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.472052
SI,Slovenia,CBZ,Ceftazidim Viatris,Ceftazidim Viatris 1 g prašek za raztopino za injiciranje ali infundiranje,ceftazidimum,,škatla s 5 vialami s praškom,prašek za raztopino za injiciranje/infundiranje,J01DD02,Viatris Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.472052
SI,Slovenia,CBZ,Latuda,Latuda 37 mg filmsko obložene tablete,lurasidonum,,28 x 1 tableta v pretisnih omotih za enkratni odmerek,filmsko obložena tableta,N05AE05,Angelini Pharma S.p.A.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.472052
SI,Slovenia,CBZ,Bufomix Easyhaler,"Bufomix Easyhaler 160 mikrogramov/4,5 mikrograma na odmerek prašek za inhaliranje",formoterolum et alia medicamenta ad morbos obstructi pulmonis medendos,,škatla z veèodmernim inhalatorjem braz zašèitnega pokrova s 120 odmerki,prašek za inhaliranje,R03AK07,Orion Corporation,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.472052
SI,Slovenia,CBZ,Bufomix Easyhaler,Bufomix Easyhaler 320 mikrogramov/9 mikrogramov na odmerek prašek za inhaliranje,formoterolum et alia medicamenta ad morbos obstructi pulmonis medendos,,škatla z veèodmernim inhalatorjem brez zašèitnega pokrova s 60 odmerki,prašek za inhaliranje,R03AK07,Orion Corporation,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.472052
SI,Slovenia,CBZ,Etopozid Accord,Etopozid Accord 20 mg/ml koncentrat za raztopino za infundiranje,etoposidum,,škatla z 1 vialo s 5 ml koncentrata,koncentrat za raztopino za infundiranje,L01CB01,Accord Healthcare Polska Sp. z.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.472052
SI,Slovenia,CBZ,Etopozid Accord,Etopozid Accord 20 mg/ml koncentrat za raztopino za infundiranje,etoposidum,,"škatla z 1 vialo z 12,5 ml koncentrata",koncentrat za raztopino za infundiranje,L01CB01,Accord Healthcare Polska Sp. z.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.472052
SI,Slovenia,CBZ,Sevelamer Lek,Sevelamer Lek 800 mg filmsko obložene tablete,sevelamerum,,škatla s HDPE plastenko s polipropilenskim pokrovom s 180 tabletami,filmsko obložena tableta,V03AE02,Lek d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.472052
SI,Slovenia,CBZ,Imatinib Accord,Imatinib Accord 100 mg filmsko obložene tablete,,,120 tablet v pretisnih omotih iz PVC/PVDC/Alu,filmsko obložena tableta,L01EA01,Accord Healthcare S.L.U.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.472052
SI,Slovenia,CBZ,Imatinib Accord,Imatinib Accord 400 mg filmsko obložene tablete,,,30 tablet v pretisnih omotih iz PVC/PVDC/Alu,filmsko obložena tableta,L01EA01,Accord Healthcare S.L.U.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.472052
SI,Slovenia,CBZ,Bortezomib Accord,"Bortezomib Accord 3,5 mg prašek za raztopino za injiciranje",,,1 viala,Prašek za raztopino za injiciranje,L01XG01,Accord Healthcare S.L.U.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.473056
SI,Slovenia,CBZ,Temozolomid Accord,Temozolomid Accord 180 mg trde kapsule,temozolomidum,,škatla s 5 kapsulami v vreèkah s po 1 kapsulo,"kapsula, trda",L01AX03,Accord Healthcare S.L.U.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.473056
SI,Slovenia,CBZ,Humani Albumin CSL Behring,Humani Albumin CSL Behring 200 g/l raztopina za infundiranje,albuminum,,škatla z 1 vialo s 100 ml raztopine,raztopina za infundiranje,B05AA01,CSL Behring GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.473056
SI,Slovenia,CBZ,Farydak,Farydak 10 mg trde kapsule,,,6 kapsul v pretisnih omotih,"kapsula, trda",L01XH03,Pharmaand GmbH,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.473056
SI,Slovenia,CBZ,Farydak,Farydak 15 mg trde kapsule,,,6 kapsul v pretisnih omotih,"kapsula, trda",L01XH03,Pharmaand GmbH,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.473056
SI,Slovenia,CBZ,Farydak,Farydak 20 mg trde kapsule,,,6 kapsul v pretisnih omotih,"kapsula, trda",L01XH03,Pharmaand GmbH,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.473056
SI,Slovenia,CBZ,Memantin Mylan,Memantin Mylan 10 mg filmsko obložene tablete,memantinum,,škatla z 28 tabletami v pretisnih omotih,filmsko obložena tableta,N06DX01,Mylan Pharmaceuticals Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.473056
SI,Slovenia,CBZ,Memantin Mylan,Memantin Mylan 20 mg filmsko obložene tablete,memantinum,,škatla z 28 tabletami v pretisnih omotih,filmsko obložena tableta,N06DX01,Mylan Pharmaceuticals Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.473056
SI,Slovenia,CBZ,Duloksetin Viatris,Duloksetin Viatris 30 mg trde gastrorezistentne kapsule,duloxetinum,,škatla z 28 kapsulami v pretisnih omotih iz PVC/PCTFE/Alu,"gastrorezistentna kapsula, trda",N06AX21,Viatris Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.473056
SI,Slovenia,CBZ,Duloksetin Viatris,Duloksetin Viatris 60 mg trde gastrorezistentne kapsule,duloxetinum,,škatla z 28 kapsulami v pretisnih omotih iz PVC/PCTFE/Alu,"gastrorezistentna kapsula, trda",N06AX21,Viatris Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.473056
SI,Slovenia,CBZ,Levosert,Levosert 20 mikrogramov/24 ur intrauterini dostavni sistem,contraceptiva intrauterina polymerica cum progestogenis,,škatla z 1 intrauterinim dostavnim sistemom,intrauterini dostavni sistem,G02BA03,Gedeon Richter Plc.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.473056
SI,Slovenia,CBZ,Bortezomib Actavis,"Bortezomib Actavis 3,5 mg prašek za raztopino za injiciranje",,,škatla z 1 vialo v zašèitni ovojnici s praškom,Prašek za raztopino za injiciranje,L01XG01,Actavis Group PTC ehf.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.473056
SI,Slovenia,CBZ,Vorikonazol Accord,Vorikonazol Accord 50 mg filmsko obložene tablete,voriconazolum,,škatla z 28x1 tableto v pretisnem omotu za posamezni odmerek,filmsko obložena tableta,J02AC03,Accord Healthcare S.L.U.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.473056
SI,Slovenia,CBZ,Bortezomib Teva,"Bortezomib Teva 3,5 mg prašek za raztopino za injiciranje",,,škatla z 1 vialo (volumen 10 ml) s praškom,Prašek za raztopino za injiciranje,L01XG01,Teva B.V.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.473056
SI,Slovenia,CBZ,Kreon,Kreon 5 000 Ph.Eur.e. gastrorezistentna zrnca,"praeparata multienzymica (lipazae, proteazae)",,škatla z vsebnikom z 20 g zrnc in odmerno žlièko,gastrorezistentna zrnca,A09AA02,Viatris Healthcare Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.473056
SI,Slovenia,CBZ,Mysimba,Mysimba 8 mg/90 mg tablete s podaljšanim sprošèanjem,-,,škatla s s 112 tabletami v pretisnih omotih,tableta s podaljšanim sprošèanjem,A08AA62,Orexigen Therapeutics Ireland Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.474055
SI,Slovenia,CBZ,Linezolid Accord,Linezolid Accord 600 mg filmsko obložene tablete,linezolidum,,škatla z 10 tabletami (1 x 10 tablet v pretisnem omotu),filmsko obložena tableta,J01XX08,Accord Healthcare Polska Sp. z.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.474055
SI,Slovenia,CBZ,Razagilin Sandoz,Razagilin Sandoz 1 mg tablete,rasagilinum,,škatla z 28 tabletami (4 x 7 tablet v aluminij/aluminij pretisnem omotu),tableta,N04BD02,Sandoz d.d.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.474055
SI,Slovenia,CBZ,Panzyga,Panzyga 100 mg/ml raztopina za infundiranje,immunoglobulina humana ad aplicationem intravascularem,,škatla z 1 vialo s 25 ml raztopine,raztopina za infundiranje,J06BA02,Octapharma (IP) SPRL,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.474055
SI,Slovenia,CBZ,Fulvestrant Lek,Fulvestrant Lek 250 mg raztopina za injiciranje v napolnjeni injekcijski brizgi,fulvestrantum,,"škatla z dvema napolnjenima injekcijsko brizgama z zapornim nastavkom, ki šèiti pred posegom s 5 ml raztopine in varnostno iglo BD SafetyGlide",raztopina za injiciranje v napolnjeni injekcijski brizgi,L02BA03,Lek d.d.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.474055
SI,Slovenia,CBZ,Duloksetin Sandoz,Duloksetin Sandoz 30 mg trde gastrorezistentne kapsule,duloxetinum,,škatla z 28 kapsulami (2 x 14 kapsul v PVC/PE/PCTFE//Al pretisnem omotu),"gastrorezistentna kapsula, trda",N06AX21,Sandoz d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.474055
SI,Slovenia,CBZ,Duloksetin Sandoz,Duloksetin Sandoz 60 mg trde gastrorezistentne kapsule,duloxetinum,,škatla z 28 kapsulami (2 x 14 kapsul v PVC/PE/PCTFE//Al pretisnem omotu),"gastrorezistentna kapsula, trda",N06AX21,Sandoz d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.474055
SI,Slovenia,CBZ,Beriplex,Beriplex P/N 500 i.e. prašek in vehikel za raztopino za injiciranje,"coagulationis factores IX, II, VII et X in combinationibus",,"škatla z 1 vialo s praškom, 1 vialo z vehiklom (20 ml vode) in 1 priprava za prenos s filtrom 20/20",Prašek in vehikel za raztopino za injiciranje,B02BD01,CSL Behring GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.474055
SI,Slovenia,CBZ,Fulvestrant Teva,Fulvestrant Teva 250 mg raztopina za injiciranje v napolnjeni injekcijski brizgi,fulvestrantum,,škatla z dvema napolnjenima injekcijskima brizgama z nastavkom Luer-Lock s 5 ml raztopine in dvema varnostnima iglama,raztopina za injiciranje v napolnjeni injekcijski brizgi,L02BA03,Teva B.V.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.474055
SI,Slovenia,CBZ,Razagilin Viatris,Razagilin Viatris 1 mg tablete,rasagilinum,,28 tablet v pretisnih omotih iz PVC/PVDC/alu,tableta,N04BD02,Viatris Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.474055
SI,Slovenia,CBZ,Amdut,"Amdut 0,5 mg mehke kapsule",dutasteridum,,škatla z 90 kapsulami (6 x 15 kapsul v pretisnem omotu),"kapsula, mehka",G04CB02,APTA MEDICA INTERNACIONAL d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.474055
SI,Slovenia,CBZ,Alopurinol Sandoz,Alopurinol Sandoz 300 mg tablete,allopurinolum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta,M04AA01,Sandoz d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.474055
SI,Slovenia,CBZ,Irinotekan Accord,Irinotekan Accord 20 mg/ml koncentrat za raztopino za infundiranje,,,škatla z 1 vialo s 5 ml koncentrata,koncentrat za raztopino za infundiranje,L01CE02,Accord Healthcare Polska Sp. z.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.474055
SI,Slovenia,CBZ,Rosacta,Rosacta krema,Alia praeparata topica ad dolores musculorum et articulorum,,"Škatla s 90 g kreme, v tubi",krema,M02AX,Medis GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.474055
SI,Slovenia,CBZ,Bivalirudin Accord,Bivalirudin Accord 250 mg prašek za koncentrat za raztopino za injiciranje/infundiranje,bivalirudinum,,škatla z 10 vialami s praškom,prašek za koncentrat za raztopino za injiciranje/infundiranje,B01AE06,Accord Healthcare Polska Sp. z.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.474055
SI,Slovenia,CBZ,Bivalirudin Accord,Bivalirudin Accord 250 mg prašek za koncentrat za raztopino za injiciranje/infundiranje,bivalirudinum,,škatla z 1 vialo s praškom,prašek za koncentrat za raztopino za injiciranje/infundiranje,B01AE06,Accord Healthcare Polska Sp. z.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.474055
SI,Slovenia,CBZ,Eptifibatid Accord,Eptifibatid Accord 2 mg/ml raztopina za injiciranje,eptifibatidum,,škatla z 1 vialo z 10 ml raztopine,raztopina za injiciranje,B01AC16,Accord Healthcare S.L.U.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.475052
SI,Slovenia,CBZ,Spectrila,Spectrila 10.000 e. prašek za koncentrat za raztopino za infundiranje,asparaginasum,,škatla z 1 vialo,prašek za koncentrat za raztopino za infundiranje,L01XX02,Medac GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.475052
SI,Slovenia,CBZ,Aripiprazol Mylan Pharma,Aripiprazol Mylan Pharma 10 mg tablete,aripiprazolum,,škatla z 28 tabletami v pretisnih omotih,tableta,N05AX12,Mylan Pharmaceuticals Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.475052
SI,Slovenia,CBZ,Aripiprazol Mylan Pharma,Aripiprazol Mylan Pharma 15 mg tablete,aripiprazolum,,škatla z 28 tabletami v pretisnih omotih,tableta,N05AX12,Mylan Pharmaceuticals Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.475052
SI,Slovenia,CBZ,Duloksetin Viatris,Duloksetin Viatris 30 mg trde gastrorezistentne kapsule,duloxetinum,,škatla z 28 kapsulami v pretisnih omotih iz OPA/Alu/PVC-Alu,"gastrorezistentna kapsula, trda",N06AX21,Viatris Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.475052
SI,Slovenia,CBZ,Duloksetin Viatris,Duloksetin Viatris 60 mg trde gastrorezistentne kapsule,duloxetinum,,škatla z 28 kapsulami v pretisnih omotih iz OPA/Alu/PVC-Alu,"gastrorezistentna kapsula, trda",N06AX21,Viatris Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.475052
SI,Slovenia,CBZ,Mysildecard,Mysildecard 20 mg filmsko obložene tablete,sildenafilum,,škatla z 90 tabletami v pretisnih omotih,filmsko obložena tableta,G04BE03,Viatris Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.475052
SI,Slovenia,CBZ,Vinorelbin Accord,Vinorelbin Accord 10 mg/ml koncentrat za raztopino za infundiranje,vinorelbinum,,škatla z 1 vialo z 1 ml koncentrata,koncentrat za raztopino za infundiranje,L01CA04,Accord Healthcare Polska Sp. z.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.475052
SI,Slovenia,CBZ,Dizoproksiltenofovirat Viatris,Dizoproksiltenofovirat Viatris 245 mg filmsko obložene tablete,tenofoviri disoproxilas,,škatla z 1 plastenko po 30 tablet,filmsko obložena tableta,J05AF07,Viatris Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.475052
SI,Slovenia,CBZ,Emtricitabin/dizoproksiltenofovirat Mylan,Emtricitabin/dizoproksiltenofovirat Mylan 200 mg/245 mg filmsko obložene tablete,tenophovirum disoproxilum et emtricitabinum,,škatla z 1 plastenko po 30 tablet,filmsko obložena tableta,J05AR03,Mylan Pharmaceuticals Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.475052
SI,Slovenia,CBZ,Rekovelle,"REKOVELLE 12 mikrogramov/0,36 ml raztopina za injiciranje",,,1 vložek + 3 injekcijske igle,raztopina za injiciranje,G03GA10,Ferring Pharmaceuticals A/S,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.475052
