country_code,country_name,source,medicine_name,active_substance,active_substance_lt,strength,dosage_form,atc_code,product_no,marketing_auth_holder,status,scraped_at,prk
LT,Lithuania,VVKT,Boncel,Colecalciferol,Kolekalciferolis,50000 TV,geriamasis tirpalas,A11CC05,LT/L/26/3486/002,UAB Niromed,shortage,2026-07-23T11:41:58.343741,96482
LT,Lithuania,VVKT,Sacubitril/Valsartan Teva,Valsartan and sacubitril,Sakubitrilas/Valsartanas,49 mg/51 mg,plėvele dengtos tabletės,C09DX04,LT/1/26/5946/009,Teva GmbH,shortage,2026-07-23T11:41:58.343742,132098
LT,Lithuania,VVKT,Yarina,Drospirenone and ethinylestradiol,Etinilestradiolis/Drospirenonas,"0,03 mg/3 mg",plėvele dengtos tabletės,G03AA12,LT/L/15/0265/001,UAB Lex ano,shortage,2026-07-23T11:41:58.343744,56774
LT,Lithuania,VVKT,Dolantina,Pethidine,Petidino hidrochloridas,50 mg/ml,injekcinis tirpalas,N02AB02,LT/L/26/3313/001,UAB Ideal Trade Links,shortage,2026-07-23T11:41:58.343745,34606
LT,Lithuania,VVKT,Asigefort,Metformin and sitagliptin,Sitagliptinas/Metformino hidrochloridas,50 mg/1000 mg,plėvele dengtos tabletės,A10BD07,LT/1/23/5165/012,TAD Pharma GmbH,shortage,2026-07-23T11:41:58.343747,218154
LT,Lithuania,VVKT,Bupivacaina Hiperbarica Physan,Bupivacaine,Bupivakaino hidrochloridas,5 mg/ml,injekcinis tirpalas,N01BB01,LT/L/25/2537/001,UAB Ideal Trade Links,shortage,2026-07-23T11:41:58.343748,18732
LT,Lithuania,VVKT,Ranogelan,Ranolazine,Ranolazinas,750 mg,pailginto atpalaidavimo tabletės,C01EB18,LT/1/22/4983/001,G.L. Pharma GmbH,shortage,2026-07-23T11:41:58.343749,
LT,Lithuania,VVKT,Roselia,Rosuvastatin and ezetimibe,Rozuvastatinas/Ezetimibas,20 mg/10 mg,plėvele dengtos tabletės,C10BA06,LT/1/23/5112/003,Sandoz d.d.,shortage,2026-07-23T11:41:58.343751,201111
LT,Lithuania,VVKT,Amoksiklav,Amoxicillin and beta-lactamase inhibitor,Amoksicilinas/Klavulano rūgštis,875 mg/125 mg,plėvele dengtos tabletės,J01CR02,LT/L/19/1124/001,UAB Tojaris projektai,shortage,2026-07-23T11:41:58.343753,69280
LT,Lithuania,VVKT,Codeine phosphate hemihydrate/Paracetamol Accord,Codeine and paracetamol,Kodeino fosfatas hemihidratas/Paracetamolis,30 mg/500 mg,tabletės,N02AJ06,LT/1/23/5179/006,Accord Healthcare B.V.,shortage,2026-07-23T11:41:58.343754,
LT,Lithuania,VVKT,Prenewel,Perindopril and diuretics,tert-butilamino perindoprilis/Indapamidas,"4 mg/1,25 mg",tabletės,C09BA04,LT/L/15/0280/001,UAB Lex ano,shortage,2026-07-23T11:41:58.343756,60577
LT,Lithuania,VVKT,OXYCODONE MOLTENI,Oxycodone,Oksikodono hidrochloridas,10 mg/ml,injekcinis ar infuzinis tirpalas,N02AA05,LT/L/24/2116/001,UAB Niromed,shortage,2026-07-23T11:41:58.343757,205265
LT,Lithuania,VVKT,Osmetil,Methylphenidate,Metilfenidato hidrochloridas,18 mg,pailginto atpalaidavimo tabletės,N06BA04,LT/1/25/5919/001,UAB Exeltis Baltics,shortage,2026-07-23T11:41:58.343761,68004
LT,Lithuania,VVKT,Nozepam,Oxazepam,Oksazepamas,10 mg,tabletės,N05BA04,LT/L/24/2275/001,UAB Niromed,shortage,2026-07-23T11:41:58.343763,353
LT,Lithuania,VVKT,XALPEBON,Apixaban,Apiksabanas,5 mg,plėvele dengtos tabletės,B01AF02,LT/1/26/6019/001,Medochemie Ltd.,shortage,2026-07-23T11:41:58.343764,105678
LT,Lithuania,VVKT,Apixaban Sandoz,Apixaban,Apiksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF02,LT/1/24/5574/009,Sandoz d.d.,shortage,2026-07-23T11:41:58.343765,99066
LT,Lithuania,VVKT,Xaboplax,Rivaroxaban,Rivaroksabanas,20 mg,plėvele dengtos tabletės,B01AF01,LT/1/23/5288/020,Sandoz d.d.,shortage,2026-07-23T11:41:58.343767,100153
LT,Lithuania,VVKT,Rivaroxaban STADA,Rivaroxaban,Rivaroksabanas,20 mg,plėvele dengtos tabletės,B01AF01,LT/1/22/5068/001,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.343768,100153
LT,Lithuania,VVKT,Apixaban Zentiva,Apixaban,Apiksabanas,5 mg,plėvele dengtos tabletės,B01AF02,LT/1/24/5521/001,Zentiva k.s.,shortage,2026-07-23T11:41:58.343769,105678
LT,Lithuania,VVKT,Metformin hydrochloride Zentiva,Metformin,Metformino hidrochloridas,1000 mg,plėvele dengtos tabletės,A10BA02,LT/1/22/4937/008,Zentiva k.s.,shortage,2026-07-23T11:41:58.343770,60674
LT,Lithuania,VVKT,vitamin B12-Loges,Cyanocobalamin,Cianokobalaminas,1000 µg/2 ml,injekcinis tirpalas,B03BA01,LT/L/26/3204/002,UAB Ideal Trade Links,shortage,2026-07-23T11:41:58.343771,
LT,Lithuania,VVKT,Atropine Auxilia,Atropine,Atropino sulfatas,1 mg/ml,injekcinis tirpalas,A03BA01,LT/L/26/3323/002,UAB Ideal Trade Links,shortage,2026-07-23T11:41:58.343772,112283
LT,Lithuania,VVKT,Pirfenidone Teva,Pirfenidone,Pirfenidonas,267 mg,plėvele dengtos tabletės,L04AX05,LT/1/22/4931/004,Teva GmbH,shortage,2026-07-23T11:41:58.343774,146765
LT,Lithuania,VVKT,Twilev,"ACE inhibitors, other combinations",Ramiprilis/Nebivololis,10 mg/5 mg,plėvele dengtos tabletės,,LT/1/26/6027/006,Menarini International Operations Luxembourg S.A.,shortage,2026-07-23T11:41:58.343775,
LT,Lithuania,VVKT,Ondansetron STADA,Ondansetron,Ondansetronas,8 mg,burnoje disperguojamos tabletės,A04AA01,LT/1/25/5783/005,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.343776,49913
LT,Lithuania,VVKT,Pitipix,Pitavastatin,Pitavastatinas,2 mg,plėvele dengtos tabletės,C10AA08,LT/1/24/5544/007,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.343777,
LT,Lithuania,VVKT,microlax,"sodium lauryl sulfoacetate, incl. combinations",Sorbitolis/Natrio citratas dihidratas/Natrio laurilsulfoacetatas,625 mg/90 mg/9 mg/ml,tiesiosios žarnos tirpalas,A06AG11,LT/L/21/1596/001,UAB Limedika,shortage,2026-07-23T11:41:58.343779,130486
LT,Lithuania,VVKT,Dagrafors,Dapagliflozin,Dapagliflozinas,10 mg,plėvele dengtos tabletės,A10BK01,LT/1/23/5267/021,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.343780,104779
LT,Lithuania,VVKT,Cylerax,Cetirizine,Cetirizino dihidrochloridas,10 mg,plėvele dengtos tabletės,R06AE07,LT/1/24/5392/003,SIA Ingen Pharma,shortage,2026-07-23T11:41:58.343781,26298
LT,Lithuania,VVKT,Diclofenac sodium ELETIS,Diclofenac,Diklofenako natrio druska,75 mg/3 ml,injekcinis ar infuzinis tirpalas,M01AB05,LT/1/25/5863/001,UAB Eletis Pharma,shortage,2026-07-23T11:41:58.343783,99945
LT,Lithuania,VVKT,Euthyrox,Levothyroxine sodium,Levotiroksino natrio druska,125 µg,tabletės,H03AA01,LT/L/24/2208/001,UAB Niromed,shortage,2026-07-23T11:41:58.343784,34894
LT,Lithuania,VVKT,Osmetil,Methylphenidate,Metilfenidato hidrochloridas,36 mg,pailginto atpalaidavimo tabletės,N06BA04,LT/1/25/5921/001,UAB Exeltis Baltics,shortage,2026-07-23T11:41:58.343785,68012
LT,Lithuania,VVKT,MAXIDEX,Dexamethasone,Deksametazonas,1 mg/ml,akių lašai (suspensija),S01BA01,LT/L/15/0297/001,UAB Tojaris projektai,shortage,2026-07-23T11:41:58.343786,62987
LT,Lithuania,VVKT,Tranexamic acid Kabi,Tranexamic acid,Traneksamo rūgštis,10 mg/ml,infuzinis tirpalas,B02AA02,LT/1/24/5330/002,Fresenius Kabi Polska Sp.z.o.o.,shortage,2026-07-23T11:41:58.343788,231908
LT,Lithuania,VVKT,Beta-histina Bluefish,Betahistine,Betahistino dihidrochloridas,16 mg,tabletės,N07CA01,LT/L/25/2535/001,UAB Niromed,shortage,2026-07-23T11:41:58.343789,27413
LT,Lithuania,VVKT,TESTOSTERONE BESINS,Testosterone,Testosterono undekanoatas,1000 mg/4 ml,injekcinis tirpalas,G03BA03,LT/L/26/3389/001,UAB Lex ano,shortage,2026-07-23T11:41:58.343791,114359
LT,Lithuania,VVKT,Remberix,Etoricoxib,Etorikoksibas,120 mg,plėvele dengtos tabletės,M01AH05,LT/1/24/5485/009,Zakłady Farmaceutyczne POLPHARMA S.A.,shortage,2026-07-23T11:41:58.343792,66761
LT,Lithuania,VVKT,LONCARTI,"Articaine, combinations",Artikainas/Epinefrinas,"40 mg/0,01 mg/ml",injekcinis tirpalas,N01BB58,LT/L/24/2203/001,UAB Ideal Trade Links,shortage,2026-07-23T11:41:58.343794,145351
LT,Lithuania,VVKT,Ibuprofen Catalent,Ibuprofen,Ibuprofenas,400 mg,minkštosios kapsulės,M01AE01,LT/1/22/4997/007,Catalent Germany Eberbach GmbH,shortage,2026-07-23T11:41:58.343795,69248
LT,Lithuania,VVKT,Furosemida Physan,Furosemide,Furozemidas,20 mg/2 ml,injekcinis tirpalas,C03CA01,LT/L/23/1923/001,UAB Lex ano,shortage,2026-07-23T11:41:58.343796,1651
LT,Lithuania,VVKT,Dimethyl fumarate Glenmark,Dimethyl fumarate,Dimetilfumaratas,240 mg,skrandyje neirios kietosios kapsulės,L04AX07,LT/1/25/5844/008,Glenmark Pharmaceuticals s.r.o.,shortage,2026-07-23T11:41:58.343797,117889
LT,Lithuania,VVKT,Pitipix,Pitavastatin,Pitavastatinas,1 mg,plėvele dengtos tabletės,C10AA08,LT/1/24/5543/004,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.343799,
LT,Lithuania,VVKT,Fluconazol FARMAGES,Fluconazole,Flukonazolas,2 mg/ml,infuzinis tirpalas,J02AC01,LT/L/18/0582/001,UAB Adeofarma,shortage,2026-07-23T11:41:58.343800,
LT,Lithuania,VVKT,Doritri Wild berry,Various,Benzalkonio chloridas/Benzokainas/Tirotricinas,"1 mg/1,5 mg/0,5 mg",suslėgtosios pastilės,A01AB11,LT/1/24/5542/002,Medice Pharma GmbH & Co. KG,shortage,2026-07-23T11:41:58.343801,
LT,Lithuania,VVKT,Edoflusio,Edoxaban,Edoksabanas,60 mg,plėvele dengtos tabletės,B01AF03,LT/1/25/5679/002,Sandoz d.d.,shortage,2026-07-23T11:41:58.343802,128201
LT,Lithuania,VVKT,Edoxaban Polpharma,Edoxaban,Edoksabanas,15 mg,plėvele dengtos tabletės,B01AF03,LT/1/26/5950/016,Zakłady Farmaceutyczne POLPHARMA S.A.,shortage,2026-07-23T11:41:58.343803,128171
LT,Lithuania,VVKT,Opexa,Bilastine,Bilastinas,20 mg,burnoje disperguojamos tabletės,R06AX29,LT/1/23/5126/003,Menarini International Operations Luxembourg S.A.,shortage,2026-07-23T11:41:58.343805,
LT,Lithuania,VVKT,Amoxicilina/Acido Clavulanico Generis,Amoxicillin and beta-lactamase inhibitor,Amoksicilinas/Klavulano rūgštis,1000 mg/200 mg,milteliai injekciniam ar infuziniam tirpalui,J01CR02,LT/L/25/2811/002,UAB Ideal Trade Links,shortage,2026-07-23T11:41:58.343806,22535
LT,Lithuania,VVKT,Jivolar,Metformin and sitagliptin,Metformino hidrochloridas/Sitagliptinas,50 mg/1000 mg,plėvele dengtos tabletės,A10BD07,LT/1/23/5156/002,Medochemie Ltd.,shortage,2026-07-23T11:41:58.343807,218154
LT,Lithuania,VVKT,Canocombi,Candesartan and diuretics,Kandesartano cileksetilas/Hidrochlorotiazidas,"16 mg/12,5 mg",tabletės,C09DA06,LT/L/20/1176/001,UAB Limedika,shortage,2026-07-23T11:41:58.343808,56170
LT,Lithuania,VVKT,Omeprazol ratiopharm,Omeprazole,Omeprazolas,20 mg,skrandyje neirios kietosios kapsulės,A02BC01,LT/L/12/0123/001,"Lex ano, UAB",shortage,2026-07-23T11:41:58.343810,60062
LT,Lithuania,VVKT,Dexamethasone Sodium Phosphate,Dexamethasone,Deksametazono natrio fosfatas,4 mg/ml,injekcinis ar infuzinis tirpalas,H02AB02,LT/L/22/1796/005,UAB Niromed,shortage,2026-07-23T11:41:58.343811,752
LT,Lithuania,VVKT,Pitipix,Pitavastatin,Pitavastatinas,2 mg,plėvele dengtos tabletės,C10AA08,LT/1/24/5544/005,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.343814,
LT,Lithuania,VVKT,Opexa,Bilastine,Bilastinas,20 mg,burnoje disperguojamos tabletės,R06AX29,LT/1/23/5126/004,Menarini International Operations Luxembourg S.A.,shortage,2026-07-23T11:41:58.343816,
LT,Lithuania,VVKT,KARDATUXAN,Rivaroxaban,Rivaroksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF01,LT/1/22/5039/011,Gedeon Richter Plc,shortage,2026-07-23T11:41:58.343817,117250
LT,Lithuania,VVKT,Carvedilol Helcor,Carvedilol,Karvedilolis,25 mg,tabletės,C07AG02,LT/L/24/2189/005,UAB Niromed,shortage,2026-07-23T11:41:58.343818,41009
LT,Lithuania,VVKT,Linagliptin/Metformin STADA,Metformin and linagliptin,Linagliptinas/Metformino hidrochloridas,"2,5 mg/1000 mg",plėvele dengtos tabletės,A10BD11,LT/1/24/5539/031,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.343819,102776
LT,Lithuania,VVKT,Mestinon LP,Pyridostigmine,Piridostigmino bromidas,180 mg,pailginto atpalaidavimo tabletės,N07AA02,LT/L/23/1802/004,UAB Niromed,shortage,2026-07-23T11:41:58.343821,
LT,Lithuania,VVKT,Sitagliptin/Metformin hydrochloride Sandoz,Metformin and sitagliptin,Sitagliptinas/Metformino hidrochloridas,50 mg/850 mg,plėvele dengtos tabletės,A10BD07,LT/1/22/4925/003,Sandoz d.d.,shortage,2026-07-23T11:41:58.343822,218162
LT,Lithuania,VVKT,Ezetimibe/Atorvastatin STADA,Atorvastatin and ezetimibe,Ezetimibas/Atorvastatinas,10 mg/20 mg,plėvele dengtos tabletės,C10BA05,LT/1/24/5350/009,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.343823,122807
LT,Lithuania,VVKT,Pemetrexed Ever Pharma,Pemetrexed,Pemetreksedas,25 mg/ml,koncentratas infuziniam tirpalui,L01BA04,LT/L/25/2974/003,UAB Niromed,shortage,2026-07-23T11:41:58.343824,142603
LT,Lithuania,VVKT,Apixaban Zentiva,Apixaban,Apiksabanas,5 mg,plėvele dengtos tabletės,B01AF02,LT/1/24/5521/008,Zentiva k.s.,shortage,2026-07-23T11:41:58.343825,105678
LT,Lithuania,VVKT,Gribero,Dabigatran etexilate,Dabigatranas eteksilatas,110 mg,kietosios kapsulės,B01AE07,LT/1/23/5250/016,Sandoz d.d.,shortage,2026-07-23T11:41:58.343827,86991
LT,Lithuania,VVKT,Gabapentin Teva,Gabapentin,Gabapentinas,300 mg,kietosios kapsulės,N02BF01,LT/1/25/5687/012,Teva B.V.,shortage,2026-07-23T11:41:58.343828,52825
LT,Lithuania,VVKT,Rivaroxaban STADA,Rivaroxaban,Rivaroksabanas,10 mg,plėvele dengtos tabletės,B01AF01,LT/1/22/5066/015,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.343829,88862
LT,Lithuania,VVKT,Fastum Gel,Ketoprofen,Ketoprofenas,25 mg/g,gelis,M02AA10,LT/L/25/2739/001,UAB Niromed,shortage,2026-07-23T11:41:58.343830,
LT,Lithuania,VVKT,Sitagliptin/Dapagliflozin Teva,sitagliptin and dapagliflozin,Sitagliptinas/Dapagliflozinas,100 mg/10 mg,plėvele dengtos tabletės,A10BD29,LT/1/26/5954/002,Teva B.V.,shortage,2026-07-23T11:41:58.343832,
LT,Lithuania,VVKT,Selexipag STADA,Selexipag,Seleksipagas,600 µg,plėvele dengtos tabletės,B01AC27,LT/1/25/5902/002,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.343833,134287
LT,Lithuania,VVKT,Eltrombopag MSN,Eltrombopag,Eltrombopagas,25 mg,plėvele dengtos tabletės,B02BX05,LT/1/25/5763/003,MSN Labs Europe Limited,shortage,2026-07-23T11:41:58.343834,93963
LT,Lithuania,VVKT,Bulgaplin,Pregabalin,Pregabalinas,100 mg,kietosios kapsulės,N02BF02,LT/1/24/5376/008,Orion Corporation,shortage,2026-07-23T11:41:58.343835,
LT,Lithuania,VVKT,Risperidone Grindeks,Risperidone,Risperidonas,3 mg,plėvele dengtos tabletės,N05AX08,LT/1/23/5217/003,AS Grindeks,shortage,2026-07-23T11:41:58.343836,
LT,Lithuania,VVKT,Edoxaban TAD,Edoxaban,Edoksabanas,60 mg,plėvele dengtos tabletės,B01AF03,LT/1/24/5578/025,TAD Pharma GmbH,shortage,2026-07-23T11:41:58.343838,128201
LT,Lithuania,VVKT,D-Cure,Colecalciferol,Kolekalciferolis,25 000 TV,geriamasis tirpalas,A11CC05,LT/L/19/0961/002,UAB Lex ano,shortage,2026-07-23T11:41:58.343839,105058
LT,Lithuania,VVKT,Culbista,Valsartan and sacubitril,Sakubitrilas/Valsartanas,49 mg/51 mg,plėvele dengtos tabletės,C09DX04,LT/1/25/5841/008,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.343840,132098
LT,Lithuania,VVKT,ILPIO,Telmisartan and diuretics,Telmisartanas/Indapamidas,"80 mg/2,5 mg",tabletės,C09DA07,LT/1/25/5845/001,PRO. MED. CS Praha a.s.,shortage,2026-07-23T11:41:58.343841,
LT,Lithuania,VVKT,Valinger,Sildenafil,Sildenafilis,25 mg,plėvele dengtos tabletės,G04BE03,LT/1/26/5941/002,Orion Corporation,shortage,2026-07-23T11:41:58.343843,51063
LT,Lithuania,VVKT,Skudexa,Tramadol and dexketoprofen,Tramadolio hidrochloridas/Deksketoprofenas,75 mg/25 mg,plėvele dengtos tabletės,N02AJ14,LT/L/25/2874/001,UAB Niromed,shortage,2026-07-23T11:41:58.343844,
LT,Lithuania,VVKT,Nootropil,Piracetam,Piracetamas,800 mg,plėvele dengtos tabletės,N06BX03,LT/L/18/0729/002,UAB Lex ano,shortage,2026-07-23T11:41:58.343845,
LT,Lithuania,VVKT,Celecoxib Inteli,Celecoxib,Celekoksibas,200 mg,kietosios kapsulės,M01AH01,LT/1/23/5116/004,UAB Inteli Generics Nord,shortage,2026-07-23T11:41:58.343846,59005
LT,Lithuania,VVKT,Linagliptin/Metformin STADA,Metformin and linagliptin,Linagliptinas/Metformino hidrochloridas,"2,5 mg/1000 mg",plėvele dengtos tabletės,A10BD11,LT/1/24/5539/005,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.343847,102776
LT,Lithuania,VVKT,DIOMPRAZ,"Diclofenac, combinations",Diklofenako natrio druska/Omeprazolas,75 mg/20 mg,modifikuoto atpalaidavimo kietosios kapsulės,M01AB55,LT/L/24/2058/002,UAB Lex ano,shortage,2026-07-23T11:41:58.343849,
LT,Lithuania,VVKT,Dabigatran etexilate Viatris,Dabigatran etexilate,Dabigatranas eteksilatas,150 mg,kietosios kapsulės,B01AE07,LT/1/24/5360/010,Viatris Limited,shortage,2026-07-23T11:41:58.343850,98361
LT,Lithuania,VVKT,Fulvestrant Orion,Fulvestrant,Fulvestrantas,250 mg,injekcinis tirpalas užpildytame švirkšte,L02BA03,LT/1/26/6045/004,Orion Corporation,shortage,2026-07-23T11:41:58.343852,74934
LT,Lithuania,VVKT,Linagliptin/Metformin STADA,Metformin and linagliptin,Linagliptinas/Metformino hidrochloridas,"2,5 mg/850 mg",plėvele dengtos tabletės,A10BD11,LT/1/24/5538/002,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.343855,102768
LT,Lithuania,VVKT,NuvaRing,Vaginal ring with progestogen and estrogen,Etonogestrelis/Etinilestradiolis,120 µg/15 µg/24 val.,vartojimo į makštį sistema,G02BB01,LT/L/22/1664/001,UAB Lex ano,shortage,2026-07-23T11:41:58.343856,72885
LT,Lithuania,VVKT,ARCOXIA,Etoricoxib,Etorikoksibas,90 mg,plėvele dengtos tabletės,M01AH05,LT/L/20/1407/001,UAB Limedika,shortage,2026-07-23T11:41:58.343857,66753
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,20 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5601/001,Teva B.V.,shortage,2026-07-23T11:41:58.343859,98612
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,30 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5602/019,Teva B.V.,shortage,2026-07-23T11:41:58.343860,
LT,Lithuania,VVKT,Bisoprolol BIJON,Bisoprolol,Bizoprololio fumaratas,10 mg,tabletės,C07AB07,LT/L/20/1403/001,UAB BIJON medica,shortage,2026-07-23T11:41:58.343861,25542
LT,Lithuania,VVKT,Aciclovir G.E.S.,Aciclovir,Acikloviras,250 mg,milteliai infuziniam tirpalui,J05AB01,LT/L/20/1269/001,UAB Adeofarma,shortage,2026-07-23T11:41:58.343862,45276
LT,Lithuania,VVKT,Piperacilina/Tazobactam Aurobindo,Piperacillin and beta-lactamase inhibitor,Piperacilinas/Tazobaktamas,4000 mg/500 mg,milteliai infuziniam tirpalui,J01CR05,LT/L/23/1921/003,UAB Ideal Trade Links,shortage,2026-07-23T11:41:58.343863,37133
LT,Lithuania,VVKT,Fingolimod Remedica,Fingolimod,Fingolimodas,"0,5 mg",kietosios kapsulės,L04AE01,LT/1/24/5372/006,Remedica Ltd.,shortage,2026-07-23T11:41:58.343865,100129
LT,Lithuania,VVKT,Digoxin Sopharma [Digoxin Sveikuva],Digoxin,Digoksinas,250 µg/ml,injekcinis ar infuzinis tirpalas,C01AA05,LT/1/24/5394/003,SOPHARMA AD,shortage,2026-07-23T11:41:58.343869,1635
LT,Lithuania,VVKT,Vortioxetine Zentiva,Vortioxetine,Vortioksetinas,5 mg,plėvele dengtos tabletės,N06AX26,LT/1/26/6063/004,Zentiva k.s.,shortage,2026-07-23T11:41:58.343870,120731
LT,Lithuania,VVKT,Pitipix,Pitavastatin,Pitavastatinas,4 mg,plėvele dengtos tabletės,C10AA08,LT/1/24/5545/016,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.343871,
LT,Lithuania,VVKT,Escadra,Esomeprazole,Ezomeprazolas,20 mg,skrandyje neirios kietosios kapsulės,A02BC05,LT/L/25/2981/004,UAB Ideal Trade Links,shortage,2026-07-23T11:41:58.343873,94862
LT,Lithuania,VVKT,Latanoprost/Timolol Polpharma,"Timolol, combinations",Latanoprostas/Timololis,50 µg/5 mg/ml,akių lašai (tirpalas),S01ED51,LT/1/26/5940/003,Pharmaceutical Works POLPHARMA S.A.,shortage,2026-07-23T11:41:58.343875,212121
LT,Lithuania,VVKT,ARCOXIA,Etoricoxib,Etorikoksibas,90 mg,plėvele dengtos tabletės,M01AH05,LT/L/26/3182/001,UAB Nemuno vaistinė,shortage,2026-07-23T11:41:58.343876,66753
LT,Lithuania,VVKT,Meropenem Hikma,Meropenem,Meropenemas,500 mg,milteliai injekciniam ar infuziniam tirpalui,J01DH02,LT/L/19/0978/001,UAB Edupharma,shortage,2026-07-23T11:41:58.343877,94811
LT,Lithuania,VVKT,Linagliptin/Metformin STADA,Metformin and linagliptin,Linagliptinas/Metformino hidrochloridas,"2,5 mg/850 mg",plėvele dengtos tabletės,A10BD11,LT/1/24/5538/016,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.343878,102768
LT,Lithuania,VVKT,Alfacalcidol Strides Pharma,Alfacalcidol,Alfakalcidolis,"0,25 µg",minkštosios kapsulės,A11CC03,LT/1/22/5080/003,Strides Pharma (Cyprus) Limited,shortage,2026-07-23T11:41:58.343880,14737
LT,Lithuania,VVKT,Remberix,Etoricoxib,Etorikoksibas,60 mg,plėvele dengtos tabletės,M01AH05,LT/1/24/5483/007,Zakłady Farmaceutyczne POLPHARMA S.A.,shortage,2026-07-23T11:41:58.343881,66745
LT,Lithuania,VVKT,Benzylpenicillin Sodium Kabi,Benzylpenicillin,Benzilpenicilino natrio druska,10000000 TV,milteliai injekciniam ar infuziniam tirpalui,J01CE01,LT/1/24/5390/001,Fresenius Kabi Polska Sp.z.o.o.,shortage,2026-07-23T11:41:58.343882,34819
LT,Lithuania,VVKT,Pitipix,Pitavastatin,Pitavastatinas,1 mg,plėvele dengtos tabletės,C10AA08,LT/1/24/5543/017,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.343883,
LT,Lithuania,VVKT,Dagrafors,Dapagliflozin,Dapagliflozinas,10 mg,plėvele dengtos tabletės,A10BK01,LT/1/23/5267/010,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.343884,104779
LT,Lithuania,VVKT,Sitagliptin GeneriNobel,Sitagliptin,Sitagliptinas,50 mg,plėvele dengtos tabletės,A10BH01,LT/1/25/5697/007,GeneriNobel GmbH,shortage,2026-07-23T11:41:58.343886,218111
LT,Lithuania,VVKT,Priligy,Dapoxetine,Dapoksetinas,60 mg,plėvele dengtos tabletės,G04BX14,LT/L/25/2795/002,UAB Niromed,shortage,2026-07-23T11:41:58.343887,106445
LT,Lithuania,VVKT,Flux,Fluoxetine,Fluoksetinas,20 mg,kietosios kapsulės,N06AB03,LT/L/25/2837/002,UAB Ideal Trade Links,shortage,2026-07-23T11:41:58.343888,28444
LT,Lithuania,VVKT,KARDATUXAN,Rivaroxaban,Rivaroksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF01,LT/1/22/5039/008,Gedeon Richter Plc,shortage,2026-07-23T11:41:58.343889,117250
LT,Lithuania,VVKT,Escitalopram Ipca,Escitalopram,Escitalopramas,20 mg,plėvele dengtos tabletės,N06AB10,LT/1/25/5821/006,Ipca Produtos Farmaceuticos Unipessoal Lda,shortage,2026-07-23T11:41:58.343890,74977
LT,Lithuania,VVKT,Gyno-Pevaryl,Econazole,Ekonazolo nitratas,150 mg,ovulės,G01AF05,LT/L/26/3484/001,UAB Niromed,shortage,2026-07-23T11:41:58.343891,
LT,Lithuania,VVKT,Ranogelan,Ranolazine,Ranolazinas,375 mg,pailginto atpalaidavimo tabletės,C01EB18,LT/1/22/4981/002,G.L. Pharma GmbH,shortage,2026-07-23T11:41:58.343893,
LT,Lithuania,VVKT,Edoxaban STADA,Edoxaban,Edoksabanas,30 mg,plėvele dengtos tabletės,B01AF03,LT/1/25/5716/012,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.343894,128198
LT,Lithuania,VVKT,Jamesi,Metformin and sitagliptin,Sitagliptinas/Metformino hidrochloridas,50 mg/850 mg,plėvele dengtos tabletės,A10BD07,LT/1/22/4933/001,Zentiva k.s.,shortage,2026-07-23T11:41:58.343895,218162
LT,Lithuania,VVKT,Pazopanib Accord,pazopanib,Pazopanibas,200 mg,plėvele dengtos tabletės,L01EX03,LT/1/23/5304/008,Accord Healthcare B.V.,shortage,2026-07-23T11:41:58.343897,95265
LT,Lithuania,VVKT,Pitipix,Pitavastatin,Pitavastatinas,2 mg,plėvele dengtos tabletės,C10AA08,LT/1/24/5544/024,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.343898,
LT,Lithuania,VVKT,Norepinephrine Kabi,Norepinephrine,Noradrenalinas,1 mg/ml,koncentratas infuziniam tirpalui,C01CA03,LT/1/21/4743/004,Fresenius Kabi Polska Sp.z.o.o.,shortage,2026-07-23T11:41:58.343899,46132
