country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,distribution_method,marketing_auth_holder,shortage_start,estimated_end,status,reason,therapeutic_alternatives,scraped_at
GR,Greece,EOF,CONCERTA PR.TAB 36MG/TAB (ΛΕΥΚΑ) BT x 1 BOTTLE x 30,"METHYLPHENIDA, TE, HYDROCHLORID, E",,,2802571802025,N06BA04,ΦΑΡΜΑΚΕΙΟΥ,JANSSEN-CILAG ΦΑΡΜΑΚΕΥΤΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΑΕΒΕ,2026-03-18,2026-04-15,shortage,Προβλήματα στην παραγωγική διαδικασία,,2026-03-12T16:42:03.364978
GR,Greece,EOF,ARICEPT F.C.TAB 10 MG/TAB BT X28(BLIST2X14),DONEPEZIL,,,2802354502029,N06DA02,ΦΑΡΜΑΚΕΙΟΥ,PFIZER ΕΛΛΑΣ Α.Ε.,2025-11-15,2026-04-06,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,ARICEPT F.C.TAB 5MG/TAB BTX28(BLIST2X14),DONEPEZIL,,,2802354501022,N06DA02,ΦΑΡΜΑΚΕΙΟΥ,PFIZER ΕΛΛΑΣ Α.Ε.,2026-01-20,2026-04-06,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,CIDREN F.C.TAB 5MG/TAB BTx84 (BLIST 6x14),"PILOCARPINE, HYDROCHLORID, E",,,2802620801023,N07AX01,ΦΑΡΜΑΚΕΙΟΥ,VOCATE ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.,2026-05-29,2026-09-02,shortage,Καθυστέρηση παράδοσης,,2026-03-12T16:42:03.364978
GR,Greece,EOF,ATOVAQUONE/VOCATE ORAL.SUSP 750MG/5ML BTX1 BOTTLE  (HDPE) X250 ML,ATOVAQUONE,,,2803182601014,P01AX06,ΦΑΡΜΑΚΕΙΟΥ,VOCATE ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.,2025-02-04,2026-05-31,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,"OTRIVIN (MOISTURISING FORMULA) NASPR.SOL (0,1% (W/V) BOTTLEX10ML ΜΕ ΨΕΚΑΣΤΉΡΑ","XYLOMETAZOLIN, E",,,2800055315016,R01AA07,ΜΗΣΥΦΑ,"HALEON ΕΛΛΑΣ, ΕΛΛΑΔΑ",2025-06-05,2028-06-01,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,NEVANAC EY.DRO.SUS 3MG/ML BT x 1 LDPE BOTTLE (OVAL) x 3 ML,NEPAFENAC,,,2802820902025,S01BC10,ΦΑΡΜΑΚΕΙΟΥ,"NOVARTIS EUROPHARM LIMITED, IRELAND",2026-07-01,2026-09-30,shortage,Καθυστέρηση παράδοσης,Εναλλακτικά το ίδιο φάρμακο σε διαφορετική περιεκτικότητα,2026-03-12T16:42:03.364978
GR,Greece,EOF,"GENTADEX EY.DRO.SOL 0,1+0,3% BTX1FLX5ML","DEXAMETHASON, E, GENTAMICIN",,,2802450901016,S01CA01,ΦΑΡΜΑΚΕΙΟΥ,ΦΑΡΜΕΞ Α.Ε.,2025-04-25,2026-03-31,shortage,Αυξημένη ζήτηση,Εναλλακτικά άλλο σκεύασμα της ίδιας κατηγορίας S01CA01 και της ίδιας μορφής,2026-03-12T16:42:03.364978
GR,Greece,EOF,MIOCHOL-E P.S.I.I.U 1% W/V 1 VIAL+1 AMPx2 ML SOLV,ACETYLCHOLINE,,,2801981601020,S01EB09,ΦΑΡΜΑΚΕΙΟΥ,"DR.GERHARD MANN CHEM-PHARM. FABRIK G.M.B.H, GERMANY",2026-02-01,2026-05-31,shortage,Καθυστέρηση παράδοσης,Με ειδική νοσοκομειακή παραγγελία,2026-03-12T16:42:03.364978
GR,Greece,EOF,DORZYLEA® EY.DRO.SOL (20+5)MG/ML BTx30 FL (LDPE) σταγονομετρικά SDx0.3 MLσε 3 SACHETS (2 STRIPS x 5),"DORZOLAMIDE,, TIMOLOL",,,2803233401037,S01ED51,ΦΑΡΜΑΚΕΙΟΥ,PHARMA STULLN GMBH GERMANY,2026-02-09,2026-03-31,shortage,Καθυστέρηση παράδοσης,,2026-03-12T16:42:03.364978
GR,Greece,EOF,VIZIDOR DUO® EY.DRO.SOL (20+5)MG/ML BTX1 ΦΙΆΛΗ (LDPE) X 5 ML,"DORZOLAMIDE,TI, MOLOL",,,2803177101017,S01ED51,ΦΑΡΜΑΚΕΙΟΥ,"BAUSCH + LOMB IRELAND LIMITED, IRELAND",2025-10-17,2026-03-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,"ZADITOR EY.DRO.SOL 0,25MG/1ML FLX5 ML",KETOTIFEN,,,2803041101013,S01GX08,ΦΑΡΜΑΚΕΙΟΥ,"LABORATOIRES THEA, FRANCE",2025-10-01,2026-04-30,shortage,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,ALCAINE EY.DRO.SOL 0.5% BTX 1 BOTTLE X15 ML,"PROXYMETACAIN, E, HYDROCHLORID, E",,,2801915801014,S01HA04,ΦΑΡΜΑΚΕΙΟΥ,ΑΛΚΟΝ ΛΑΜΠΟΡΑΤΟΡΙΣ ΕΛΛΑΣ - ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ,2025-12-20,2026-04-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,"HYALOVET PLUS EY.DR.S.SD 0,0975MG/0,65ML BTx30 x 0,65 ML SINGLE DOSE CONTAINERS","HYALURONATE, SODIUM",,,2802939101012,S01XA20,ΦΑΡΜΑΚΕΙΟΥ,"ZWITTER PHARMACEUTICALS ΕΠΕ, GREECE",2026-02-13,2026-05-31,shortage,Καθυστέρηση παράδοσης,Εναλλακτικά άλλα σκευάσματα της ίδιας κατηγορίας S01XA20 με τις ίδιες ενδείξεις,2026-03-12T16:42:03.364978
GR,Greece,EOF,SUGAMMADEX/ANABIOSIS INJ.SOL 100MG/ML BT X 10 VIALS X 2 ML,"SUGAMMADEX, SODIUM",,,2803257401013,V03AB35,ΝΟΣΟΚΟΜΕΙΑΚΟ,"ΑΝΑΒΙΩΣΙΣ Α.Ε., ΕΛΛΑΔΑ",2026-05-22,2027-05-31,shortage,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,SUGAMMADEX/PHARMAZAC INJ.SOL 100MG/ML BTX 10 VIALS X 2ML,"SUGAMMADEX, SODIUM",,,2803299501016,V03AB35,ΝΟΣΟΚΟΜΕΙΑΚΟ,PHARMAZAC AE,2024-12-17,2026-06-15,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,SEVELAMER/DEMO F.C.TAB 800MG/TAB HDPE BOTTLE X 180 (ΜΕ ΕΞΩΤΕΡΙΚΌ ΚΟΥΤΊ),SEVELAMER,,,2803039301012,V03AE02,ΦΑΡΜΑΚΕΙΟΥ,DEMO ABEE,2025-09-04,2026-06-30,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,WATER FOR INJECTION/ADIPHARM SOLV.INJ 100% W/V (μικρού όγκου) BTx50PLASTICAMPx10ML,"WATER FOR, INJECTION",,,2802638201020,V07AB,ΦΑΡΜΑΚΕΙΟΥ,ΑΔΗΦΑΡΜ Μ.Ε.Π.Ε.,2026-02-10,2026-06-30,shortage,Αυξημένη ζήτηση,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας.",2026-03-12T16:42:03.364978
GR,Greece,EOF,GASTROGRAFIN GASTRO.SOL 66%+10% (W/V) FL x 100 ML,"MEGLUMINE, AMIDOTRIZOATE,, SODIUM, AMIDOTRIZOATE",,,2800220001010,V08AA01,ΦΑΡΜΑΚΕΙΟΥ,BAYER ΕΛΛΑΣ ΑΒΕΕ,2026-02-25,2026-09-30,shortage,Πρόβλημα ασφάλειας χρήσης φαρμάκου,,2026-03-12T16:42:03.364978
GR,Greece,EOF,IOMERON INJ.SOL 30%  W/V BOTTLE X  50 ML,IOMEPROL,,,2802300804016,V08AB10,ΣΚΙΑΓΡΑΦΙΚΟ,"BRACCO IMAGING SPA, 20134-MILANO, ITALY",2025-12-12,2026-03-16,shortage,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλα σκευάσματα της ίδιας κατηγορίας V08AB - Yδατοδιαλυτά, νεφροτρόπα, χαμηλής ωσμωτικότητας σκιαγραφικά ακτίνων «X» με τις ίδιες ενδείξεις",2026-03-12T16:42:03.364978
GR,Greece,EOF,IOMERON INJ.SOL 35% W/V BOTTLE X 200 ML,IOMEPROL,,,2802300805051,V08AB10,ΦΑΡΜΑΚΕΙΟΥ,"BRACCO IMAGING SPA, 20134-MILANO, ITALY",2025-11-05,2026-03-16,shortage,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας κατηγορίας V08AB - Yδατοδιαλυτά, νεφροτρόπα, χαμηλής ωσμωτικότητας σκιαγραφικά ακτίνων «X» με τις ίδιες ενδείξεις",2026-03-12T16:42:03.364978
GR,Greece,EOF,IOMERON INJ.SOL 30%  W/V BOTTLE X 200 ML,IOMEPROL,,,2802300804054,V08AB10,ΣΚΙΑΓΡΑΦΙΚΟ,"BRACCO IMAGING SPA, 20134-MILANO, ITALY",2026-01-15,2026-03-16,shortage,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλα σκευάσματα της ίδιας κατηγορίας V08AB - Yδατοδιαλυτά, νεφροτρόπα, χαμηλής ωσμωτικότητας σκιαγραφικά ακτίνων «X» με τις ίδιες ενδείξεις",2026-03-12T16:42:03.364978
GR,Greece,EOF,IOMERON INJ.SOL 40% W/V BOTTLE x 100 ML,IOMEPROL,,,2802300806034,V08AB10,ΣΚΙΑΓΡΑΦΙΚΟ,"BRACCO IMAGING SPA, 20134-MILANO, ITALY",2026-02-27,2026-03-27,shortage,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλα σκευάσματα της ίδιας κατηγορίας V08AB- Yδατοδιαλυτά, νεφροτρόπα, χαμηλής ωσμωτικότητας σκιαγραφικά ακτίνων «X» με τις ίδιες ενδείξεις",2026-03-12T16:42:03.364978
GR,Greece,EOF,DOTAGRAF INJ.SOL 0.5MMOL/ML (ΜΙΑΣ ΧΡΗΣΗΣ) BTx 1 VIAL x 15ML,GADOTERIC ACID,,,2803135601023,V08CA02,ΣΚΙΑΓΡΑΦΙΚΟ,BAYER ΕΛΛΑΣ ΑΒΕΕ,2026-03-16,2026-04-30,shortage,Αυξημένη ζήτηση,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",2026-03-12T16:42:03.364978
GR,Greece,EOF,"ANCOTIL_SOL.IV.INF_2,5GR/VIAL_BT x 5VIAL x 250ML",FLUCYTOSINE,,,2809001101017,J02AX01,Ν+Φ,Ι.Φ.Ε.Τ.,2026-02-16,2026-05-29,shortage,ΔΙΑΔΙΚΑΣΙΑ ΜΕΤΑΒΙΒΑΣΗΣ ΤΗΣ ΑΔΕΙΑΣ ΣΕ ΑΛΛΟΝ ΚΑΚ,,2026-03-12T16:42:03.364978
GR,Greece,EOF,BETNESOL_REC.SOL_5MG/100ML_BT x 7FL x 100ML,"BETAMETHASONE, PHOSPHATE DISSODIUM",,,2809045501026,A07EA04,Ν+Φ,Ι.Φ.Ε.Τ.,2026-02-16,2026-05-29,shortage,ΠΡΟΒΛΗΜΑ ΠΑΡΑΓΩΓΗΣ,,2026-03-12T16:42:03.364978
GR,Greece,EOF,"BRICANYL_INJ.SO.INF_0,5MG/ML_BT x 10AMP x 5ML",TERBUTALINE SULPHATE,,,2809043401014,R03CC03,Ν+Φ,Ι.Φ.Ε.Τ.,2026-02-16,2026-05-29,shortage,ΕΡΕΥΝΑ ΑΓΟΡΑΣ,,2026-03-12T16:42:03.364978
GR,Greece,EOF,ELDISINE_PD.SOL.INF_5MG/VIAL_BT x 1VIAL,VINDESINE SULPHATE,,,2809050801012,L01CA03,Ν+Φ,Ι.Φ.Ε.Τ.,2026-02-16,2026-05-29,shortage,ΠΡΟΒΛΗΜΑ ΠΑΡΑΓΩΓΗΣ. ΝΕΑ ΠΑΡΑΓΩΓΗ 2ο 3ΜΗΝΟ 2026,,2026-03-12T16:42:03.364978
GR,Greece,EOF,HEPARIN/BICHSEL_SOL.IV.INF_50IU/ML_BT X 10AMPS x 1ML,HEPARIN SODIUM,,,2809077801019,B01AB01,Ν+Φ,Ι.Φ.Ε.Τ.,2026-02-16,2026-09-30,shortage,ΑΔΥΝΑΜΙΑ ΕΥΡΕΣΗΣ.,,2026-03-12T16:42:03.364978
GR,Greece,EOF,SYNACTHEN DEPOT_INJ.SU.RET_1MG/ML_BT x 10AMPS x 1ML,"TETRACOSACTIDE, (TETRACOSACTRIN)",,,2809129301016,H01AA02,Ν+Φ,Ι.Φ.Ε.Τ.,2026-02-16,2026-05-10,shortage,ΠΡΟΒΛΗΜΑ ΠΑΡΑΓΩΓΗΣ,,2026-03-12T16:42:03.364978
GR,Greece,EOF,TRECATOR_TAB_250MG/TAB_BT x 100,ETHIONAMIDE,,,2809028602016,J04AD03,Ν+Φ,Ι.Φ.Ε.Τ.,2026-02-16,2026-08-03,shortage,ΑΔΥΝΑΜΙΑ ΕΥΡΕΣΗΣ,,2026-03-12T16:42:03.364978
GR,Greece,EOF,UBRETID_TAB_5MG/TAB_BT x 50,DISTIGMINE BROMIDE,,,2809055901014,N07AA03,Ν+Φ,Ι.Φ.Ε.Τ.,2026-02-16,2026-05-29,shortage,ΠΡΟΒΛΗΜΑ ΠΑΡΑΓΩΓΗΣ. ΝΕΑ ΠΑΡΑΓΩΓΗ ΤΟ 2026,,2026-03-12T16:42:03.364978
GR,Greece,EOF,DILTIAZEM_PD.INJ.SOL_50MG/10ML_BT x 10 SINGLE-DOSE VIALS x 10ML,"DILTIAZEM, HYDROCHLORIDE",,,2809209101017,C08DB01,Ν,Ι.Φ.Ε.Τ.,2026-02-16,,shortage,ΕΡΕΥΝΑ ΑΓΟΡΑΣ,,2026-03-12T16:42:03.364978
GR,Greece,EOF,EREMFAT_PD.SOL.INF_600MG/VIAL_BT x 1VIAL,RIFAMPICIN SODIUM,,,2809149502011,J04AB02,Ν+Φ,Ι.Φ.Ε.Τ.,2026-02-16,2026-03-01,shortage,ΑΝΑΜΕΝΕΤΑΙ,,2026-03-12T16:42:03.364978
GR,Greece,EOF,JORVEZA_OR.DISP.TA_1MG/TAB_BT x 60,BUDESONIDE,,,2809182801027,A07EA06,Ν+Φ,Ι.Φ.Ε.Τ.,2026-02-16,2026-03-01,shortage,ΑΝΑΜΕΝΕΤΑΙ,,2026-03-12T16:42:03.364978
GR,Greece,EOF,KAYEXALATE_PD.ORA.SUS__BAG x 454G,"SODIUM POLYSTYRENE, SULPHONATE",,,2809014001014,V03AE01,Ν+Φ,Ι.Φ.Ε.Τ.,2026-02-16,2026-03-01,shortage,ΑΝΑΜΕΝΕΤΑΙ,,2026-03-12T16:42:03.364978
GR,Greece,EOF,KENALOG_INJ.SUSP_40MG/ML_BT x 5AMP x 1ML,"TRIAMCINOLONE, ACETONIDE",,,2809180201010,H02AB08,Ν+Φ,Ι.Φ.Ε.Τ.,2026-02-16,2026-03-01,shortage,ΑΝΑΜΕΝΕΤΑΙ,,2026-03-12T16:42:03.364978
GR,Greece,EOF,PANCURONIUM/INRESA_SOL.IV.INF_4MG/2ML_BT x 10AMPS x 2ML,PANCURONIUM BROMIDE,,,2809144601016,M03AC01,Ν,Ι.Φ.Ε.Τ.,2026-02-16,2026-03-01,shortage,ΑΝΑΜΕΝΕΤΑΙ,,2026-03-12T16:42:03.364978
GR,Greece,EOF,"PANRETIN_GEL.EXT.US_0,10%_TUB x 60GR",ALITRETINOIN,,,2809172501012,L01XF02,Ν+Φ,Ι.Φ.Ε.Τ.,2026-02-16,,shortage,ΕΡΕΥΝΑ ΑΓΟΡΑΣ,,2026-03-12T16:42:03.364978
GR,Greece,EOF,"PRIMAQUINE_F.C.TAB_7,5MG/TAB_BT x 100",PRIMAQUINE PHOSPHATE,,,2809059502019,P01BA03,Ν,Ι.Φ.Ε.Τ.,2026-02-16,2026-03-01,shortage,ΑΝΑΜΕΝΕΤΑΙ,,2026-03-12T16:42:03.364978
GR,Greece,EOF,PROSTIN E2_VAG.TAB_3MG/TAB_ΒΤ x 8,DINOPROSTONE,,,2809726301013,G02AD02,Ν,Ι.Φ.Ε.Τ.,2026-02-16,2026-03-01,shortage,ΑΝΑΜΕΝΕΤΑΙ,,2026-03-12T16:42:03.364978
GR,Greece,EOF,TRANDATE_F.C.TAB_100MG/TAB_BT x 30 (BLIST 2 x 15),"LABETALOL, HYDROCHLORIDE",,,2809205701013,C07AG01,Ν+Φ,Ι.Φ.Ε.Τ.,2026-02-16,2026-03-30,shortage,ΕΡΕΥΝΑ ΑΓΟΡΑΣ,,2026-03-12T16:42:03.364978
GR,Greece,EOF,UROCHINASI/EG_PS.SOL.INF_100.000 UI/2ML_BT x 1VIAL + SOLV x 2ML,UROKINASE,,,2809157901011,B01AD04,Ν+Φ,Ι.Φ.Ε.Τ.,2026-02-16,,shortage,ΕΡΕΥΝΑ ΑΓΟΡΑΣ,,2026-03-12T16:42:03.364978
GR,Greece,EOF,UROCHINASI/EG_PS.SOL.INF_25.000 UI/2ML_BT x 1VIAL + SOLV x 2ML,UROKINASE,,,2809157902018,B01AD04,Ν+Φ,Ι.Φ.Ε.Τ.,2026-02-16,,shortage,ΕΡΕΥΝΑ ΑΓΟΡΑΣ,,2026-03-12T16:42:03.364978
