country_code,country_name,source,medicine_name,active_substance,strength,package_size,dosage_form,company_name,gtin,pharmacode,atc_code,gengrp,status,status_code,delivery_date,estimated_end,days_since_first_report,last_updated,detail_url,scraped_at
CH,Switzerland,drugshortage,GALANTAMIN SR Zentiva Ret Kaps 8 mg 28 Stk,,,,,Helvepharm AG,7680628900055,7821837,N06DA04,N06DA04SERR000008000RETK,1 aktuell keine Lieferungen,1,,,592,2024-07-29,https://drugshortage.ch/detail_lieferengpass.aspx?ID=23356,2026-03-13T15:42:44.513404
CH,Switzerland,drugshortage,GASTROGRAFIN LÖS FL 100 ML,,,,,Bayer (Schweiz) AG,7680276200354,1416398,V08AA01,V08AA01LEFN000000597SOLZ,1 aktuell keine Lieferungen,1,offen,,15,2026-02-26,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27951,2026-03-13T15:42:44.513404
CH,Switzerland,drugshortage,GEMCITABIN Accord 1000 mg/10ml Durchstf,,,,,Accord Healthcare AG,7680667350026,7607188,L01BC05,L01BC05SPPN000001000INFK,1 aktuell keine Lieferungen,1,25.02.2026,2026-02-25,750,2026-02-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=22063,2026-03-13T15:42:44.513404
CH,Switzerland,drugshortage,GEMCITABIN Teva liquid 200 mg/5ml Durchstf,,,,,Teva Pharma AG,7680650050049,7109266,L01BC05,L01BC05SPPN000000200INFK,1 aktuell keine Lieferungen,1,in Abklärung/en clarif.,,298,2025-11-24,https://drugshortage.ch/detail_lieferengpass.aspx?ID=25694,2026-03-13T15:42:44.514443
CH,Switzerland,drugshortage,GLICLAZID SPIRIG HC RETARD RET TABL 60 MG 120 STK,,,,,Spirig HealthCare AG,7680654410047,6367233,A10BB09,A10BB09SERR000000060RETT,1 aktuell keine Lieferungen,1,03.05.2026,2026-05-03,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28034,2026-03-13T15:42:44.514443
CH,Switzerland,drugshortage,GLUC Bichsel Inj Lös 40 % 10ml Amp 10 Amp 10 ml,,,,,Laboratorium Dr. G. Bichsel AG,7680329203738,2057487,B05BA03,B05BA03SPPN000000400SOIJ,1 aktuell keine Lieferungen,1,offen,,418,2025-01-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24633,2026-03-13T15:42:44.514443
CH,Switzerland,drugshortage,GYSELLE petite 28 Filmtabl 28 Stk,,,,,Spirig HealthCare AG,7680632010016,6131269,G03AA10,G03AA10SETN200000015FILT,1 aktuell keine Lieferungen,1,offen,,148,2025-10-16,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26934,2026-03-13T15:42:44.514443
CH,Switzerland,drugshortage,GYSELLE PETITE 28 FILMTABL 3 X 28 STK,,,,,Spirig HealthCare AG,7680632010023,6131275,G03AA10,G03AA10SETN200000015FILT,1 aktuell keine Lieferungen,1,24.05.2026,2026-05-24,50,2026-01-22,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27694,2026-03-13T15:42:44.514443
CH,Switzerland,drugshortage,HYDROCORTISON-POS Augensalbe 1,,,,,URSAPHARM Schweiz GmbH,7680631250017,6071053,S01BA02,S01BA02LAON000000010UNGO,1 aktuell keine Lieferungen,1,14.12.2025,2025-12-14,90,2025-12-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27368,2026-03-13T15:42:44.514443
CH,Switzerland,drugshortage,HYTRIN BPH Tabl 5 mg 20 Stk,,,,,Advanz Pharma Specialty Medicine Switzerland GmbH,7680523420238,1592416,G04CA03,G04CA03SETN000000005TABL,1 aktuell keine Lieferungen,1,14.04.2024,2024-04-14,756,2024-02-16,https://drugshortage.ch/detail_lieferengpass.aspx?ID=22023,2026-03-13T15:42:44.514443
CH,Switzerland,drugshortage,IBANDRONAT Mepha 150 mg Monatstabletten,,,,,Mepha Pharma AG,7680613170036,7558082,M05BA06,M05BA06SETN100000150FILT,1 aktuell keine Lieferungen,1,in Abklärung/en clarif.,,501,2024-10-28,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24056,2026-03-13T15:42:44.515406
CH,Switzerland,drugshortage,IBANDRONAT Mepha 150 mg Monatstabletten 3 Stk,,,,,Mepha Pharma AG,7680613170043,7562511,M05BA06,M05BA06SETN100000150FILT,1 aktuell keine Lieferungen,1,in Abklärung/en clarif.,,599,2024-10-21,https://drugshortage.ch/detail_lieferengpass.aspx?ID=23305,2026-03-13T15:42:44.515406
CH,Switzerland,drugshortage,IBANDRONAT SANDOZ FILMTABL 150 MG,,,,,Sandoz Pharmaceuticals AG,7680604420010,4713990,M05BA06,M05BA06SETN100000150FILT,1 aktuell keine Lieferungen,1,Jul 26,,84,2025-12-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27440,2026-03-13T15:42:44.515406
CH,Switzerland,drugshortage,IBANDRONAT Sandoz Filmtabl 150 mg 3 Stk,,,,,Sandoz Pharmaceuticals AG,7680604420027,4714009,M05BA06,M05BA06SETN100000150FILT,1 aktuell keine Lieferungen,1,Jul 26,,119,2025-11-14,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27126,2026-03-13T15:42:44.515406
CH,Switzerland,drugshortage,IBANDRONAT Spirig HC 150 mg Monatstabl 3 Stk,,,,,Spirig HealthCare AG,7680631190047,7727171,M05BA06,M05BA06SETN100000150FILT,1 aktuell keine Lieferungen,1,21.04.2024,2024-04-21,799,2024-01-04,https://drugshortage.ch/detail_lieferengpass.aspx?ID=21557,2026-03-13T15:42:44.515406
CH,Switzerland,drugshortage,IBU ZENTIVA FILMTABL 600 MG 20 STK,,,,,Helvepharm AG,7680679910058,1120210,M01AE01,M01AE01SETN000000600FILT,1 aktuell keine Lieferungen,1,CW 18-19,,18,2026-02-23,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27936,2026-03-13T15:42:44.515406
CH,Switzerland,drugshortage,IBUPROFEN SANDOZ FILMTABL 400 MG 20 STK,,,,,Sandoz Pharmaceuticals AG,7680481641027,4881026,M01AE01,M01AE01SETN000000400FILT,1 aktuell keine Lieferungen,1,Apr 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27993,2026-03-13T15:42:44.515406
CH,Switzerland,drugshortage,IBUPROFEN SANDOZ FILMTABL 400 MG 50 STK,,,,,Sandoz Pharmaceuticals AG,7680481641041,6581920,M01AE01,M01AE01SETN000000400FILT,1 aktuell keine Lieferungen,1,Apr 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27994,2026-03-13T15:42:44.516408
CH,Switzerland,drugshortage,IBUPROFEN SANDOZ FILMTABL 600 MG 20 STK,,,,,Sandoz Pharmaceuticals AG,7680481641003,4881049,M01AE01,M01AE01SETN000000600FILT,1 aktuell keine Lieferungen,1,Apr 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27995,2026-03-13T15:42:44.516408
CH,Switzerland,drugshortage,INHIBACE Filmtabl 5 mg 28 Stk,,,,,CPS Cito Pharma Services GmbH,7680503730883,1392700,C09AA08,C09AA08SETN000005000FILT,1 aktuell keine Lieferungen,1,offen,,2387,2019-08-30,https://drugshortage.ch/detail_lieferengpass.aspx?ID=8105,2026-03-13T15:42:44.516408
CH,Switzerland,drugshortage,INHIBACE mite Filmtabl 2.5 mg 28 Stk,,,,,CPS Cito Pharma Services GmbH,7680503730371,1392723,C09AA08,C09AA08SETN000002500FILT,1 aktuell keine Lieferungen,1,offen,,399,2025-02-07,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24824,2026-03-13T15:42:44.516408
CH,Switzerland,drugshortage,INHIBACE Plus Filmtabl 5/12.5 mg 28 Stk,,,,,CPS Cito Pharma Services GmbH,7680524720160,1585758,C09BA08,C09BA08SETN000000005FILT,1 aktuell keine Lieferungen,1,09.02.2025,2025-02-09,407,2025-01-30,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24786,2026-03-13T15:42:44.516408
CH,Switzerland,drugshortage,INHIBACE submite Filmtabl 1 mg 30 Stk,,,,,CPS Cito Pharma Services GmbH,7680503730296,1392752,C09AA08,C09AA08SETN000001000FILT,1 aktuell keine Lieferungen,1,offen,,399,2025-02-07,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24825,2026-03-13T15:42:44.516408
CH,Switzerland,drugshortage,IRBESARTAN HCT Zentiva Filmtabl 300/12.5mg 28 Stk,,,,,Helvepharm AG,7680622780035,5844843,C09DA04,C09DA04SETN100000300FILT,1 aktuell keine Lieferungen,1,,,291,2025-05-26,https://drugshortage.ch/detail_lieferengpass.aspx?ID=25757,2026-03-13T15:42:44.516408
CH,Switzerland,drugshortage,IRBESARTAN HCT Zentiva Filmtabl 300/25mg 28 Stk,,,,,Helvepharm AG,7680622780059,5844889,C09DA04,C09DA04SETN000000300FILT,1 aktuell keine Lieferungen,1,,,227,2025-07-29,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26292,2026-03-13T15:42:44.517408
CH,Switzerland,drugshortage,IRBESARTAN HCT ZENTIVA FILMTABL 300/25MG 98 STK,,,,,Helvepharm AG,7680622780066,5844895,C09DA04,C09DA04SETN000000300FILT,1 aktuell keine Lieferungen,1,,,59,2026-01-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27631,2026-03-13T15:42:44.517408
CH,Switzerland,drugshortage,IRBESARTAN SPIRIG HC FILMTABL 150 MG 28 STK,,,,,Spirig HealthCare AG,7680624100053,5463147,C09CA04,C09CA04SETN000000150FILT,1 aktuell keine Lieferungen,1,16.03.2026,2026-03-16,29,2026-02-12,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27861,2026-03-13T15:42:44.517408
CH,Switzerland,drugshortage,IRBESARTAN SPIRIG HC FILMTABL 150 MG 98 STK,,,,,Spirig HealthCare AG,7680624100060,5463153,C09CA04,C09CA04SETN000000150FILT,1 aktuell keine Lieferungen,1,offen,,22,2026-02-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27913,2026-03-13T15:42:44.517408
CH,Switzerland,drugshortage,IRFEN FILMTABL 400 MG 20 STK,,,,,Mepha Pharma AG,7680673730096,1098243,M01AE01,M01AE01SETN000000400FILT,1 aktuell keine Lieferungen,1,16.02 - 20.02.2026,,84,2026-02-11,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27469,2026-03-13T15:42:44.517408
CH,Switzerland,drugshortage,IRINOTECAN ACCORD 100 MG/5ML DURCHSTF 5 ML,,,,,Accord Healthcare AG,7680667660026,7606220,L01CE02,L01CE02SPPN000000100INFK,0,0,Ende April 2026,,21,2026-02-20,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27931,2026-03-13T15:42:44.518408
CH,Switzerland,drugshortage,IRINOTECAN ACCORD 40 MG/2ML DURCHSTF 2 ML,,,,,Accord Healthcare AG,7680667660019,7606214,L01CE02,L01CE02SPPN000000040INFK,1 aktuell keine Lieferungen,1,Ende April 2026,,21,2026-02-20,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27930,2026-03-13T15:42:44.518408
CH,Switzerland,drugshortage,IRINOTECAN SANDOZ ECO 40 MG/2ML DURCHSTF 2 ML,,,,,Sandoz Pharmaceuticals AG,7680656450010,6197848,L01CE02,L01CE02SPPN000000040INFK,1 aktuell keine Lieferungen,1,Apr 26,,63,2026-01-09,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27584,2026-03-13T15:42:44.518408
CH,Switzerland,drugshortage,IRINOTECAN Sandoz eco 500 mg/25ml Durchstf 25 ml,,,,,Sandoz Pharmaceuticals AG,7680656450041,6197877,L01CE02,L01CE02SPPN000000500INFK,1 aktuell keine Lieferungen,1,Mar 26,,168,2025-09-26,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26733,2026-03-13T15:42:44.518408
CH,Switzerland,drugshortage,ISOTRETINOIN MEPHA WEICHKAPS 20 MG 100 STK,,,,,Mepha Pharma AG,7680559720159,2600661,D10BA01,D10BA01SETN000000020KAPS,1 aktuell keine Lieferungen,1,09.03 - 13.03.2026,,32,2026-02-09,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27835,2026-03-13T15:42:44.518408
CH,Switzerland,drugshortage,ISOTRETINOIN SANDOZ WEICHKAPS 5 MG 30 STK,,,,,Sandoz Pharmaceuticals AG,7680681090014,7798241,D10BA01,D10BA01SETN000000005KAPS,1 aktuell keine Lieferungen,1,Mar 26,,63,2026-01-30,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27588,2026-03-13T15:42:44.518408
CH,Switzerland,drugshortage,IXIARO INJ SUSP FERTSPR 0.5 ML,,,,,Future Health Pharma GmbH,7680591470012,4600518,J07BA02,J07BA02SPPN000000006SUSI,1 aktuell keine Lieferungen,1,01.04.2026,2026-04-01,60,2026-01-12,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27622,2026-03-13T15:42:44.518408
CH,Switzerland,drugshortage,KALIUM HAUSMANN BRAUSETABL 10 STK,,,,,Doetsch Grether AG,7680212780179,201715,A12BA30,A12BA30SELN000001173CPRE,1 aktuell keine Lieferungen,1,03.05.2026,2026-05-03,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28035,2026-03-13T15:42:44.518408
CH,Switzerland,drugshortage,KALIUM HAUSMANN BRAUSETABL 6 X 10 STK,,,,,Doetsch Grether AG,7680212780254,201721,A12BA30,A12BA30SELN000001173CPRE,1 aktuell keine Lieferungen,1,offen,,15,2026-02-26,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27952,2026-03-13T15:42:44.518408
CH,Switzerland,drugshortage,KAMILLOFLUID liq 100 ml,,,,,Amino AG,7680168580212,774569,D03AX99,D03AX99LTFN000001000LIQE,1 aktuell keine Lieferungen,1,23.06.2024,2024-06-23,630,2024-06-21,https://drugshortage.ch/detail_lieferengpass.aspx?ID=23094,2026-03-13T15:42:44.519441
CH,Switzerland,drugshortage,KENTERA MATRIXPFL 3.9 MG/24H 8 STK,,,,,Teva Pharma AG,7680577330026,3585366,G04BD04,G04BD04STYR000000001MATP,1 aktuell keine Lieferungen,1,09.03 - 13.03.2026,,95,2025-12-08,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27330,2026-03-13T15:42:44.519441
CH,Switzerland,drugshortage,KETALGIN Supp 10 mg 25 Stk,,,,,Amino AG,7680199320368,1015601,N07BC02,N07BC02SRSN000000010SUPP,1 aktuell keine Lieferungen,1,offen,,148,2025-10-16,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26937,2026-03-13T15:42:44.519441
CH,Switzerland,drugshortage,KETALGIN Supp 100 mg 50 Stk,,,,,Amino AG,7680199320504,4918143,N07BC02,N07BC02SRSN000000100SUPP,1 aktuell keine Lieferungen,1,offen,,127,2025-11-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27066,2026-03-13T15:42:44.519441
CH,Switzerland,drugshortage,KETALGIN SUPP 20 MG 10 STK,,,,,Amino AG,7680199320399,5075853,N07BC02,N07BC02SRSN000000020SUPP,1 aktuell keine Lieferungen,1,offen,,55,2026-01-17,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27666,2026-03-13T15:42:44.519441
CH,Switzerland,drugshortage,KETALGIN SUPP 20 MG 50 STK,,,,,Amino AG,7680199320405,5016218,N07BC02,N07BC02SRSN000000020SUPP,1 aktuell keine Lieferungen,1,offen,,50,2026-01-22,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27696,2026-03-13T15:42:44.519441
CH,Switzerland,drugshortage,KETALGIN TABL 10 MG 100 STK,,,,,Amino AG,7680147700495,5157717,N07BC02,N07BC02SETN000010000TABL,1 aktuell keine Lieferungen,1,offen,,78,2025-12-25,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27506,2026-03-13T15:42:44.519441
CH,Switzerland,drugshortage,KETALGIN Tabl 20 mg 10 Stk,,,,,Amino AG,7680147700518,5157746,N07BC02,N07BC02SETN000020000TABL,1 aktuell keine Lieferungen,1,offen,,139,2025-10-25,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26992,2026-03-13T15:42:44.519441
CH,Switzerland,drugshortage,KETO-MED Shampoo 20 mg/g Fl 60 ml,,,,,Permamed AG,7680575000020,7226256,D01AC08,D01AC08LTFN000000020SOLZ,1 aktuell keine Lieferungen,1,offen,,775,2024-01-28,https://drugshortage.ch/detail_lieferengpass.aspx?ID=21806,2026-03-13T15:42:44.520440
CH,Switzerland,drugshortage,KETOVISION Gtt Opht Fl 5 ml,,,,,OmniVision AG,7680612190028,6039753,S01BC05,S01BC05LAFN000000005GTTO,1 aktuell keine Lieferungen,1,offen,,287,2025-05-30,https://drugshortage.ch/detail_lieferengpass.aspx?ID=25794,2026-03-13T15:42:44.520440
CH,Switzerland,drugshortage,KRENOSIN INJ LÖS 6 MG/2ML 6 AMP 2 ML,,,,,Sanofi-Aventis (Suisse) SA,7680515670139,1554930,C01EB10,C01EB10SPPN000000006SOIJ,1 aktuell keine Lieferungen,1,14.05.2026,2026-05-14,93,2026-03-04,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27335,2026-03-13T15:42:44.520440
CH,Switzerland,drugshortage,LACRINORM F UD GTT OPHT 30 UNIDOS 0.6 ML,,,,,Bausch & Lomb Swiss AG,7680552620159,3217467,S01XA20,S01XA20LAFN400000520GTTO,1 aktuell keine Lieferungen,1,offen,,22,2026-02-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27914,2026-03-13T15:42:44.520440
CH,Switzerland,drugshortage,LACRINORM F UD Gtt Opht 60 Unidos 0.6 ml,,,,,Bausch & Lomb Swiss AG,7680552620173,3217496,S01XA20,S01XA20LAFN400000520GTTO,1 aktuell keine Lieferungen,1,offen,,106,2025-11-27,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27247,2026-03-13T15:42:44.520440
CH,Switzerland,drugshortage,LACRYCON Augengel 20 Tagesdosis 0.65 ml,,,,,Théa PHARMA S.A.,7680536740385,2845948,S01XA20,S01XA20LAON300000092GELO,1 aktuell keine Lieferungen,1,26.10.2025,2025-10-26,148,2025-10-16,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26941,2026-03-13T15:42:44.520440
CH,Switzerland,drugshortage,LADONNA FILMTABL 21 STK,,,,,Sandoz Pharmaceuticals AG,7680594920019,4430708,G03AA15,G03AA15SETN000000002FILT,1 aktuell keine Lieferungen,1,Mar 26,,42,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27765,2026-03-13T15:42:44.520440
CH,Switzerland,drugshortage,LADONNA Filmtabl 3 x 21 Stk,,,,,Sandoz Pharmaceuticals AG,7680594920026,4430714,G03AA15,G03AA15SETN000000002FILT,1 aktuell keine Lieferungen,1,Mar 26,,189,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26583,2026-03-13T15:42:44.520440
CH,Switzerland,drugshortage,LADONNA Filmtabl 6 x 21 Stk,,,,,Sandoz Pharmaceuticals AG,7680594920033,4430737,G03AA15,G03AA15SETN000000002FILT,1 aktuell keine Lieferungen,1,Mar 26,,208,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26405,2026-03-13T15:42:44.521444
CH,Switzerland,drugshortage,LANSOPRAZOL SANDOZ KAPS 30 MG 56 STK,,,,,Sandoz Pharmaceuticals AG,7680581310175,3767162,A02BC03,A02BC03SETN000000030KAPS,1 aktuell keine Lieferungen,1,Apr 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27999,2026-03-13T15:42:44.521444
CH,Switzerland,drugshortage,LATANO-VISION GTT OPHT FL 2.5 ML,,,,,OmniVision AG,7680622950018,5269764,S01EE01,S01EE01LAON000000050GTTO,1 aktuell keine Lieferungen,1,offen,,29,2026-02-12,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27862,2026-03-13T15:42:44.521444
CH,Switzerland,drugshortage,LEFLUNOMID SANDOZ FILMTABL 10 MG DS 30 STK,,,,,Sandoz Pharmaceuticals AG,7680615050015,4861650,L04AK01,L04AK01SETN000000010FILT,1 aktuell keine Lieferungen,1,Jun 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28007,2026-03-13T15:42:44.521444
CH,Switzerland,drugshortage,LENALIDOMID Viatris Kaps 20 mg 21 Stk,,,,,Viatris Pharma GmbH,7680685570062,7825263,L04AX04,L04AX04SETN000020000KAPS,1 aktuell keine Lieferungen,1,TBC,,148,2025-12-01,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26917,2026-03-13T15:42:44.521444
CH,Switzerland,drugshortage,LENALIDOMID ZENTIVA KAPS 25 MG 21 STK,,,,,Helvepharm AG,7680678500076,7823663,L04AX04,L04AX04SETN000025000KAPS,1 aktuell keine Lieferungen,1,,,80,2025-12-23,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27488,2026-03-13T15:42:44.521444
CH,Switzerland,drugshortage,LERCANIDIPIN SANDOZ FILMTABL 10 MG 98 STK,,,,,Sandoz Pharmaceuticals AG,7680656340021,6444235,C08CA13,C08CA13SETN000000010FILT,1 aktuell keine Lieferungen,1,Apr 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27996,2026-03-13T15:42:44.521444
CH,Switzerland,drugshortage,LEVETIRACETAM Sandoz Lös 100 mg/ml Fl 300 ml,,,,,Sandoz Pharmaceuticals AG,7680672290010,7752699,N03AX14,N03AX14SEFN000000100SOLZ,1 aktuell keine Lieferungen,1,May 26,,410,2025-12-05,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24735,2026-03-13T15:42:44.521444
CH,Switzerland,drugshortage,LEVETIRACETAM SPIRIG HC FILMTABL 250 MG (N) 30 STK,,,,,Spirig HealthCare AG,7680693060012,1126541,N03AX14,N03AX14SETN000000250FILT,1 aktuell keine Lieferungen,1,22.03.2026,2026-03-22,29,2026-02-12,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27863,2026-03-13T15:42:44.522440
CH,Switzerland,drugshortage,LEVETIRACETAM ZENTIVA FILMTABL 1000 MG 200 STK,,,,,Helvepharm AG,7680615160141,1032546,N03AX14,N03AX14SETN000001000FILT,1 aktuell keine Lieferungen,1,,,80,2025-12-23,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27489,2026-03-13T15:42:44.522440
CH,Switzerland,drugshortage,LEVOCALM Sirup 30 mg/5ml Fl 200 ml,,,,,Gebro Pharma AG,7680694130028,1110821,R05DB27,R05DB27SEFN000006000SIRZ,1 aktuell keine Lieferungen,1,,,470,2024-11-28,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24278,2026-03-13T15:42:44.522440
CH,Switzerland,drugshortage,LEVOFLOXACIN SANDOZ FILMTABL 500 MG 5 STK,,,,,Sandoz Pharmaceuticals AG,7680590850082,4764734,J01MA12,J01MA12SETN000000500FILT,1 aktuell keine Lieferungen,1,May 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28001,2026-03-13T15:42:44.522440
CH,Switzerland,drugshortage,LEXOTANIL TABL 3 MG 30 STK,,,,,Cheplapharm Schweiz GmbH,7680382941066,661121,N05BA08,N05BA08SETN000003000TABL,1 aktuell keine Lieferungen,1,offen,,50,2026-01-22,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27697,2026-03-13T15:42:44.522440
CH,Switzerland,drugshortage,LEXOTANIL Tabl 6 mg 100 Stk,,,,,CPS Cito Pharma Services GmbH,7680382941059,4510502,N05BA08,N05BA08SETN000006000TABL,1 aktuell keine Lieferungen,1,offen,,495,2024-11-03,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24089,2026-03-13T15:42:44.522440
CH,Switzerland,drugshortage,LIDOCAIN Streuli 100 mg/10ml 10 Amp 10 ml,,,,,Streuli Pharma AG,7680300151348,932896,N01BB02,N01BB02LPPN000008114SOIJ,1 aktuell keine Lieferungen,1,KW 11,,198,2026-03-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26501,2026-03-13T15:42:44.522440
CH,Switzerland,drugshortage,LIDOCAIN STREULI 20 MG/2ML 50 AMP 2 ML,,,,,Streuli Pharma AG,7680300150532,798127,N01BB02,N01BB02LPPN000008114SOIJ,1 aktuell keine Lieferungen,1,KW 12,,31,2026-03-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27838,2026-03-13T15:42:44.522440
CH,Switzerland,drugshortage,LIDOCAIN STREULI 40 MG/2ML 50 AMP 2 ML,,,,,Streuli Pharma AG,7680300152239,934139,N01BB02,N01BB02LPPN000020000SOIJ,1 aktuell keine Lieferungen,1,KW 12,,43,2026-03-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27728,2026-03-13T15:42:44.523439
CH,Switzerland,drugshortage,LIDOCAIN STREULI 50 MG/5ML 10 AMP 5 ML,,,,,Streuli Pharma AG,7680300150884,747466,N01BB02,N01BB02LPPN000008114SOIJ,1 aktuell keine Lieferungen,1,KW 11,,0,2026-03-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28047,2026-03-13T15:42:44.523439
CH,Switzerland,drugshortage,LIPOSIC FLUID UD AUGENGEL 30 X 0.6 G,,,,,Bausch & Lomb Swiss AG,7680583870028,4050667,S01XA20,S01XA20LAFN400000520GELO,1 aktuell keine Lieferungen,1,offen,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28036,2026-03-13T15:42:44.523439
CH,Switzerland,drugshortage,LIVIAL TABL 2.5 MG 3 X 28 STK,,,,,Organon GmbH,7680495040205,1965248,G03CX01,G03CX01SETN000002500TABL,1 aktuell keine Lieferungen,1,05.04.2026,2026-04-05,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28037,2026-03-13T15:42:44.523439
CH,Switzerland,drugshortage,LOPERAMID LINGUAL SPIRIG HC 2 MG 60 STK,,,,,Spirig HealthCare AG,7680670960045,1117748,A07DA03,A07DA03SELN100000002STAB,1 aktuell keine Lieferungen,1,03.05.2026,2026-05-03,78,2025-12-25,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27507,2026-03-13T15:42:44.523439
CH,Switzerland,drugshortage,LOPERAMID SANDOZ KAPS 2 MG 20 STK,,,,,Sandoz Pharmaceuticals AG,7680612950011,4661945,A07DA03,A07DA03SETN000000002KAPS,1 aktuell keine Lieferungen,1,May 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28003,2026-03-13T15:42:44.523439
CH,Switzerland,drugshortage,LOPERAMID SANDOZ KAPS 2 MG 60 STK,,,,,Sandoz Pharmaceuticals AG,7680612950028,4661951,A07DA03,A07DA03SETN000000002KAPS,1 aktuell keine Lieferungen,1,Mar 26,,49,2026-01-30,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27706,2026-03-13T15:42:44.524441
CH,Switzerland,drugshortage,LOPERAMID SPIRIG HC FILMTABL 2 MG 60 STK,,,,,Spirig HealthCare AG,7680658770024,6460257,A07DA03,A07DA03SETN000000002FILT,1 aktuell keine Lieferungen,1,15.02.2026,2026-02-15,43,2026-01-29,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27748,2026-03-13T15:42:44.524441
