country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,shortage_start,estimated_end,status,scraped_at,atc_code,prk
LV,Latvia,ZVA,Sutent,Sunitinibum,"12,5 mg",28 pcs,EU/1/06/347/004,2026-07-03,,leaving the market,2026-09-23T21:00:07.627964,L01EX01,214191
LV,Latvia,ZVA,Sutent,Sunitinibum,50 mg,28 pcs,EU/1/06/347/006,2026-07-03,,leaving the market,2026-09-23T21:00:07.627999,L01EX01,214213
LV,Latvia,ZVA,"Symbicort Turbuhaler 80 micrograms/4.5 micrograms/inhalation, inhalation powder","Budesonidum, Formoteroli fumaras dihydricus","80 µg/4,5 µg/dose",120 pcs,10-0465-02,2021-12-31,,shortage - end date unknown,2026-09-23T21:00:07.628030,,
LV,Latvia,ZVA,"Symbicort Turbuhaler 80 micrograms/4.5 micrograms/inhalation, inhalation powder","Budesonidum, Formoteroli fumaras dihydricus","80 µg/4,5 µg/dose",60 pcs,10-0465-01,2021-12-31,,shortage - end date unknown,2026-09-23T21:00:07.628060,,
LV,Latvia,ZVA,Sympathyl film-coated tablets,"Eschscholtziae californica extractum siccum, Crataegi floris extractum siccum, Magnesii oxidum",1 UD,40 pcs,04-0206-01,2026-06-30,2028-03-31,shortage,2026-09-23T21:00:07.628098,,
LV,Latvia,ZVA,Tafinlar,Dabrafenibum,50 mg,120 pcs,EU/1/13/865/002,2020-03-06,,shortage - end date unknown,2026-09-23T21:00:07.628129,L01EC02,107123
LV,Latvia,ZVA,"Taflotan 15 micrograms/ml eye drops, solution in single-dose container",Tafluprostum,"4,5 µg/0,3 ml",30 pcs,09-0234-01,2019-09-27,,shortage - end date unknown,2026-09-23T21:00:07.628160,S01EE05,212180
LV,Latvia,ZVA,Tarceva,Erlotinibum,100 mg,30 pcs,EU/1/05/311/002,2016-06-01,,shortage - end date unknown,2026-09-23T21:00:07.628188,L01EB02,79219
LV,Latvia,ZVA,Tarceva,Erlotinibum,150 mg,30 pcs,EU/1/05/311/003,2019-04-01,,shortage - end date unknown,2026-09-23T21:00:07.628218,L01EB02,79227
LV,Latvia,ZVA,Tarka 180 mg/2 mg modified-release tablets,"Verapamili hydrochloridum, Trandolaprilum",180 mg/2 mg,28 pcs,07-0023-02,2026-09-02,2026-10-30,shortage,2026-09-23T21:00:07.628259,,
LV,Latvia,ZVA,Tarka 240 mg/4 mg modified-release tablets,"Verapamili hydrochloridum, Trandolaprilum",240 mg/4 mg,28 pcs,09-0157-01,2019-05-07,,shortage - end date unknown,2026-09-23T21:00:07.628291,,
LV,Latvia,ZVA,Taruza 1 mg tablets,Rilmenidinum,1 mg,30 pcs,22-0105-01,2026-06-02,,shortage - end date unknown,2026-09-23T21:00:07.628319,C02AC06,
LV,Latvia,ZVA,Taruza 1 mg tablets,Rilmenidinum,1 mg,90 pcs,22-0105-02,2026-06-01,,shortage - end date unknown,2026-09-23T21:00:07.628349,C02AC06,
LV,Latvia,ZVA,Taxotere,Docetaxelum,80 mg/4 ml,1 pc,EU/1/95/002/004,2019-03-19,,shortage - end date unknown,2026-09-23T21:00:07.628381,L01CD02,92894
LV,Latvia,ZVA,Taxotere,Docetaxelum,160 mg/8 ml,1 pc,EU/1/95/002/005,2017-03-09,,shortage - end date unknown,2026-09-23T21:00:07.628415,L01CD02,94234
LV,Latvia,ZVA,Tecentriq,Atezolizumabum,840 mg/14 ml,1 pc,EU/1/17/1220/002,2026-03-01,2027-03-01,shortage,2026-09-23T21:00:07.628455,L01FF05,199230
LV,Latvia,ZVA,Telmisartan-ratiopharm 40 mg tablets,Telmisartanum,40 mg,28 pcs,10-0505-05,2025-10-13,,leaving the market,2026-09-23T21:00:07.628490,C09CA07,50644
LV,Latvia,ZVA,Telmisartan-ratiopharm 80 mg tablets,Telmisartanum,80 mg,28 pcs,10-0506-05,2026-06-29,,leaving the market,2026-09-23T21:00:07.628527,C09CA07,50652
LV,Latvia,ZVA,Telmisartan/Hydrochlorothiazide TAD 80 mg/25 mg tablets,"Telmisartanum, Hydrochlorothiazidum",80 mg/25 mg,30 pcs,13-0193-04,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:07.628557,,
LV,Latvia,ZVA,Telmisartan/Hydrochlorothiazide Teva Pharma 80 mg/12.5 mg tablets,"Telmisartanum, Hydrochlorothiazidum","80 mg/12,5 mg",28 pcs,14-0104-02,2026-07-10,2026-09-23,shortage,2026-09-23T21:00:07.628598,,
LV,Latvia,ZVA,Temozolomide Teva,Temozolomidum,20 mg,5 pcs,EU/1/09/606/003,2019-07-01,,leaving the market,2026-09-23T21:00:07.628632,L01AX03,52310
LV,Latvia,ZVA,Temozolomide Teva,Temozolomidum,100 mg,5 pcs,EU/1/09/606/005,2019-07-01,,leaving the market,2026-09-23T21:00:07.628669,L01AX03,52329
LV,Latvia,ZVA,Temozolomide Teva,Temozolomidum,250 mg,5 pcs,EU/1/09/606/011,2019-07-01,,leaving the market,2026-09-23T21:00:07.628702,L01AX03,52337
LV,Latvia,ZVA,Tenaxum 1 mg tablets,Rilmenidinum,1 mg,30 pcs,02-0344-01,2022-11-01,,shortage - end date unknown,2026-09-23T21:00:07.628734,C02AC06,
LV,Latvia,ZVA,Tenloris 50 mg/5 mg film-coated tablets,"Losartanum kalicum, Amlodipinum",50 mg/5 mg,30 pcs,14-0071-02,2018-02-02,,shortage - end date unknown,2026-09-23T21:00:07.628764,,
LV,Latvia,ZVA,Tenox 10 mg tablets,Amlodipinum,10 mg,30 pcs,04-0444-01,2024-10-30,,shortage - end date unknown,2026-09-23T21:00:07.628793,C08CA01,123323
LV,Latvia,ZVA,Tenox 5 mg tablets,Amlodipinum,5 mg,30 pcs,04-0443-01,2022-06-10,,shortage - end date unknown,2026-09-23T21:00:07.628821,C08CA01,123315
LV,Latvia,ZVA,Terbinafine Olpha 250 mg tablets,Terbinafinum,250 mg,14 pcs,07-0044-01,2017-10-02,,shortage - end date unknown,2026-09-23T21:00:07.628851,D01BA02,34010
LV,Latvia,ZVA,Tertensif SR 1.5 mg prolonged-release film-coated tablets,Indapamidum,"1,5 mg",30 pcs,05-0157-01,2025-06-30,,leaving the market,2026-09-23T21:00:07.899760,C03BA11,
LV,Latvia,ZVA,Tezeo 40 mg tablets,Telmisartanum,40 mg,30 pcs,10-0174-01,2025-10-08,,leaving the market,2026-09-23T21:00:07.899789,C09CA07,50644
LV,Latvia,ZVA,Thiogamma Turbo-Set 12 mg/ml solution for infusion,Acidum thiocticum,600 mg/50 ml,10 pcs,02-0167-01,2020-01-02,,shortage - end date unknown,2026-09-23T21:00:07.899808,A16AX01,
LV,Latvia,ZVA,Tilobrastil 90 mg film-coated tablets,Ticagrelorum,90 mg,56 pcs,20-0150-02,2026-09-15,,shortage - end date unknown,2026-09-23T21:00:07.899825,B01AC24,
LV,Latvia,ZVA,Tobradex 0.1% + 0.3% eye ointment,"Tobramycinum, Dexamethasonum","3,5 g",1 pc,I000616-01,2025-08-05,,shortage - end date unknown,2026-09-23T21:00:07.899839,,
LV,Latvia,ZVA,"Tobradex 3 mg/1 mg/ml eye drops, suspension","Tobramycinum, Dexamethasonum",5 ml,1 pc,I000943-01,2022-09-07,,shortage - end date unknown,2026-09-23T21:00:07.899853,,
LV,Latvia,ZVA,"Tobrex 0,3% eye ointment",Tobramycinum,"10,5 mg/3,5 g",1 pc,I000596-01,2025-08-18,,shortage - end date unknown,2026-09-23T21:00:07.899867,J01FA06,
LV,Latvia,ZVA,Tobrex 3 mg/g eye ointment,Tobramycinum,"10,5 mg/3,5 g",1 pc,I001160-01,2022-09-12,,shortage - end date unknown,2026-09-23T21:00:07.899880,J01FA06,
LV,Latvia,ZVA,"Tobrex 3 mg/ml eye drops, solution",Tobramycinum,15 mg/5 ml,1 pc,I000942-01,2022-09-07,,shortage - end date unknown,2026-09-23T21:00:07.899898,J01FA06,
LV,Latvia,ZVA,Torisel,Temsirolimusum,30 mg,1 pc,EU/1/07/424/001,2025-11-01,,shortage - end date unknown,2026-09-23T21:00:07.899912,L01EG01,
LV,Latvia,ZVA,Torzelip 10 mg/40 mg tablets,"Ezetimibum, Atorvastatinum",10 mg/40 mg,30 pcs,19-0133-02,2022-07-01,,shortage - end date unknown,2026-09-23T21:00:07.899926,,
LV,Latvia,ZVA,Torzelip 10 mg/80 mg tablets,"Ezetimibum, Atorvastatinum",10 mg/80 mg,30 pcs,19-0134-02,2021-06-03,,shortage - end date unknown,2026-09-23T21:00:07.899940,,
LV,Latvia,ZVA,Trachisan lozenges,"Tyrothricinum, Lidocaini hydrochloridum, Chlorhexidini digluconas",1 UD,20 pcs,99-0949-01,2024-02-19,,shortage - end date unknown,2026-09-23T21:00:07.899953,,
LV,Latvia,ZVA,Tracleer,Bosentanum,"62,5 mg",56 pcs,EU/1/02/220/002,2017-03-16,,shortage - end date unknown,2026-09-23T21:00:07.899967,C02KX01,67369
LV,Latvia,ZVA,Tracleer,Bosentanum,125 mg,56 pcs,EU/1/02/220/004,2017-03-16,,shortage - end date unknown,2026-09-23T21:00:07.899980,C02KX01,67377
LV,Latvia,ZVA,Tramadol Kalceks 50 mg/ml solution for injection/infusion,Tramadoli hydrochloridum,100 mg/2 ml,5 pcs,16-0115-01,2026-03-25,,leaving the market,2026-09-23T21:00:07.899996,N02AJ13,35203
LV,Latvia,ZVA,Tramadol Krka 150 mg prolonged-release tablets,Tramadoli hydrochloridum,150 mg,30 pcs,03-0206-01,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:07.900010,N02AJ13,50458
LV,Latvia,ZVA,Tramadol Krka 200 mg prolonged-release tablets,Tramadoli hydrochloridum,200 mg,30 pcs,03-0207-01,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:07.900026,N02AJ13,50466
LV,Latvia,ZVA,Tramadol Krka 50 mg/ml solution for injection,Tramadoli hydrochloridum,50 mg/ml,5 pcs,96-0107-01,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:07.900040,N02AJ13,35203
LV,Latvia,ZVA,Tremfya,Guselkumabum,100 mg/1 ml,1 pc,EU/1/17/1234/001,2021-08-01,,shortage - end date unknown,2026-09-23T21:00:07.900054,L04AC16,148687
LV,Latvia,ZVA,Trigan-SP 10 mg/ml solution for injection,Dicycloverini hydrohloridum,20 mg/2 ml,5 pcs,01-0076-01,2016-06-08,,shortage - end date unknown,2026-09-23T21:00:07.900068,A03BB01,
LV,Latvia,ZVA,Triplixam 10 mg/2.5 mg/10 mg film-coated tablets,"Perindoprili argininum, Indapamidum, Amlodipinum",1 UD,30 pcs,14-0060-01,2025-04-10,,leaving the market,2026-09-23T21:00:07.900083,,
LV,Latvia,ZVA,Triplixam 10 mg/2.5 mg/5 mg film-coated tablets,"Perindoprili argininum, Indapamidum, Amlodipinum",1 UD,30 pcs,14-0059-01,2025-04-10,,leaving the market,2026-09-23T21:00:07.900098,,
LV,Latvia,ZVA,Triplixam 5 mg/1.25 mg/10 mg film-coated tablets,"Perindoprili argininum, Indapamidum, Amlodipinum",1 UD,30 pcs,14-0058-01,2025-04-10,,leaving the market,2026-09-23T21:00:07.900112,,
LV,Latvia,ZVA,Triplixam 5 mg/1.25 mg/5 mg film-coated tablets,"Perindoprili argininum, Indapamidum, Amlodipinum",1 UD,30 pcs,14-0057-01,2025-04-10,,leaving the market,2026-09-23T21:00:07.900126,,
LV,Latvia,ZVA,Troxevasin 2% gel,Troxerutinum,800 mg/40 g,1 pc,97-0338-01,2017-07-04,,shortage - end date unknown,2026-09-23T21:00:07.900140,C05CA04,
LV,Latvia,ZVA,Twynsta,"Telmisartanum, Amlodipinum",40 mg/5 mg,28 pcs,EU/1/10/648/002,2025-11-03,,leaving the market,2026-09-23T21:00:07.900155,,
LV,Latvia,ZVA,Twynsta,"Telmisartanum, Amlodipinum",40 mg/10 mg,28 pcs,EU/1/10/648/009,2025-11-03,,leaving the market,2026-09-23T21:00:07.900170,,
LV,Latvia,ZVA,Tyverb,Lapatinibum,250 mg,70 pcs,EU/1/07/440/004,2018-01-02,,shortage - end date unknown,2026-09-23T21:00:07.900183,L01EH01,90018
LV,Latvia,ZVA,"Uniclophen 0.1% eye drops, solution",Diclofenacum natricum,10 mg/10 ml,1 pc,03-0108-01,2022-01-04,,shortage - end date unknown,2026-09-23T21:00:07.900196,M01AB05,
LV,Latvia,ZVA,Urapidil Kalceks 25 mg solution for injection/infusion,Urapidilum,25 mg/5 ml,5 pcs,21-0043-01,2024-11-04,,shortage - end date unknown,2026-09-23T21:00:07.900210,C02CA06,
LV,Latvia,ZVA,Uroflow 2 mg film-coated tablets,Tolterodini hydrogenotartras,2 mg,28 pcs,08-0079-01,2023-02-27,,shortage - end date unknown,2026-09-23T21:00:07.900224,G04BD07,50334
LV,Latvia,ZVA,Urografin 76% solution for injection and infusion,"Natrii amidotrizoas, Meglumini amidotrizoas",2 g/20 ml,10 pcs,96-0117-01,2026-02-17,,shortage - end date unknown,2026-09-23T21:00:07.900236,,
LV,Latvia,ZVA,Ursofalk 250 mg/5 ml oral suspension,Acidum ursodeoxycholicum,"12,5 g/250 ml",1 pc,10-0013-01,2023-03-17,,shortage - end date unknown,2026-09-23T21:00:07.900250,A05AA02,106054
LV,Latvia,ZVA,Valarox 10 mg + 160 mg film-coated tablets,"Rosuvastatinum, Valsartanum",10 mg/160 mg,10 pcs,16-0199-09,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:07.900263,,
LV,Latvia,ZVA,Valdoxan,Agomelatinum,25 mg,28 pcs,EU/1/08/499/003,2025-04-10,,leaving the market,2026-09-23T21:00:07.900277,N06AX22,
LV,Latvia,ZVA,Valocordin 18 mg/18 mg/ml oral solution,"Phenobarbitalum, Aethylii bromisovaleras",20 ml,1 pc,95-0326-02,2026-04-27,,leaving the market,2026-09-23T21:00:07.900292,,
LV,Latvia,ZVA,Valsacombi 320 mg/12.5 mg film-coated tablets,"Valsartanum, Hydrochlorothiazidum","320 mg/12,5 mg",28 pcs,11-0048-03,2017-05-24,,shortage - end date unknown,2026-09-23T21:00:07.900305,,
LV,Latvia,ZVA,Valsacombi 320 mg/25 mg film-coated tablets,"Valsartanum, Hydrochlorothiazidum",320 mg/25 mg,28 pcs,11-0049-03,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:07.900319,,
LV,Latvia,ZVA,Valsacor 320 mg film-coated tablets,Valsartanum,320 mg,28 pcs,10-0080-05,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:07.900333,C09CA03,82821
LV,Latvia,ZVA,Valtricom 10 mg/160 mg/25 mg film-coated tablets,"Amlodipinum, Valsartanum, Hydrochlorothiazidum",1 UD,30 pcs,19-0045-05,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:07.900345,,
LV,Latvia,ZVA,Vancomycin Kabi 1000 mg powder for concentrate for solution for infusion,Vancomycinum,1000 mg,1 pc,11-0221-01,2021-01-19,,shortage - end date unknown,2026-09-23T21:00:07.900359,J01XA01,32662
LV,Latvia,ZVA,Vancomycin Kabi 500 mg powder for concentrate for solution for infusion,Vancomycinum,500 mg,1 pc,11-0222-01,2020-12-22,,shortage - end date unknown,2026-09-23T21:00:07.900372,J01XA01,23043
LV,Latvia,ZVA,Vargatef,Nintedanibum,100 mg,120 pcs,EU/1/14/954/003,2023-03-02,,shortage - end date unknown,2026-09-23T21:00:07.900385,L01EX09,127337
LV,Latvia,ZVA,Varivax powder and solvent for suspension for injection in pre-filled syringe,Vaccinum varicellae vivum,"0,5 ml/dose",10 pcs,05-0364-02,2024-05-20,,shortage - end date unknown,2026-09-23T21:00:07.900398,J07BK01,82201
LV,Latvia,ZVA,Vasostenoon 20 micrograms/ml concentrate for solution for infusion,Alprostadilum,20 µg/1 ml,20 pcs,03-0228-01,2024-12-27,,shortage - end date unknown,2026-09-23T21:00:07.900411,C01EA01,143561
LV,Latvia,ZVA,VaxigripTetra suspension for injection in pre-filled syringe,Vaccinum influenzae inactivatum ex virorum fragmentis praeparatum,"0,5 ml",1 pc,16-0141-01,2025-09-01,,shortage - end date unknown,2026-09-23T21:00:07.900428,J07BB02,229253
LV,Latvia,ZVA,VaxigripTetra suspension for injection in pre-filled syringe,Vaccinum influenzae inactivatum ex virorum fragmentis praeparatum,"0,5 ml",1 pc,16-0141-04,2025-09-01,,shortage - end date unknown,2026-09-23T21:00:07.900458,J07BB02,229253
LV,Latvia,ZVA,Velcade,Bortezomibum,"3,5 mg",1 pc,EU/1/04/274/001,2017-02-02,,shortage - end date unknown,2026-09-23T21:00:07.900489,L01XG01,75299
LV,Latvia,ZVA,Vendal retard 100 mg prolonged-release tablets,Morphini hydrochloridum,100 mg,30 pcs,98-0606-02,2019-12-16,,shortage - end date unknown,2026-09-23T21:00:07.900518,N02AA01,52663
LV,Latvia,ZVA,Ventavis,Iloprostum,20 µg/2 ml,30 pcs,EU/1/03/255/001,2017-03-28,,shortage - end date unknown,2026-09-23T21:00:08.216439,B01AC11,132713
LV,Latvia,ZVA,Veoza,Fezolinetantum,45 mg,28 pcs,EU/1/23/1771/001,2025-07-03,,shortage - end date unknown,2026-09-23T21:00:08.216495,G02CX06,227323
LV,Latvia,ZVA,VeraSeal,"Fibrinogenum humanum, Thrombinum humanum",4 ml,1 pc,EU/1/17/1239/002,2025-05-01,,shortage - end date unknown,2026-09-23T21:00:08.216530,,
LV,Latvia,ZVA,VeraSeal,"Fibrinogenum humanum, Thrombinum humanum",6 ml,1 pc,EU/1/17/1239/003,2025-05-01,,shortage - end date unknown,2026-09-23T21:00:08.216559,,
LV,Latvia,ZVA,VeraSeal,"Fibrinogenum humanum, Thrombinum humanum",10 ml,1 pc,EU/1/17/1239/004,2025-05-01,,shortage - end date unknown,2026-09-23T21:00:08.216585,,
LV,Latvia,ZVA,Verospiron 25 mg tablets,Spironolactonum,25 mg,20 pcs,96-0141-01,2020-04-06,,shortage - end date unknown,2026-09-23T21:00:08.216612,C03DA01,3662
LV,Latvia,ZVA,"Vertirosan 92.5 mg/ml oral drops, solution",Dimenhydrinatum,20 ml,1 pc,16-0130-01,2026-05-22,2026-10-01,shortage,2026-09-23T21:00:08.216650,R06AA11,
LV,Latvia,ZVA,Viagra,Sildenafilum,100 mg,2 pcs,EU/1/98/077/015,2019-10-09,,shortage - end date unknown,2026-09-23T21:00:08.216677,G04BE03,51098
LV,Latvia,ZVA,Viagra,Sildenafilum,50 mg,2 pcs,EU/1/98/077/014,2017-01-16,,shortage - end date unknown,2026-09-23T21:00:08.216705,G04BE03,51071
LV,Latvia,ZVA,Viagra,Sildenafilum,50 mg,12 pcs,EU/1/98/077/008,2019-06-17,,shortage - end date unknown,2026-09-23T21:00:08.216732,G04BE03,51071
LV,Latvia,ZVA,Viagra,Sildenafilum,50 mg,8 pcs,EU/1/98/077/007,2019-06-17,,shortage - end date unknown,2026-09-23T21:00:08.216758,G04BE03,51071
LV,Latvia,ZVA,Viagra,Sildenafilum,50 mg,4 pcs,EU/1/98/077/006,2019-06-17,,shortage - end date unknown,2026-09-23T21:00:08.216784,G04BE03,51071
LV,Latvia,ZVA,Victoza,Liraglutidum,3 ml,2 pcs,EU/1/09/529/002,2026-04-30,,leaving the market,2026-09-23T21:00:08.216822,A10BJ02,
LV,Latvia,ZVA,Vilspox 50 mg/1000 mg film-coated tablets,"Vildagliptinum, Metformini hydrochloridum",50 mg/1000 mg,60 pcs,17-0119-02,2026-07-09,2026-09-30,shortage,2026-09-23T21:00:08.216861,,
LV,Latvia,ZVA,Vimpat,Lacosamidum,200 mg,56 pcs,EU/1/08/470/011-P01,2022-05-27,,shortage - end date unknown,2026-09-23T21:00:08.216890,N03AX18,217808
LV,Latvia,ZVA,Vimpat,Lacosamidum,100 mg,56 pcs,EU/1/08/470/005-P01,2022-05-20,,shortage - end date unknown,2026-09-23T21:00:08.216916,N03AX18,
LV,Latvia,ZVA,Viread,Tenofovirum disoproxilum,245 mg,30 pcs,EU/1/01/200/001,2020-08-05,,shortage - end date unknown,2026-09-23T21:00:08.216942,J05AF07,146633
LV,Latvia,ZVA,Viread,Tenofovirum disoproxilum,"1,98 g/60 g",1 pc,EU/1/01/200/003,2024-11-13,,shortage - end date unknown,2026-09-23T21:00:08.216967,J05AF07,146595
LV,Latvia,ZVA,Vizarsin,Sildenafilum,50 mg,4 pcs,EU/1/09/551/006,2022-11-07,,shortage - end date unknown,2026-09-23T21:00:08.216993,G04BE03,225355
LV,Latvia,ZVA,"Vizidorix 20 mg/5 mg/ml eye drops, solution","Dorzolamidum, Timololum",5 ml,1 pc,18-0064-01,2024-01-01,2026-12-31,shortage,2026-09-23T21:00:08.217029,,
LV,Latvia,ZVA,Voltaren Emulgel 11.6 mg/g gel,Diclofenacum diethylaminum,"1,16 g/100 g",1 pc,94-0179-02,2020-03-31,,shortage - end date unknown,2026-09-23T21:00:08.217054,M01AB05,
LV,Latvia,ZVA,Voriconazole Accord,Voriconazolum,200 mg,28 pcs,EU/1/13/835/027-P01,2019-04-08,,shortage - end date unknown,2026-09-23T21:00:08.217081,J02AC03,63614
LV,Latvia,ZVA,Wamlox 5 mg/80 mg film-coated tablets,"Amlodipinum, Valsartanum",5 mg/80 mg,30 pcs,16-0052-04,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:08.217107,,
LV,Latvia,ZVA,Warfarin-Grindeks 5 mg tabletes,Warfarinum natricum,5 mg,100 pcs,00-1031-01,2026-03-25,,leaving the market,2026-09-23T21:00:08.217137,B01AA03,112860
LV,Latvia,ZVA,Wegovy,Semaglutidum,"2 mg/1,5 ml",1 pc,EU/1/21/1608/007,2026-06-01,,leaving the market,2026-09-23T21:00:08.217168,A10BJ06,
LV,Latvia,ZVA,Wobenzym gastro-resistant tablets,"Rutosidum, Lipasum, Amylasum, Papainum, Bromelainum, Chymotrypsinum, Trypsinum, Pancreatinum",1 UD,40 pcs,94-0047-04,2019-03-19,,shortage - end date unknown,2026-09-23T21:00:08.217195,,
LV,Latvia,ZVA,Wobenzym gastro-resistant tablets,"Rutosidum, Lipasum, Amylasum, Papainum, Bromelainum, Chymotrypsinum, Trypsinum, Pancreatinum",1 UD,200 pcs,94-0047-05,2021-12-10,,shortage - end date unknown,2026-09-23T21:00:08.217222,,
LV,Latvia,ZVA,Wobenzym gastro-resistant tablets,"Rutosidum, Lipasum, Amylasum, Papainum, Bromelainum, Chymotrypsinum, Trypsinum, Pancreatinum",1 UD,800 pcs,94-0047-03,2022-03-01,,shortage - end date unknown,2026-09-23T21:00:08.217248,,
LV,Latvia,ZVA,"Xalacom 50 micrograms/5 mg/ml eye drops, solution","Latanoprostum, Timololum","2,5 ml",3 pcs,03-0418-02,2018-12-01,,shortage - end date unknown,2026-09-23T21:00:08.217273,,
LV,Latvia,ZVA,"Xalacom 50 micrograms/5 mg/ml eye drops, solution","Latanoprostum, Timololum","2,5 ml",1 pc,03-0418-01,2022-04-01,,shortage - end date unknown,2026-09-23T21:00:08.217297,,
LV,Latvia,ZVA,XALKORI,Crizotinibum,250 mg,60 pcs,EU/1/12/793/003,2025-07-10,,shortage - end date unknown,2026-09-23T21:00:08.217321,L01ED01,104515
LV,Latvia,ZVA,Xanax 0.5 mg tablets,Alprazolamum,"0,5 mg",100 pcs,97-0166-02,2022-04-22,,shortage - end date unknown,2026-09-23T21:00:08.217346,N05BA12,49581
LV,Latvia,ZVA,Xanax 1 mg tablets,Alprazolamum,1 mg,100 pcs,97-0165-02,2021-05-27,,shortage - end date unknown,2026-09-23T21:00:08.217371,N05BA12,49603
LV,Latvia,ZVA,Xefo 4 mg film-coated tablets,Lornoxicamum,4 mg,20 pcs,99-0202-01,2026-02-09,,shortage - end date unknown,2026-09-23T21:00:08.217401,M01AC05,
LV,Latvia,ZVA,Xeljanz,Tofacitinibum,240 mg/240 ml,1 pc,EU/1/17/1178/015,2025-12-18,,shortage - end date unknown,2026-09-23T21:00:08.217427,L04AF01,212946
LV,Latvia,ZVA,Xiltess 15 mg film-coated tablets,Rivaroxabanum,15 mg,28 pcs,22-0222-01,2026-09-01,,shortage - end date unknown,2026-09-23T21:00:08.217455,B01AF01,100145
LV,Latvia,ZVA,Xiltess 20 mg film-coated tablets,Rivaroxabanum,20 mg,28 pcs,22-0223-01,2026-09-01,,shortage - end date unknown,2026-09-23T21:00:08.217481,B01AF01,100153
LV,Latvia,ZVA,Xtandi,Enzalutamidum,40 mg,112 pcs,EU/1/13/846/001,2024-12-27,,shortage - end date unknown,2026-09-23T21:00:08.217508,L02BB04,
LV,Latvia,ZVA,Xultophy,"Insulinum degludecum, Liraglutidum",3 UD/3 ml,3 pcs,EU/1/14/947/002-P01,2023-03-29,,shortage - end date unknown,2026-09-23T21:00:08.217533,,
LV,Latvia,ZVA,Xyzal 0.5 mg/ml oral solution,Levocetirizini dihydrochloridum,100 mg/200 ml,1 pc,06-0169-01,2021-08-30,,shortage - end date unknown,2026-09-23T21:00:08.217557,R06AE09,81698
LV,Latvia,ZVA,Zalasta,Olanzapinum,15 mg,28 pcs,EU/1/07/415/048,2017-03-27,,shortage - end date unknown,2026-09-23T21:00:08.217583,N05AH03,61131
LV,Latvia,ZVA,Zavedos 10 mg powder for solution for injection,Idarubicini hydrochloridum,10 mg,1 pc,04-0055-01,2026-07-13,2026-12-07,shortage,2026-09-23T21:00:08.217616,L01DB06,52515
LV,Latvia,ZVA,Zeldox 40 mg capsules,Ziprasidonum,40 mg,56 pcs,02-0269-05,2020-07-24,,shortage - end date unknown,2026-09-23T21:00:08.217641,N05AE04,
LV,Latvia,ZVA,Zeldox 60 mg capsules,Ziprasidonum,60 mg,56 pcs,02-0270-05,2021-08-30,,shortage - end date unknown,2026-09-23T21:00:08.217665,N05AE04,
LV,Latvia,ZVA,Zibor 25000 IU anti-Xa/ml solution for injection in pre-filled syringe,Bemiparinum natricum,"5000 anti-Xa IU/0,2 ml",2 pcs,06-0283-01,2018-04-03,,shortage - end date unknown,2026-09-23T21:00:08.217690,B01AB06,
LV,Latvia,ZVA,Zinnat 25 mg/ml granules for oral suspension,Cefuroximum,"2,5 g/100 ml",1 pc,95-0049-02,2026-07-15,2026-09-30,shortage,2026-09-23T21:00:08.217726,J01DC02,
LV,Latvia,ZVA,Zofistar 30 mg film-coated tablets,Zofenoprilum calcium,30 mg,28 pcs,03-0030-04,2016-09-13,,shortage - end date unknown,2026-09-23T21:00:08.217752,C09AA15,57487
LV,Latvia,ZVA,Zofistar Plus 30 mg/12.5 mg film-coated tablets,"Zofenoprilum calcium, Hydrochlorothiazidum","30 mg/12,5 mg",28 pcs,13-0177-02,2019-06-01,,shortage - end date unknown,2026-09-23T21:00:08.217777,,
LV,Latvia,ZVA,Zoledronic acid Fresenius Kabi 4 mg/5 ml concentrate for solution for infusion,Acidum zoledronicum,4 mg/5 ml,1 pc,12-0274-01,2026-09-14,2026-12-01,shortage,2026-09-23T21:00:08.217811,M05BA08,
LV,Latvia,ZVA,Zoledronic acid Teva,Acidum zoledronicum,4 mg/5 ml,1 pc,EU/1/12/771/004,2024-06-01,,shortage - end date unknown,2026-09-23T21:00:08.217836,M05BA08,
LV,Latvia,ZVA,Zyllt,Clopidogrelum,75 mg,28 pcs,EU/1/09/553/003,2021-06-30,,shortage - end date unknown,2026-09-23T21:00:08.461503,B01AC04,124559
