country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,marketing_auth_holder,shortage_start,estimated_end,status,dosage_form,reason,last_updated,affected_establishments,affected_regions,source_url,scraped_at
PE,Peru,DIGEMID,HIERRO POLIMALTOSA 50 mg/5 mL 150 mL JARABE,HIERRO POLIMALTOSA,50 mg/5 mL 150 mL,,33524,,,,,shortage,JARABE,,2026-08-31,38,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CALCITRIOL 0.25 µg TABLETA,CALCITRIOL,0.25 µg,,01503,,,,,shortage,TABLETA,,2026-08-31,37,13,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CLONAZEPAM 2 mg TABLETA,CLONAZEPAM,2 mg,,02004,,,,,shortage,TABLETA,,2026-08-31,37,15,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CLARITROMICINA 250 mg/5 mL 60 mL SUSPENSION,CLARITROMICINA,250 mg/5 mL 60 mL,,01925,,,,,shortage,SUSPENSION,,2026-08-31,37,14,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,INMUNOGLOBULINA ANTI D 300 ug 2 mL INYECTABLE,INMUNOGLOBULINA ANTI D,300 ug 2 mL,,04058,,,,,shortage,INYECTABLE,,2026-08-31,37,17,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ESPIRONOLACTONA 25 mg TABLETA,ESPIRONOLACTONA,25 mg,,03224,,,,,shortage,TABLETA,,2026-08-31,36,16,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,TAMSULOSINA CLORHIDRATO 400 µg (0.4 mg) TABLETA,TAMSULOSINA CLORHIDRATO,400 µg (0.4 mg),,06039,,,,,shortage,TABLETA,,2026-08-31,36,14,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CLOTRIMAZOL 1 g/100 mL (1 %) 20 mL SOLUCION,CLOTRIMAZOL,1 g/100 mL (1 %) 20 mL,,02309,,,,,shortage,SOLUCION,,2026-08-31,35,13,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,LIDOCAINA CLORHIDRATO 10 g/ 100 mL 115 mL AEROSOL,LIDOCAINA CLORHIDRATO,10 g/ 100 mL 115 mL,,37890,,,,,shortage,AEROSOL,,2026-08-31,35,9,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,TINTURA DE YODO 1 L SOLUCION,TINTURA DE YODO,1 L,,12507,,,,,shortage,SOLUCION,,2026-08-31,35,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,PEROXIDO DE HIDROGENO (AGUA OXIGENADA 10 V) 3% 120 mL SOLUCION,PEROXIDO DE HIDROGENO (AGUA OXIGENADA 10 V),3% 120 mL,,16860,,,,,shortage,SOLUCION,,2026-08-31,34,8,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,AMITRIPTILINA CLORHIDRATO 25 mg TABLETA,AMITRIPTILINA CLORHIDRATO,25 mg,,00670,,,,,shortage,TABLETA,,2026-08-31,34,15,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DISPOSITIVO INTRAUTERINO CON LEVONORGESTREL 52 mg UNIDAD,DISPOSITIVO INTRAUTERINO CON LEVONORGESTREL,52 mg,,33009,,,,,shortage,UNIDAD,,2026-08-31,33,15,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,TRAMADOL CLORHIDRATO 100 mg/mL 10 mL SOLUCION,TRAMADOL CLORHIDRATO,100 mg/mL 10 mL,,06234,,,,,shortage,SOLUCION,,2026-08-31,33,8,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ESPIRONOLACTONA 100 mg TABLETA,ESPIRONOLACTONA,100 mg,,03223,,,,,shortage,TABLETA,,2026-08-31,32,14,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,BISOPROLOL FUMARATO 5 mg TABLETA,BISOPROLOL FUMARATO,5 mg,,01274,,,,,shortage,TABLETA,,2026-08-31,32,11,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,TETRACICLINA CLORHIDRATO (UNGÜENTO OFTALMICO) 1 g/100 g 5 g UNGÜENTO,TETRACICLINA CLORHIDRATO,1 g/100 g 5 g,,32912,,,,,shortage,UNGUENTO,,2026-08-31,32,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,LAMOTRIGINA 50 mg TABLETA,LAMOTRIGINA,50 mg,,04332,,,,,shortage,TABLETA,,2026-08-31,31,13,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,RISPERIDONA 2 mg TABLETA,RISPERIDONA,2 mg,,05694,,,,,shortage,TABLETA,,2026-08-31,31,15,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,MIDAZOLAM 5 mg 5 mL INYECTABLE,MIDAZOLAM,5 mg 5 mL,,04831,,,,,shortage,INYECTABLE,,2026-08-31,31,17,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,MIRTAZAPINA 30 mg TABLETA,MIRTAZAPINA,30 mg,,04846,,,,,shortage,TABLETA,,2026-08-31,30,14,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ACETILCISTEINA 100 mg/5 mL 120 mL SOLUCION,ACETILCISTEINA,100 mg/5 mL 120 mL,,19499,,,,,shortage,SOLUCION,,2026-08-31,30,8,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SULFADIAZINA DE PLATA 1 g/100 g 30 g CREMA,SULFADIAZINA DE PLATA,1 g/100 g 30 g,,05959,,,,,shortage,CREMA,,2026-08-31,30,5,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SUERO ANTIOFIDICO POLIVALENTE INYECTABLE,SUERO ANTIOFIDICO POLIVALENTE,,,27877,,,,,shortage,INYECTABLE,,2026-08-31,29,5,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SODIO CLORURO 900 mg/100 mL (0.9 %) 2 mL INYECTABLE,SODIO CLORURO,900 mg/100 mL (0.9 %) 2 mL,,05876,,,,,shortage,INYECTABLE,,2026-08-31,29,13,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ZOLPIDEM TARTRATO 10 mg TABLETA,ZOLPIDEM TARTRATO,10 mg,,06602,,,,,shortage,TABLETA,,2026-08-31,29,16,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,METRONIDAZOL 500 mg OVULO,METRONIDAZOL,500 mg,,04803,,,,,shortage,OVULO,,2026-08-31,29,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,FLUOXETINA (COMO CLORHIDRATO) 20 mg TABLETA,FLUOXETINA (COMO CLORHIDRATO),20 mg,,03624,,,,,shortage,TABLETA,,2026-08-31,28,15,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,FLUFENAZINA DECANOATO 25 mg/mL 1 mL INYECTABLE,FLUFENAZINA DECANOATO,25 mg/mL 1 mL,,41079,,,,,shortage,INYECTABLE,,2026-08-31,28,16,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,HALOPERIDOL (COMO DECANOATO) 50 mg/mL 1 mL INYECTABLE,HALOPERIDOL (COMO DECANOATO),50 mg/mL 1 mL,,03874,,,,,shortage,INYECTABLE,,2026-08-31,27,10,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,FENITOINA SODICA 50mg/mL 2 mL INYECTABLE,FENITOINA SODICA,50mg/mL 2 mL,,03443,,,,,shortage,INYECTABLE,,2026-08-31,27,19,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SODIO CLORURO 900 mg/100 mL (0.9 %) 5 mL INYECTABLE,SODIO CLORURO,900 mg/100 mL (0.9 %) 5 mL,,05882,,,,,shortage,INYECTABLE,,2026-08-31,27,10,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ETAMBUTOL CLORHIDRATO 100 mg TABLETA,ETAMBUTOL CLORHIDRATO,100 mg,,53451,,,,,shortage,TABLETA,,2026-08-31,27,13,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,QUETIAPINA 200 mg TABLETA,QUETIAPINA,200 mg,,05646,,,,,shortage,TABLETA,,2026-08-31,26,16,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,BISACODILO ( TABLETA DE LIBERACION MODIFICADA) 5 mg TABLETA,BISACODILO,5 mg,,41444,,,,,shortage,TABLETA,,2026-08-31,26,10,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,AGUA DESTILADA 5 L SOLUCION,AGUA DESTILADA,5 L,,27381,,,,,shortage,SOLUCION,,2026-08-31,26,7,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CEFUROXIMA (COMO AXETIL) 250 mg/5 mL 50 mL SUSPENSION,CEFUROXIMA (COMO AXETIL),250 mg/5 mL 50 mL,,01705,,,,,shortage,SUSPENSION,,2026-08-31,26,16,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SUERO ANTIOFIDICO LIOFILIZADO 100 mg/20 mg INYECTABLE,SUERO ANTIOFIDICO LIOFILIZADO,100 mg/20 mg,,08174,,,,,shortage,INYECTABLE,,2026-08-31,26,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,EMTRICITABINA + TENOFOVIR 200 mg + 300 mg TABLETA,EMTRICITABINA + TENOFOVIR,200 mg + 300 mg,,30437,,,,,shortage,TABLETA,,2026-08-31,25,12,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ARTESUNATO + MEFLOQUINA 100 mg + 200 mg TABLETA,ARTESUNATO + MEFLOQUINA,100 mg + 200 mg,,31083,,,,,shortage,TABLETA,,2026-08-31,25,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,VACUNA ANTINEUMOCOCICA CONJUGADA 20-VALENTE - 1 DOSIS INYECTABLE,VACUNA ANTINEUMOCOCICA CONJUGADA,20-VALENTE - 1 DOSIS,,55776,,,,,shortage,INYECTABLE,,2026-08-31,24,7,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,BUDESONIDA 200 µg/DOSIS 200 DOSIS AEROSOL,BUDESONIDA,200 µg/DOSIS 200 DOSIS,,01358,,,,,shortage,AEROSOL,,2026-08-31,24,8,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ACETAZOLAMIDA 250 mg TABLETA,ACETAZOLAMIDA,250 mg,,00056,,,,,shortage,TABLETA,,2026-08-31,24,13,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,HIPROMELOSA (SOLUCION OFTALMICA) 3 mg/mL 10 mL SOLUCION,HIPROMELOSA,3 mg/mL 10 mL,,03999,,,,,shortage,SOLUCION,,2026-08-31,23,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SERTRALINA 50 mg TABLETA,SERTRALINA,50 mg,,05807,,,,,shortage,TABLETA,,2026-08-31,23,13,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,AMIODARONA CLORHIDRATO 50 mg/mL 3 mL INYECTABLE,AMIODARONA CLORHIDRATO,50 mg/mL 3 mL,,00663,,,,,shortage,INYECTABLE,,2026-08-31,23,16,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,FOSFATO DE CLOROQUINA 250 mg (Equiv a 155 mg de Cloroquina) TABLETA,FOSFATO DE CLOROQUINA,250 mg (Equiv a 155 mg de Cloroquina),,44853,,,,,shortage,TABLETA,,2026-08-31,23,7,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DICLOFENACO 1 g/100 g 50 g GEL,DICLOFENACO,1 g/100 g 50 g,,02782,,,,,shortage,GEL,,2026-08-31,23,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ALCOHOL ETILICO (ETANOL) 70% 360 mL GEL,ALCOHOL ETILICO (ETANOL),70% 360 mL,,44228,,,,,shortage,GEL,,2026-08-31,23,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,GLIMEPIRIDA 2 mg TABLETA,GLIMEPIRIDA,2 mg,,18375,,,,,shortage,TABLETA,,2026-08-31,22,12,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CARBIDOPA + LEVODOPA 25 mg + 250 mg TABLETA,CARBIDOPA + LEVODOPA,25 mg + 250 mg,,01537,,,,,shortage,TABLETA,,2026-08-31,22,11,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ALCOHOL ETILICO (ETANOL) 70° 500 mL SOLUCION,ALCOHOL ETILICO (ETANOL),70° 500 mL,,10224,,,,,shortage,SOLUCION,,2026-08-31,22,5,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,FLUTICASONA PROPIONATO + SALMETEROL (COMO XINAFOATO) 250 µg + 25 µg/DOSIS 120 DOSIS AEROSOL,FLUTICASONA PROPIONATO + SALMETEROL (COMO XINAFOATO),250 µg + 25 µg/DOSIS 120 DOSIS,,03635,,,,,shortage,AEROSOL,,2026-08-31,22,8,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ALOPURINOL 100 mg TABLETA,ALOPURINOL,100 mg,,00389,,,,,shortage,TABLETA,,2026-08-31,22,9,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ISONIAZIDA + PIRAZINAMIDA + RIFAMPICINA 50 mg + 150 mg + 75 mg TABLETA,ISONIAZIDA + PIRAZINAMIDA + RIFAMPICINA,50 mg + 150 mg + 75 mg,,53452,,,,,shortage,TABLETA,,2026-08-31,22,11,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SALES DE REHIDRATACION ORAL 27.9 g POLVO,SALES DE REHIDRATACION ORAL,27.9 g,,05595,,,,,shortage,POLVO,,2026-08-31,22,7,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,OXIGENO MEDICINAL 1 L GAS,OXIGENO MEDICINAL,1 L,,34847,,,,,shortage,GAS,,2026-08-31,22,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CEFTAZIDIMA CON DILUYENTE 1 g INYECTABLE,CEFTAZIDIMA CON DILUYENTE,1 g,,18157,,,,,shortage,INYECTABLE,,2026-08-31,21,9,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,INMUNOGLOBULINA ANTIHEPATITIS B 200 UI/mL 1 mL INYECTABLE,INMUNOGLOBULINA ANTIHEPATITIS B,200 UI/mL 1 mL,,29409,,,,,shortage,INYECTABLE,,2026-08-31,21,9,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,LEVOMEPROMAZINA (COMO MALEATO) 100 mg TABLETA,LEVOMEPROMAZINA (COMO MALEATO),100 mg,,04368,,,,,shortage,TABLETA,,2026-08-31,21,13,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,HALOPERIDOL 2 mg/mL 20 mL SOLUCION,HALOPERIDOL,2 mg/mL 20 mL,,03878,,,,,shortage,SOLUCION,,2026-08-31,21,13,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ESCITALOPRAM 10 mg TABLETA,ESCITALOPRAM,10 mg,,18373,,,,,shortage,TABLETA,,2026-08-31,21,14,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CLOMIPRAMINA CLORHIDRATO 25 mg TABLETA,CLOMIPRAMINA CLORHIDRATO,25 mg,,01997,,,,,shortage,TABLETA,,2026-08-31,21,12,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ALCOHOL ETILICO (ETANOL) 70% 250 mL GEL,ALCOHOL ETILICO (ETANOL),70% 250 mL,,44284,,,,,shortage,GEL,,2026-08-31,21,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,"VACUNA CONTRA LA VIRUELA SIMICA (SMALLPOX Y MONKEYPOX) VIVA NO REPLICANTE, FAB. BAVARIAN NORDIC A/S-DINAMARCA 0.5 mL/DOSIS VIAL x 0.5 mL INYECTABLE","VACUNA CONTRA LA VIRUELA SIMICA (SMALLPOX Y MONKEYPOX) VIVA NO REPLICANTE, FAB. BAVARIAN NORDIC A/S-DINAMARCA",0.5 mL/DOSIS VIAL x 0.5 mL,,50089,,,,,shortage,INYECTABLE,,2026-08-31,20,8,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ABACAVIR + LAMIVUDINA 600 mg + 300 mg TABLETA,ABACAVIR + LAMIVUDINA,600 mg + 300 mg,,30585,,,,,shortage,TABLETA,,2026-08-31,20,12,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ZIDOVUDINA 50 mg/5 mL 240 mL JARABE,ZIDOVUDINA,50 mg/5 mL 240 mL,,06570,,,,,shortage,JARABE,,2026-08-31,20,13,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ALCOHOL YODADO 0.3 g/100 mL 1 L SOLUCION,ALCOHOL YODADO,0.3 g/100 mL 1 L,,21730,,,,,shortage,SOLUCION,,2026-08-31,20,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ACETILCISTEINA 200 mg 1 g GRANULOS,ACETILCISTEINA,200 mg 1 g,,00071,,,,,shortage,GRANULOS,,2026-08-31,20,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ALCOHOL YODADO 1 g/100 mL 120 mL SOLUCION,ALCOHOL YODADO,1 g/100 mL 120 mL,,21736,,,,,shortage,SOLUCION,,2026-08-31,20,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
