country_code,country_name,source,medicine_name,active_substance,strength,package_size,atc_code,dosage_form,status,shortage_start,estimated_end,shortage_reason,manufacturer,company,registration_no,scraped_at
SA,Saudi Arabia,SFDA,Ataben,ATAZANAVIR,,6,J05AE08,,Currently in Shortage,2025-05-11,2025-12-11,Commercial /Manufacturing Issue,Hetero Labs Limited Unit – III,Saudi Amarox,0705245250,2026-03-19T14:47:59.121610
SA,Saudi Arabia,SFDA,Ataben,ATAZANAVIR,,6,J05AE08,,Currently in Shortage,2025-05-11,2025-12-11,Commercial /Manufacturing Issue,Hetero Labs Limited Unit – III,Saudi Amarox,0705245249,2026-03-19T14:47:59.122612
SA,Saudi Arabia,SFDA,PIPERACILLIN - TAZOPACTAM SANDOZ 2.25GM VIAL,"PIPERACILLIN,Tazobactam",,6,J01CR05,,Currently in Shortage,2025-11-11,2025-12-11,Regulations Related Issue,SANDOZ,Sandoz Limited Trading,0409222581,2026-03-19T14:47:59.124576
SA,Saudi Arabia,SFDA,FEMOSTON 1-10 TABLET,"DYDROGESTERONE,ETHINYLESTRADIOL",,6,,,Currently in Shortage,2025-10-11,2025-12-11,Commercial /Manufacturing Issue,ABBOTT BIOLOGICALS,"Farouk, Maamoun Tamer & CO",25-137-05,2026-03-19T14:47:59.125610
SA,Saudi Arabia,SFDA,ROVASTIN,ROSUVASTATIN,,6,C10AA07,,Currently in Shortage,2025-01-11,2025-12-11,Commercial /Manufacturing Issue,Atlantic Pharma,AJA PHARMACEUTICAL INDUSTRIES,H0000003064,2026-03-19T14:47:59.126610
SA,Saudi Arabia,SFDA,ROVASTIN,ROSUVASTATIN,,6,C10AA07,,Currently in Shortage,2025-01-11,2025-12-11,Commercial /Manufacturing Issue,Atlantic Pharma,AJA PHARMACEUTICAL INDUSTRIES,H0000003067,2026-03-19T14:47:59.127574
SA,Saudi Arabia,SFDA,ROVASTIN,ROSUVASTATIN,,6,C10AA07,,Currently in Shortage,2025-01-11,2025-12-11,Commercial /Manufacturing Issue,Atlantic Pharma,AJA PHARMACEUTICAL INDUSTRIES,H0000003060,2026-03-19T14:47:59.129609
SA,Saudi Arabia,SFDA,DELAXIN 30 mg delayed-release capsule,DULOXETINE,,14,N06AX21,,Currently in Shortage,2025-01-01,2025-12-11,Commercial /Manufacturing Issue,TOWA PHARMACEUTICAL EUROPE S L,Jazeera Pharmaceutical Industries (JPI),216-334-16,2026-03-19T14:47:59.130610
SA,Saudi Arabia,SFDA,Amlohope Plus,"RAMIPRIL,AMLODIPINE BESILATE,HYDROCHLOROTHIAZIDE",,10,,,Currently in Shortage,2025-07-14,2025-11-11,Commercial /Manufacturing Issue,LEK PHARMACEUTICALS D.D.,Sandoz Limited Trading,2108234013,2026-03-19T14:47:59.131577
SA,Saudi Arabia,SFDA,Amlohope Plus,"RAMIPRIL,AMLODIPINE BESILATE,HYDROCHLOROTHIAZIDE",,10,,,Currently in Shortage,2025-07-14,2025-11-11,Commercial /Manufacturing Issue,ADAMED Pharma S.A,Sandoz Limited Trading,2108234011,2026-03-19T14:47:59.133601
SA,Saudi Arabia,SFDA,Amlohope Plus,"RAMIPRIL,AMLODIPINE BESILATE,HYDROCHLOROTHIAZIDE",,10,,,Currently in Shortage,2025-07-14,2025-11-11,Commercial /Manufacturing Issue,ADAMED Pharma S.A,Sandoz Limited Trading,2108234008,2026-03-19T14:47:59.135576
SA,Saudi Arabia,SFDA,Lertiv,LERCANIDIPINE HYDROCHLORIDE,,6,C08CA13,,Currently in Shortage,2025-05-11,2025-11-11,Commercial /Manufacturing Issue,Hetero Labs Limited Unit – V,Saudi Amarox,2011234509,2026-03-19T14:47:59.137608
SA,Saudi Arabia,SFDA,Lertiv,LERCANIDIPINE HYDROCHLORIDE,,12,C08CA13,,Currently in Shortage,2025-05-13,2025-11-11,Commercial /Manufacturing Issue,Hetero Labs Limited Unit – V,Saudi Amarox,2011234514,2026-03-19T14:47:59.139613
SA,Saudi Arabia,SFDA,BUFOMIX 320/9MCG EASYHALER,"BUDESONIDE,FORMOTEROL FUMARATE",,57,,,Currently in Shortage,2021-01-06,2025-11-11,Commercial /Manufacturing Issue,"Orion Corporation, Orion Pharma",Jazeera Pharmaceutical Industries (JPI),0403256973,2026-03-19T14:47:59.141613
SA,Saudi Arabia,SFDA,Diafor XR,METFORMIN HYDROCHLORIDE,,6,A10BA02,,Currently in Shortage,2025-05-11,2025-11-11,Commercial /Manufacturing Issue,Ind Swift Limited,Saudi Amarox,2011234507,2026-03-19T14:47:59.143648
SA,Saudi Arabia,SFDA,Tymer,GATIFLOXACIN,,2,,,Currently in Shortage,2025-01-11,2025-11-11,Commercial /Manufacturing Issue,Jamjoom Pharmaceuticals Factory Company,JAMJOOM PHARMACEUTICALS CO. LTD.,0710258344,2026-03-19T14:47:59.144917
SA,Saudi Arabia,SFDA,VALOPRA 200 MG-ML SOLUTION,VALPROATE SODIUM,,31,,,Currently in Shortage,2023-01-08,2025-11-11,Commercial /Manufacturing Issue,Jazeera Pharmaceutical Industries (JPI),Jazeera Pharmaceutical Industries (JPI),137-334-10,2026-03-19T14:47:59.145911
SA,Saudi Arabia,SFDA,FENAM 250MG TAB,MEFENAMIC ACID,,44,,,Currently in Shortage,2022-01-07,2025-11-11,Commercial /Manufacturing Issue,Jazeera Pharmaceutical Industries (JPI),Jazeera Pharmaceutical Industries (JPI),2401233152,2026-03-19T14:47:59.146878
SA,Saudi Arabia,SFDA,CARDICOR PLUS 5/12.5MG FILM COATED TABLET,"HYDROCHLOROTHIAZIDE,BISOPROLOL FUMARATE",,38,,,Currently in Shortage,2023-01-01,2025-11-11,Commercial /Manufacturing Issue,Jazeera Pharmaceutical Industries (JPI),Jazeera Pharmaceutical Industries (JPI),0501221563,2026-03-19T14:47:59.147914
SA,Saudi Arabia,SFDA,CELECT 100 MG CAPSULE,CELECOXIB,,38,M01AH01,,Currently in Shortage,2023-01-01,2025-11-11,Commercial /Manufacturing Issue,Jazeera Pharmaceutical Industries (JPI),Jazeera Pharmaceutical Industries (JPI),0807245503,2026-03-19T14:47:59.150896
SA,Saudi Arabia,SFDA,PROTENSE 40 mg/5 ml oral solution,PROPRANOLOL,,48,C07AA05,,Currently in Shortage,2022-03-29,2025-11-11,Commercial /Manufacturing Issue,Jazeera Pharmaceutical Industries (JPI),Jazeera Pharmaceutical Industries (JPI),1902233259,2026-03-19T14:47:59.153878
SA,Saudi Arabia,SFDA,MIDIANA 3 mg/ 0.3 mg F.C.tablet,"DROSPINENONE,ETHINYLESTRADIOL",,6,G03AA07,,Currently in Shortage,2025-01-11,2025-11-11,Commercial /Manufacturing Issue,GEDEON RICHTER PLC.,AJA PHARMACEUTICAL INDUSTRIES,0801233068,2026-03-19T14:47:59.155876
SA,Saudi Arabia,SFDA,MONOCEF 250MG-5ML SUSPENSION,CEFALEXIN,,47,J01DB01,,Currently in Shortage,2022-01-04,2025-11-11,Commercial /Manufacturing Issue,KVP Pharma + Veterinär Produkte GmbH,Jazeera Pharmaceutical Industries (JPI),0807245498,2026-03-19T14:47:59.157876
SA,Saudi Arabia,SFDA,DELAXIN 60 mg delayed-release capsule,DULOXETINE,,17,N06AX21,,Currently in Shortage,2025-01-01,2025-11-11,Global Shortage,Jazeera Pharmaceutical Industries (JPI),Jazeera Pharmaceutical Industries (JPI),217-334-16,2026-03-19T14:47:59.159875
SA,Saudi Arabia,SFDA,CANDEZA 16/12.5 mg TABLETS,"CANDESARTAN CILEXETIL,HYDROCHLOROTHIAZIDE",,12,C09CA06,,Currently in Shortage,2025-09-11,2025-11-11,Commercial /Manufacturing Issue,"Bluepharma - Industria Farmaceutica, S.A.",SPIMACO,1706257566,2026-03-19T14:47:59.161875
SA,Saudi Arabia,SFDA,CANDEZA 16 mg Tablet,CANDESARTAN CILEXETIL,,12,C09CA06,,Currently in Shortage,2025-09-11,2025-11-11,Commercial /Manufacturing Issue,"Bluepharma - Industria Farmaceutica, S.A.",SPIMACO,1706257565,2026-03-19T14:47:59.163876
SA,Saudi Arabia,SFDA,CANDEZA 8 mg Tablet,CANDESARTAN CILEXETIL,,12,C09CA06,,Currently in Shortage,2025-09-11,2025-11-11,Commercial /Manufacturing Issue,"Bluepharma - Industria Farmaceutica, S.A.",SPIMACO,1706257564,2026-03-19T14:47:59.164875
SA,Saudi Arabia,SFDA,VEXAL XR 37.5 MG EXTENDED RELEASE CAPSULE,VENLAFAXINE HYDROCHLORIDE,,11,N06AX16,,Currently in Shortage,2025-01-04,2025-11-11,Commercial /Manufacturing Issue,PHARMATHEN INTERNATIONAL,Jazeera Pharmaceutical Industries (JPI),140-334-11,2026-03-19T14:47:59.167882
SA,Saudi Arabia,SFDA,VEXAL XR 75 MG EXTENDED RELEASE CAPSULE,VENLAFAXINE HYDROCHLORIDE,,6,N06AX16,,Currently in Shortage,2025-01-09,2025-11-11,Commercial /Manufacturing Issue,Virbac France Carros,Jazeera Pharmaceutical Industries (JPI),139-334-11,2026-03-19T14:47:59.169880
SA,Saudi Arabia,SFDA,Ezokamine,MICAFUNGIN,,0,J02AX05,,Currently in Shortage,2025-04-11,2025-11-11,Commercial /Manufacturing Issue,"Sagent Pharmaceuticals, Inc",Saudi Arabian Japanese Pharmaceutical Co. Ltd.,1901221617,2026-03-19T14:47:59.172880
SA,Saudi Arabia,SFDA,FALLAH 25 mg film-coated tablets,SILDENAFIL,,38,G04BE03,,Currently in Shortage,2023-01-01,2025-10-11,Commercial /Manufacturing Issue,Jazeera Pharmaceutical Industries (JPI),Jazeera Pharmaceutical Industries (JPI),0908222447,2026-03-19T14:47:59.174878
SA,Saudi Arabia,SFDA,FONTAX,TADALAFIL,,6,G04BE08,,Currently in Shortage,2025-01-11,2025-10-11,Commercial /Manufacturing Issue,MEDOCHEMIE LTD.,AJA PHARMACEUTICAL INDUSTRIES,1502210513,2026-03-19T14:47:59.176877
SA,Saudi Arabia,SFDA,Quillivant XR,METHYLPHENIDATE,,12,N06BA04,,Currently in Shortage,2025-09-11,2025-10-11,Commercial /Manufacturing Issue,"Tris Pharma, Inc",SPIMACO,2303257135,2026-03-19T14:47:59.179876
SA,Saudi Arabia,SFDA,Quillivant XR,METHYLPHENIDATE,,12,N06BA04,,Currently in Shortage,2025-09-11,2025-10-11,Commercial /Manufacturing Issue,"Tris Pharma, Inc",SPIMACO,2303257134,2026-03-19T14:47:59.181875
SA,Saudi Arabia,SFDA,Quillivant XR,METHYLPHENIDATE,,12,N06BA04,,Currently in Shortage,2025-09-11,2025-10-11,Commercial /Manufacturing Issue,"Tris Pharma, Inc",SPIMACO,2303257136,2026-03-19T14:47:59.184893
SA,Saudi Arabia,SFDA,Valtroza,BORTEZOMIB,,12,L01XG01,,Currently in Shortage,2025-09-11,2025-10-11,Commercial /Manufacturing Issue,Shilpa Medicare Ltd,SPIMACO,1407210866,2026-03-19T14:47:59.187893
SA,Saudi Arabia,SFDA,HEPSAL AMP 10 UNITS-ML,HEPARIN SODIUM,,34,B01AB01,,Currently in Shortage,2023-01-08,2025-10-11,Commercial /Manufacturing Issue,CP PHARMACEUTICAL LIMITED,Abdulrehman Algosaibi G.T.C.,1-178-87,2026-03-19T14:47:59.189892
SA,Saudi Arabia,SFDA,Evoltra,CLOFARABINE,,15,L01BB06,,Currently in Shortage,2025-09-16,2025-10-11,Commercial /Manufacturing Issue,PHARMACHEMIE,Sanofi Arabia Trading Co. Ltd,2109234258,2026-03-19T14:47:59.191897
SA,Saudi Arabia,SFDA,CAPRELSA 100 mg film-coated tablet,VANDETANIB,,15,L01EX04,,Currently in Shortage,2025-09-17,2025-10-11,Commercial /Manufacturing Issue,IPR PHARMACEUTICALS INC.,Sanofi Arabia Trading Co. Ltd,2102233282,2026-03-19T14:47:59.193894
SA,Saudi Arabia,SFDA,RIVAXEL 13.3MG/24HRS TRANSDERMAL PATCHES,RIVASTIGMINE,,50,N06DA03,,Currently in Shortage,2022-01-01,2025-10-11,Commercial /Manufacturing Issue,"SK Chemicals Co., Ltd",Jazeera Pharmaceutical Industries (JPI),0412258739,2026-03-19T14:47:59.195893
SA,Saudi Arabia,SFDA,RIVAXEL 9.5MG/24HRS TRANSDERMAL PATCHES,RIVASTIGMINE,,49,N06DA03,,Currently in Shortage,2022-01-02,2025-10-11,Commercial /Manufacturing Issue,"SK Chemicals Co., Ltd",Jazeera Pharmaceutical Industries (JPI),0412258736,2026-03-19T14:47:59.198403
SA,Saudi Arabia,SFDA,RIVAXEL 4.6MG/24HRS TRANSDERMAL PATCHES,RIVASTIGMINE,,50,N06DA03,,Currently in Shortage,2022-01-01,2025-10-11,Commercial /Manufacturing Issue,"SK Chemicals Co., Ltd",Jazeera Pharmaceutical Industries (JPI),0412258738,2026-03-19T14:47:59.202427
SA,Saudi Arabia,SFDA,CO-IRBETEL 312.5 mg film-coated tablet,"IRBESARTAN,HYDROCHLOROTHIAZIDE",,12,,,Currently in Shortage,2025-09-11,2025-10-11,Commercial /Manufacturing Issue,SANOFI WINTHROP INDUSTRIE,SPIMACO,309-212-14,2026-03-19T14:47:59.204431
SA,Saudi Arabia,SFDA,LAGONA 100 mg  Hard capsule,TEMOZOLOMIDE,,12,L01AX03,,Currently in Shortage,2025-09-11,2025-10-11,Commercial /Manufacturing Issue,EirGen Pharma,SPIMACO,1601244750,2026-03-19T14:47:59.206417
SA,Saudi Arabia,SFDA,ROZLET 2.5 mg film-coated tablet,LETROZOLE,,12,L02BG04,,Currently in Shortage,2025-09-11,2025-10-11,Commercial /Manufacturing Issue,EirGen Pharma,SPIMACO,0709234153,2026-03-19T14:47:59.208410
SA,Saudi Arabia,SFDA,ROZLET 2.5 MG FILM COATED TABLET,LETROZOLE,,12,L02BG04,,Currently in Shortage,2025-09-11,2025-10-11,Commercial /Manufacturing Issue,EirGen Pharma,SPIMACO,0710258339,2026-03-19T14:47:59.209410
SA,Saudi Arabia,SFDA,ADENOHARDT 30MG/10ML SOLUTION FOR INFUSION,ADENOSINE,,34,C01EB10,,Currently in Shortage,2023-01-08,2025-10-11,Commercial /Manufacturing Issue,CP PHARMACEUTICAL LIMITED,Abdulrehman Algosaibi G.T.C.,12-178-13,2026-03-19T14:47:59.210410
SA,Saudi Arabia,SFDA,FARMARUBICIN 10MG/5ML INJECTION,EPIRUBICIN HYDROCHLORIDE,,34,L01DB03,,Currently in Shortage,2023-01-08,2025-10-11,Commercial /Manufacturing Issue,PFIZER PERTH PTY LIMITED,"Farouk, Maamoun Tamer & CO",1-5381-19,2026-03-19T14:47:59.212412
SA,Saudi Arabia,SFDA,FARMARUBICIN 50MG/25ML VIAL,EPIRUBICIN HYDROCHLORIDE,,34,L01DB03,,Currently in Shortage,2023-01-08,2025-10-11,Commercial /Manufacturing Issue,PFIZER PERTH PTY LIMITED,"Farouk, Maamoun Tamer & CO",2-5381-19,2026-03-19T14:47:59.214412
SA,Saudi Arabia,SFDA,ZAVEDOS 1MG/ML VIAL,IDARUBICIN HYDROCHLORIDE,,28,L01DB06,,Currently in Shortage,2023-01-08,2025-10-11,Commercial /Manufacturing Issue,Zydus Hospira Oncology Private Limited ZHOPL,"Farouk, Maamoun Tamer & CO",3-5669-21,2026-03-19T14:47:59.216417
SA,Saudi Arabia,SFDA,ASPICOT 100 MG E.C. TABLETS,ACETYLSALICYLIC ACID,,41,B01AC06,,Currently in Shortage,2023-01-01,2025-10-11,Commercial /Manufacturing Issue,PHARMALINE,Abdulrehman Algosaibi G.T.C.,3-404-09,2026-03-19T14:47:59.218418
SA,Saudi Arabia,SFDA,ASPICOT 100 MG E.C. TABLETS,ACETYLSALICYLIC ACID,,41,B01AC06,,Currently in Shortage,2023-01-01,2025-10-11,Commercial /Manufacturing Issue,PHARMALINE,Abdulrehman Algosaibi G.T.C.,2-404-09,2026-03-19T14:47:59.219417
SA,Saudi Arabia,SFDA,RIBAVIN 200 MG CAPSULES,RIBAVIRIN,,12,J05AP01,,Currently in Shortage,2025-06-04,2025-10-11,Regulations Related Issue,The Arab Pharmaceutical Manufacturing PSC (Sahab) Co Ltd,Salehiya Trading Co.,2001268970,2026-03-19T14:47:59.220416
SA,Saudi Arabia,SFDA,ZAVEDOS 1MG/ML VIAL,IDARUBICIN HYDROCHLORIDE,,28,L01DB06,,Currently in Shortage,2023-01-08,2025-10-11,Commercial /Manufacturing Issue,Zydus Hospira Oncology Private Limited ZHOPL,"Farouk, Maamoun Tamer & CO",2-5669-21,2026-03-19T14:47:59.222416
SA,Saudi Arabia,SFDA,COLPERMIN 187MG CAPS,PEPPERMINT OIL,,26,,,Currently in Shortage,2024-04-23,2025-09-11,Commercial /Manufacturing Issue,TILLOTTS,ALHAYA MEDICAL CO,2008245786,2026-03-19T14:47:59.223415
SA,Saudi Arabia,SFDA,OPRAZOLE 20MG E.C.TAB,OMEPRAZOLE,,24,A02BC01,,Currently in Shortage,2024-01-01,2025-09-11,Commercial /Manufacturing Issue,Hikma Pharmaceuticals PLC,Abdulrehman Algosaibi G.T.C.,2503257164,2026-03-19T14:47:59.225414
SA,Saudi Arabia,SFDA,Intuniv XR,GUANFACINE HYDROCHLORIDE,,24,C02AC02,,Currently in Shortage,2024-08-05,2025-06-11,Commercial /Manufacturing Issue,Patheon Manufacturing Services LLC,ARAC HEALTHCARE,2505233728,2026-03-19T14:47:59.226415
SA,Saudi Arabia,SFDA,Intuniv XR,GUANFACINE HYDROCHLORIDE,,24,C02AC02,,Currently in Shortage,2024-08-05,2025-06-11,Commercial /Manufacturing Issue,Patheon Manufacturing Services LLC,ARAC HEALTHCARE,2505233725,2026-03-19T14:47:59.228412
SA,Saudi Arabia,SFDA,Intuniv XR,GUANFACINE HYDROCHLORIDE,,24,C02AC02,,Currently in Shortage,2024-08-05,2025-06-11,Commercial /Manufacturing Issue,Patheon Manufacturing Services LLC,ARAC HEALTHCARE,2505233727,2026-03-19T14:47:59.229585
SA,Saudi Arabia,SFDA,PROSTIN E2 2MG VAGINAL GEL IN APPLICATOR,DINOPROSTONE,,7,G02AD02,,Currently in Shortage,2025-02-11,2025-06-11,Commercial /Manufacturing Issue,Pfizer Manufacturing Belgium N.V.,"Farouk, Maamoun Tamer & CO",2411222933,2026-03-19T14:47:59.231586
SA,Saudi Arabia,SFDA,CARDEX PLUS 5/12.5 mg F.C TABLETS,"HYDROCHLOROTHIAZIDE,BISOPROLOL FUMARATE",,17,,,Currently in Shortage,2025-01-01,2025-06-11,Commercial /Manufacturing Issue,TABUK PHARMACEUTICAL MANUFACTURING CO.,SAUDI INTERNATIONAL TRADING COMPANY LTD (SITCO),1809234221,2026-03-19T14:47:59.232587
SA,Saudi Arabia,SFDA,Enerzair Breezhaler,"MOMETASONE FUROATE,(indacaterol (as acetate,GLYCOPYRRONIUM BROMIDE",,29,A03AB02,,Currently in Shortage,2024-07-18,2025-06-11,Global Shortage,NOVARTIS Pharma Stein AG,Novartis Saudi Limited,0903221834,2026-03-19T14:47:59.234587
SA,Saudi Arabia,SFDA,ABILIRAZOLE,ARIPIPRAZOLE,,6,N05AX12,,Currently in Shortage,2025-05-11,2025-05-11,Commercial /Manufacturing Issue,Hetero Labs Limited Unit – V,Saudi Amarox,2301233145,2026-03-19T14:47:59.236587
SA,Saudi Arabia,SFDA,Dapxiga,DAPAGLIFLOZIN,,14,A10BK01,,Currently in Shortage,2025-05-03,2025-05-11,Commercial /Manufacturing Issue,Hetero Labs Limited Unit – III,Saudi Amarox,2906222285,2026-03-19T14:47:59.237587
SA,Saudi Arabia,SFDA,Alix,PEMETREXED,,6,L01BA04,,Currently in Shortage,2025-05-11,2025-05-11,Commercial /Manufacturing Issue,Hetero Labs Limited Unit – V,Saudi Amarox,1612211484,2026-03-19T14:47:59.239583
SA,Saudi Arabia,SFDA,CERDELGA,ELIGLUSTAT,,22,A16AX10,,Currently in Shortage,2025-02-02,2025-05-11,Commercial /Manufacturing Issue,GENZYME IRELAND LIMITED,SAUDI INTERNATIONAL TRADING COMPANY LTD (SITCO),15-832-18,2026-03-19T14:47:59.241823
SA,Saudi Arabia,SFDA,ASMADIL TABS 2MG,SALBUTAMOL,,12,R03AC02,,Currently in Shortage,2025-06-25,2025-05-11,Commercial /Manufacturing Issue,APM,Abdulrehman Algosaibi G.T.C.,69-119-90,2026-03-19T14:47:59.242823
SA,Saudi Arabia,SFDA,INDOMIN CAP 25MG,INDOMETACIN,,12,M01AB01,,Currently in Shortage,2025-05-18,2025-05-11,Commercial /Manufacturing Issue,Hikma Pharmaceuticals PLC,Abdulrehman Algosaibi G.T.C.,36-172-87,2026-03-19T14:47:59.243823
SA,Saudi Arabia,SFDA,DOGMATIL AMP 100MG,SULPIRIDE,,15,N05AL01,,Currently in Shortage,2025-09-16,2025-05-11,Commercial /Manufacturing Issue,sanofi-aventis,Sanofi Arabia Trading Co. Ltd,8-90-82,2026-03-19T14:47:59.247132
SA,Saudi Arabia,SFDA,LEMTRADA 12 MG CONCENTRATE FOR SOLUTION FOR INFUSION,ALEMTUZUMAB,,18,L04AG06,,Currently in Shortage,2025-04-06,2025-05-11,Commercial /Manufacturing Issue,Boehringer Ingelheim Pharma GmbH & Co. KG,SAUDI INTERNATIONAL TRADING COMPANY LTD (SITCO),0801268887,2026-03-19T14:47:59.249132
SA,Saudi Arabia,SFDA,FLUDARA 10MG F.C TABLETS,FLUDARABINE PHOSPHATE,,15,L01BB05,,Currently in Shortage,2025-09-16,2025-04-11,Commercial /Manufacturing Issue,"Delpharm Lille S.A.S,",Sanofi Arabia Trading Co. Ltd,1-832-12,2026-03-19T14:47:59.252133
SA,Saudi Arabia,SFDA,FLUDARA 50 mg injection,FLUDARABINE PHOSPHATE,,0,L01BB05,,Currently in Shortage,2026-12-31,2025-04-11,Commercial /Manufacturing Issue,Genzyme limited united,Sanofi Arabia Trading Co. Ltd,2-832-12,2026-03-19T14:47:59.254165
SA,Saudi Arabia,SFDA,Intuniv XR,GUANFACINE HYDROCHLORIDE,,24,C02AC02,,Currently in Shortage,2024-08-05,2025-03-11,Commercial /Manufacturing Issue,Patheon Manufacturing Services LLC,ARAC HEALTHCARE,2505233726,2026-03-19T14:47:59.255166
SA,Saudi Arabia,SFDA,XEOMIN 50 U Vial,CLOSTRIDIUM BOTULINUM NEUROTOXIN A,,29,M09AB02,,Currently in Shortage,2024-01-01,2025-03-11,Commercial /Manufacturing Issue,IDT Biologika GmbH,Abdulrehman Algosaibi G.T.C.,1911246274,2026-03-19T14:47:59.256165
SA,Saudi Arabia,SFDA,PROSTIN E2 1MG VAGINAL GEL IN APPLICATOR,DINOPROSTONE,,8,G02AD02,,Currently in Shortage,2025-10-30,2025-02-11,Commercial /Manufacturing Issue,Pfizer Manufacturing Belgium N.V.,"Farouk, Maamoun Tamer & CO",2411222931,2026-03-19T14:47:59.258165
SA,Saudi Arabia,SFDA,MEPHAQUIN LACTAB,MEFLOQUINE,,38,P01BC02,,Currently in Shortage,2023-10-29,2025-02-11,Commercial /Manufacturing Issue,Alfasan International BV,Cigalah Group,1-222-93,2026-03-19T14:47:59.259134
SA,Saudi Arabia,SFDA,INTIDROL 40 MG LYOPHILISATE FOR SOLUTION FOR INJECTION,METHYLPREDNISOLONE SODIUM SUCCINATE,,13,H02AB04,,Currently in Shortage,2025-02-20,2025-02-11,Commercial /Manufacturing Issue,TABUK PHARMACEUTICAL MANUFACTURING CO.,Tabuk Pharmaceutical Manufacturing Company,2705257470,2026-03-19T14:47:59.260165
SA,Saudi Arabia,SFDA,JEDCOFLACIN 200MG TABLETS,OFLOXACIN,,19,S01AE01,,Currently in Shortage,2025-01-01,2025-10-30,Regulations Related Issue,JEDCO INTERNATIONAL PHARMACEUTICAL,AL JEDAANI STORE,4-461-10,2026-03-19T14:47:59.262165
SA,Saudi Arabia,SFDA,ALBOTHYL VAGINAL OVULE 90MG,POLICRESULEN,,23,D08AE02,,Currently in Shortage,2025-01-01,2025-10-30,Commercial /Manufacturing Issue,TAKEDA GMBH,Cigalah Group,0801233064,2026-03-19T14:47:59.263166
SA,Saudi Arabia,SFDA,Zapnex,CLOZAPINE,,11,N05AH02,,Currently in Shortage,2025-10-29,2025-10-30,Commercial /Manufacturing Issue,Aurobindo Pharma Limited Unit VII,Aurobindo Pharma Saudi Arabia Limited,0505210715,2026-03-19T14:47:59.264172
SA,Saudi Arabia,SFDA,Zapnex,CLOZAPINE,,11,N05AH02,,Currently in Shortage,2025-10-29,2025-10-30,Commercial /Manufacturing Issue,Aurobindo Pharma Limited Unit VII,Aurobindo Pharma Saudi Arabia Limited,0505210716,2026-03-19T14:47:59.266134
SA,Saudi Arabia,SFDA,JNESTY,FUSIDIC ACID,,17,D06AX01,,Currently in Shortage,2025-01-01,2025-10-29,Regulations Related Issue,JEDCO INTERNATIONAL PHARMACEUTICAL,AL JEDAANI STORE,2408234038,2026-03-19T14:47:59.267134
SA,Saudi Arabia,SFDA,JEDCORENE EFFERVESCENT GRANULES,"HEXAMINE,PIPERAZINE,KHELLIN",,17,,,Currently in Shortage,2025-01-01,2025-10-29,Regulations Related Issue,JEDCO INTERNATIONAL PHARMACEUTICAL,AL JEDAANI STORE,0203233318,2026-03-19T14:47:59.269131
SA,Saudi Arabia,SFDA,JEDCOMAG EFFERVESCENT GRANULES5GM SACHET,"EFFERVESCENT BASE,CITRIC ACID ANHYDROUS,MAGNESIUM OXIDE",,17,A09AB04,,Currently in Shortage,2025-01-01,2025-10-29,Regulations Related Issue,JEDCO INTERNATIONAL PHARMACEUTICAL,AL JEDAANI STORE,2304245196,2026-03-19T14:47:59.270166
SA,Saudi Arabia,SFDA,LUPRON DEPOT 3.75MG-VIAL,LEUPRORELIN,,1,L02AE02,,Currently in Shortage,2025-10-20,2025-10-27,Commercial /Manufacturing Issue,TAKEDA,"Farouk, Maamoun Tamer & CO",2506245428,2026-03-19T14:47:59.271164
SA,Saudi Arabia,SFDA,VENCLEXTA 100 mg film-coated tablet,VENETOCLAX,,6,L01XX52,,Currently in Shortage,2025-10-19,2025-10-26,Commercial /Manufacturing Issue,ABBVIE IRELAND NL B.V.,"Farouk, Maamoun Tamer & CO",2707222354,2026-03-19T14:47:59.272163
SA,Saudi Arabia,SFDA,ZINOXIME 750MG VIAL FOR I.V- I.M,CEFUROXIME SODIUM,,2,J01DC02,,Currently in Shortage,2025-10-20,2025-10-26,Commercial /Manufacturing Issue,TABUK PHARMACEUTICAL MANUFACTURING CO.,Tabuk Pharmaceutical Manufacturing Company,1401256612,2026-03-19T14:47:59.273165
SA,Saudi Arabia,SFDA,Hizentra 2 g per 10 ml Vial,HUMAN NORMAL IMMUNOGLOBULIN,,5,,,Currently in Shortage,2025-10-14,2025-10-26,Global Shortage,CSL BEHRING,ZIMMO TRADING ESTABLISHMENT,0111222858,2026-03-19T14:47:59.275134
SA,Saudi Arabia,SFDA,Decitabine SPC 50mg for Injection,DECITABINE,,25,L01BC08,,Currently in Shortage,2024-01-05,2025-10-26,Commercial /Manufacturing Issue,DR. REDDY,SUDAIR PHARMA COMPANY,1603221851,2026-03-19T14:47:59.277132
SA,Saudi Arabia,SFDA,BETOPTIC OPTHALMIC SOLUTION 0.5%,BETAXOLOL HYDROCHLORIDE,,28,S01ED02,,Currently in Shortage,2024-01-08,2025-10-26,Global Shortage,S.A. Alcon Couvreur N.V,Novartis Saudi Limited,1510246054,2026-03-19T14:47:59.279128
SA,Saudi Arabia,SFDA,TOPRAZOLE 40 MG E.C TABLETS,PANTOPRAZOLE,,2,A02BC02,,Currently in Shortage,2025-10-20,2025-10-23,Commercial /Manufacturing Issue,TABUK PHARMACEUTICAL MANUFACTURING CO.,Tabuk Pharmaceutical Manufacturing Company,0411246141,2026-03-19T14:47:59.281129
