country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,package_size,package_description,atc_code,marketing_auth_holder,reporter,status,reason,parallel_export_ban,legal_basis,healthcare_notice,basg_note,shortage_start,estimated_end,scraped_at
AT,Austria,BASG,Escitalopram G.L. 5 mg - Filmtabletten,ESCITALOPRAM OXALAT,5 mg,Filmtablette,30 Stück,30 Stück (Blister),N06AB10,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Regulatorische Änderungen,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.199746
AT,Austria,BASG,Escitalopram G.L. 5 mg - Filmtabletten,ESCITALOPRAM OXALAT,5 mg,Filmtablette,10 Stück,10 Stück (Blister),N06AB10,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Regulatorische Änderungen,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.199746
AT,Austria,BASG,"Pravastatin ""1A Pharma"" 40 mg - Tabletten",PRAVASTATIN NATRIUM,40 mg,Tablette,30 Stück,30 Stück (AI/OPA/AL/PVC) Blister,C10AA03,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.199746
AT,Austria,BASG,Risperidon Actavis  4 mg Filmtabletten,RISPERIDON,4 mg,Filmtablette,60 Stück,60 Stück (Blister),N05AX08,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.199746
AT,Austria,BASG,Risperidon Actavis  4 mg Filmtabletten,RISPERIDON,4 mg,Filmtablette,10 Stück,10 Stück (Blister),N05AX08,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.199746
AT,Austria,BASG,Clarithromycin ratiopharm GmbH 500 mg Filmtabletten,CLARITHROMYCIN,,Filmtablette,14 Stück,14 Filmtabletten (PVC/PVdC/Al-Blister transparent),J01FA09,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.199746
AT,Austria,BASG,Clarithromycin ratiopharm GmbH 500 mg Filmtabletten,CLARITHROMYCIN,,Filmtablette,7 Stück,7 Filmtabletten (PVC/PVdC/Al-Blister transparent),J01FA09,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.199746
AT,Austria,BASG,Metformin ratiopharm 1000 mg Filmtabletten,METFORMIN HYDROCHLORID,1000 mg,Filmtablette,60 Stück,"Transparente oder weiße, undurchsichtige PVC/PVdC/Aluminium-Blisterpackung",A10BA02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.199746
AT,Austria,BASG,Metformin ratiopharm 1000 mg Filmtabletten,METFORMIN HYDROCHLORID,1000 mg,Filmtablette,20 Stück,"Transparente oder weiße, undurchsichtige PVC/PVdC/Aluminium-Blisterpackung",A10BA02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.199746
AT,Austria,BASG,Pankreoflat - Dragees,"PANKREAS(EXTRAKT), DIMETICON",,überzogene Tablette,50 Stück,50 Stück,A09AA02,"Pharmaselect International Beteiligungs GmbH, Ernst-Melchior-Gasse 20, 1020 Wien, Österreich","Pharmaselect International Beteiligungs GmbH, Ernst-Melchior-Gasse 20, 1020 Wien, Österreich",Nicht verfügbar,Produktionstransfer zu einem alternativen Hersteller,Nein,freiwillige Meldung,Nein,,,,2026-03-13T22:11:16.199746
AT,Austria,BASG,Lercanidipin ratiopharm 20 mg Filmtabletten,LERCANIDIPIN HYDROCHLORID,20 mg,Filmtablette,30 Stück,30 Stück (PVC/PVDC/Al-Blister),C08CA13,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.199746
AT,Austria,BASG,Mycobutin 150 mg - Kapseln,RIFABUTIN,150 mg,Hartkapsel,30 Stück,Blisterpackung,J04AB04,"Pfizer Corporation Austria Ges.m.b.H., Floridsdorfer Hauptstraße 1, 1210 Wien, Österreich","Pfizer Corporation Austria Ges.m.b.H., Floridsdorfer Hauptstraße 1, 1210 Wien, Österreich",eingeschränkt verfügbar,Regulatorische Änderungen,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.199746
AT,Austria,BASG,Blopress Plus 32 mg/25 mg - Tabletten,"HYDROCHLOROTHIAZID, CANDESARTAN CILEXETIL",32/25 mg/mg,Tablette,28 Stück,28 Stück,C09DA06,"Cheplapharm Arzneimittel GmbH, Ziegelhof 24, 17489 Greifswald, Federal Republic of Germany","Cheplapharm Arzneimittel GmbH, Ziegelhof 24, 17489 Greifswald, Federal Republic of Germany",Nicht verfügbar,Vorübergehende Einstellung des Inverkehrbringens,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.199746
AT,Austria,BASG,Hyalgan 20 mg Spritzampullen,NATRIUMHYALURONAT,20 mg,Injektionslösung,1 Stück,1 Spritzampulle (Glas Type I) mit Bromobutylgummistopfen mit 2 ml Injektionslösung,M09AX01,"Fidia Farmaceutici S.p.A., Via Ponte Della Fabbrica 3 A, 35031 Abano Terme, Italien","Fidia Farmaceutici S.p.A., Via Ponte Della Fabbrica 3 A, 35031 Abano Terme, Italien",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.199746
AT,Austria,BASG,Hyalgan 20 mg Spritzampullen,NATRIUMHYALURONAT,20 mg,Injektionslösung,5 Stück,5 Spritzampullen (Glas Type I) mit Bromobutylgummistopfen mit je 2 ml Injektionslösung verpackt in einer Blisterfolie,M09AX01,"Fidia Farmaceutici S.p.A., Via Ponte Della Fabbrica 3 A, 35031 Abano Terme, Italien","Fidia Farmaceutici S.p.A., Via Ponte Della Fabbrica 3 A, 35031 Abano Terme, Italien",verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.199746
AT,Austria,BASG,Ibuprofen Kabi 400 mg Infusionslösung,IBUPROFEN,4 mg/ml,Infusionslösung,10 Stück,10 x 100 ml LDPE-Flaschen,M01AE01,"Fresenius Kabi Austria GmbH, Hafnerstraße 36, 8055 Graz, Österreich","Fresenius Kabi Austria GmbH, Hafnerstraße 36, 8055 Graz, Österreich",eingeschränkt verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-03-13T22:11:16.199746
AT,Austria,BASG,Sertralin Sandoz 50 mg - Filmtabletten,SERTRALIN HYDROCHLORID,50 mg,Filmtablette,10 Stück,10 Stück Blisterpackung (PVC/Aluminium),N06AB06,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Sertralin Sandoz 50 mg - Filmtabletten,SERTRALIN HYDROCHLORID,50 mg,Filmtablette,30 Stück,30 Stück Blisterpackung (PVC/Aluminium),N06AB06,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Doxybene 200 mg - lösbare Tabletten,DOXYCYCLIN,200 mg,Tablette zur Herstellung einer Lösung zum Einnehmen,10 Stück,10 Stück in Alu/PVC-Folie-Blister,J01AA02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",eingeschränkt verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Doxybene 200 mg - lösbare Tabletten,DOXYCYCLIN,200 mg,Tablette zur Herstellung einer Lösung zum Einnehmen,5 Stück,5 Stück in Alu/PVC-Folie-Blister,J01AA02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Aprepitant Accord 80 mg Hartkapseln,APREPITANT,80 mg,Hartkapsel,2 Stück,2-Tages-Therapie-Packung mit zwei 80-mg-Hartkapseln,A04AD12,"Accord Healthcare B.V., Winthontlaan 200, 3526 KV Utrecht, Niederlande","Accord Healthcare B.V., Winthontlaan 200, 3526 KV Utrecht, Niederlande",eingeschränkt verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Aprepitant Accord 80 mg Hartkapseln,APREPITANT,80 mg,Hartkapsel,5 Stück,5 Aluminiumblisterpackungen mit je einer 80-mg-Hartkapsel,A04AD12,"Accord Healthcare B.V., Winthontlaan 200, 3526 KV Utrecht, Niederlande","Accord Healthcare B.V., Winthontlaan 200, 3526 KV Utrecht, Niederlande",eingeschränkt verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Pentomer retard 400 mg - Filmtabletten,PENTOXIFYLLIN,400 mg,Retardtablette,50 Stück,50 Stück,C04AD03,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Pentomer retard 400 mg - Filmtabletten,PENTOXIFYLLIN,400 mg,Retardtablette,20 Stück,20 Stück,C04AD03,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,HYCAMTIN 4 mg Pulver zur Herstellung eines Infusionslösungskonzentrats,TOPOTECAN HYDROCHLORID,4 mg,Pulver für ein Konzentrat zur Herstellung einer Infusionslösung,1 Stück,Glas 4mg(1mg/ml) - 1 Durchstechflasche 17ml,L01CE01,"Sandoz Pharmaceuticals d.d., Verovskova Ulica 57, 1000 Ljubljana, Slowenien","Sandoz Pharmaceuticals d.d., Verovskova Ulica 57, 1000 Ljubljana, Slowenien",Nicht verfügbar,Verknappung des Wirkstoffes,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Sitagliptin 1A Pharma 25 mg – Filmtabletten,SITAGLIPTIN HYDROCHLORID MONOHYDRAT,25 mg,Filmtablette,30 Stück,30 Filmatabletten in OPA/Aluminium/PVC/Aluminium Blisterpackungen,A10BH01,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Pantoprazol Sandoz 20 mg - magensaftresistente Tabletten,PANTOPRAZOL NATRIUM SESQUIHYDRAT,,magensaftresistente Tablette,14 Stück,14 Stück (Blister),A02BC02,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Pantoprazol Sandoz 20 mg - magensaftresistente Tabletten,PANTOPRAZOL NATRIUM SESQUIHYDRAT,,magensaftresistente Tablette,30 Stück,30 Stück (Blister),A02BC02,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Durogesic 25 Mikrogramm/Stunde - Transdermales Pflaster,FENTANYL,25 µg/h,transdermales Pflaster,5 Stück,5 Pflaster einzeln in einem versiegelten Beutel aus Verbundfolie verpackt,N02AB03,"Janssen-Cilag Pharma GmbH, Vorgartenstraße 206b, 1020 Wien, Österreich","Janssen-Cilag Pharma GmbH, Vorgartenstraße 206b, 1020 Wien, Österreich",Nicht verfügbar,Qualitätsprobleme bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Meriofert 75 I.E. Pulver und Lösungsmittel zur Herstellung einer Injektionslösung,GONADOTROPES HORMON,75 IE,Pulver und Lösungsmittel zur Herstellung einer Injektionslösung,10 Stück,10  1 Set enthält: Pulver in einer Durchstechflasche (Typ-I-Glas) mit Gummistopfen und Flip-off-Deckel (Aluminium und gefärbter Kunststoff: 75 I.E. hellgrün) + 1 ml Lösungsmittel in einer Ampulle,G03GA02,"IBSA Farmaceutici Italia S.r.l., Via Martiri Di Cefalonia 2, 26900 Lodi, Italien","IBSA Farmaceutici Italia S.r.l., Via Martiri Di Cefalonia 2, 26900 Lodi, Italien",Nicht verfügbar,Vorübergehende Einstellung des Inverkehrbringens,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Pregabalin ratiopharm 25 mg Hartkapseln,PREGABALIN,25 mg,Hartkapsel,14 Stück,14 Stück in Al/PVC-Blistern,N02BF02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Pregabalin ratiopharm 25 mg Hartkapseln,PREGABALIN,25 mg,Hartkapsel,84 Stück,84 Stück in Al/PVC-Blistern,N02BF02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Pregabalin ratiopharm 25 mg Hartkapseln,PREGABALIN,25 mg,Hartkapsel,56 Stück,56 Stück in Al/PVC-Blistern,N02BF02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Pregabalin ratiopharm 25 mg Hartkapseln,PREGABALIN,25 mg,Hartkapsel,21 Stück,21 Stück in Al/PVC-Blistern,N02BF02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Kreon 10.000 Einheiten - Kapseln,PANKREAS(EXTRAKT),10000 E,Hartkapsel,20 Stück,20 Kapseln in Aluminium-Aluminium-Folie-Blister (je 10 Kapseln pro Blisterstreifen),A09AA02,"Viatris Austria GmbH, Guglgasse 15, 1110 Wien, Österreich","Viatris Austria GmbH, Guglgasse 15, 1110 Wien, Österreich",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Kreon 10.000 Einheiten - Kapseln,PANKREAS(EXTRAKT),10000 E,Hartkapsel,500 Stück,10 x 50 Kapseln in HDPE-Kunststoffdosen mit PP-Schraubverschluss (Bündelpackung),A09AA02,"Viatris Austria GmbH, Guglgasse 15, 1110 Wien, Österreich","Viatris Austria GmbH, Guglgasse 15, 1110 Wien, Österreich",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Kreon 10.000 Einheiten - Kapseln,PANKREAS(EXTRAKT),10000 E,Hartkapsel,50 Stück,50 Kapseln in HDPE-Kunststoffdosen mit PP-Schraubverschluss,A09AA02,"Viatris Austria GmbH, Guglgasse 15, 1110 Wien, Österreich","Viatris Austria GmbH, Guglgasse 15, 1110 Wien, Österreich",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Risperidon Actavis 50 mg Pulver und Lösungsmittel zur Herstellung einer Depot-Injektionssuspension,RISPERIDON,50 mg,Pulver und Lösungsmittel zur Herstellung einer Depot-Injektionssuspension,1 Stück,"1 Durchstechflasche aus Klarglas, verschlossen mit einem grauen Stopfen aus Chlorbutylgummi und versiegelt mit einer blauen Aluminium-Flip-off-Kappe, mit Pulver, eine Fertigspritze aus Klarglas mit Sp",N05AX08,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Ivabradin ratiopharm 5 mg Filmtabletten,IVABRADIN HYDROCHLORID,5 mEq/ml,Filmtablette,30 Stück,OPA-Aluminium-PE-Trockenmittel/Aluminium-PE,C01EB17,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Ivabradin ratiopharm 5 mg Filmtabletten,IVABRADIN HYDROCHLORID,5 mEq/ml,Filmtablette,60 Stück,OPA-Aluminium-PE-Trockenmittel/Aluminium-PE,C01EB17,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Elonva 150 Mikrogramm Injektionslösung,CORIFOLLITROPIN ALFA,150 µg,Injektionslösung,1 Stück,"Glas 0,5ml - 1 Fertigspritze + 1 Nadel",G03GA09,"Organon N.V., Kloosterstraat 6, 5349 AB Oss, Niederlande","Organon N.V., Kloosterstraat 6, 5349 AB Oss, Niederlande",Nicht verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Ultracortenol 5 mg/g Augensalbe,PREDNISOLON PIVALAT,5 mg/g,Augensalbe,5 g,5 g,S01BA04,"AGEPHA Pharma s.r.o, Dialnicna Cesta 5, 903 01 Senec, Slowakei","AGEPHA Pharma s.r.o, Dialnicna Cesta 5, 903 01 Senec, Slowakei",eingeschränkt verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,ZYPADHERA 300 mg Pulver und Lösungsmittel zur Herstellung einer Depot-Injektionssuspension,OLANZAPIN,300 mg,Pulver und Lösungsmittel zur Herstellung einer Depot-Injektionssuspension,1 Stück,Pulver in Durchstechflasche(Glas 300mg); Lösungsmittel in Durchstechflasche(Glas 3ml) + 1 Spritze mit bereits aufgesetzter Sicherheitskanüle + 2 Sicherheitskanülen,N05AH03,"Cheplapharm Registration GmbH, Weiler Straße 5e, 79540 Lörrach, Federal Republic of Germany","Cheplapharm Registration GmbH, Weiler Straße 5e, 79540 Lörrach, Federal Republic of Germany",Nicht verfügbar,Verzögerung in der Freigabe des Fertigproduktes,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Pantoprazol !@ctavis 20 mg magensaftresistente Tabletten,PANTOPRAZOL NATRIUM,20 mg,magensaftresistente Tablette,28 Stück,28 Stück in Alu/Alu-Blister,A02BC02,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
AT,Austria,BASG,Pantoprazol !@ctavis 20 mg magensaftresistente Tabletten,PANTOPRAZOL NATRIUM,20 mg,magensaftresistente Tablette,14 Stück,14 Stück in Alu/Alu-Blister,A02BC02,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.200749
