country_code,country_name,source,medicine_name,full_name,active_substance,strength,package_size,dosage_form,atc_code,marketing_auth_holder,market_status,market_status_code,status,scraped_at,prk
SI,Slovenia,CBZ,Imuran,Imuran 50 mg filmsko obložene tablete,azathioprinum,,škatla s 100 tabletami (4 x 25 tablet v pretisnem omotu),filmsko obložena tableta,L04AX01,PHARMASAN d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291186,5681
SI,Slovenia,CBZ,ISOZID,ISOZID 50 mg tablete,isoniazidum,,škatla s 100 tabletami,tableta,J04AC01,"SANOLABOR, d.d.",Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291197,42862
SI,Slovenia,CBZ,EPISTATUS PFS,EPISTATUS PFS 5 oralna raztopina,midazolamum,,"4 x 0,5 ml napolnjene brizge",oralna raztopina,N05CD08,LENIS d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291207,210838
SI,Slovenia,CBZ,Hidrasec,Hidrasec za dojenèke 10 mg zrnca za peroralno suspenzijo,racecadotrilum,,škatla z 16 vreèicami,zrnca za peroralno suspenzijo,A07XA04,Bioprojet Europe Ltd.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291217,
SI,Slovenia,CBZ,MYLERAN,MYLERAN 2 mg filmsko obložene tablete,busulfanum,,Škatla s 25 tabletami,filmsko obložena tableta,L01AB01,"SALUS, Veletrgovina, d.o.o.",Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291228,1872
SI,Slovenia,CBZ,ASPEGIC INJECTABLE,ASPEGIC INJECTABLE 1000 mg/5 ml prašek in vehikel za raztopino za injiciranje,acidum acetylsalicylicum,,škatla s 6 vialami s praškom in 6 ampulami s 5 ml vehikla,prašek in vehikel za raztopino za injiciranje,N02BA01,sanofi-aventis d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291239,2895
SI,Slovenia,CBZ,Thiogamma,Thiogamma 600 mg filmsko obložene tablete,acidum tiooctanoicum,,škatla s 60 tabletami (6 x 10 tablet v pretisnem omotu),filmsko obložena tableta,A16AX01,WÖRWAG Pharma,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291249,
SI,Slovenia,CBZ,LYSTHENON,LYSTHENON 20 mg/ml raztopina za injiciranje,suxamethonium,,škatla s 100 ampulami s 5 ml raztopine,raztopina za injiciranje,M03AB01,LENIS d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291260,229067
SI,Slovenia,CBZ,LUMINAL,LUMINAL 200 mg/ml raztopina za injiciranje,phenobarbitalum,,škatla z 10 ampulami z 1 ml raztopine,raztopina za injiciranje,N03AA02,LENIS d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291270,21547
SI,Slovenia,CBZ,BCG,BCG 10 ANTI TUBERCULOSIS VACCINE (Szczepionka przeciwgruzlicza BCG 10) prašek in vehikel za suspenzijo za injiciranje,vaccinum tuberculosis bacillis attenuatis,,Škatla s 5 ampulami s praškom in 5 ampulami s topilom,Prašek in vehikel za suspenzijo za injiciranje,J07AN01,NIJZ,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291281,92770
SI,Slovenia,CBZ,ELMEX,"ELMEX GELEE 1,25 % dentalni gel","natrii fluoridum, combinationes",,škatla s tubo s 215 g gela,dentalni gel,A01AA51,"SANOLABOR, d.d.",Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291291,
SI,Slovenia,CBZ,BENZETACIL,BENZETACIL 2.400.000 i.e. prašek in vehikel za raztopino za injiciranje,benzathini benzylpenicillinum,,škatla z 1 vialo s praškom in 1 ampulo z vehiklom,prašek in vehikel za raztopino za injiciranje,J01CE08,"SANOLABOR, d.d.",Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291302,132675
SI,Slovenia,CBZ,Veregen,Veregen 100 mg/g mazilo,sinecatechina,,škatla s tubo s 15 g mazila,mazilo,D06BB12,"NORDIC Pharma, s.r.o.",Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291312,103543
SI,Slovenia,CBZ,Strepfen,"Strepfen brez sladkorja z okusom pomaranèe 8,75 mg pastile",flurbiprofenum,,škatla s 16 pastilami (2 x 8 pastil v pretisnem omotu),pastila,R02AX01,Reckitt Benckiser d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291323,96121
SI,Slovenia,CBZ,Zoledronska kislina Mylan,Zoledronska kislina Mylan 4 mg/5 ml koncentrat za raztopino za infundiranje,acidum zoledronicum,,škatla z 1 vialo,koncentrat za raztopino za infundiranje,M05BA08,Mylan Pharmaceuticals Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291333,74888
SI,Slovenia,CBZ,Metformin Vitabalans,Metformin Vitabalans 500 mg filmsko obložene tablete,metforminum,,škatla s plastiènim vsebnikom s 100 tabletami,filmsko obložena tableta,A10BA02,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291344,
SI,Slovenia,CBZ,Artroforce,Artroforce filmsko obložene tablete,Antiinflammatoria et antirheumatica nonsteroidica,,škatla z vsebnikom s 30 tabletami,filmsko obložena tableta,,FARMEDICA d.o.o. Ljubljana,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291354,
SI,Slovenia,CBZ,Ambroksolijev klorid Berlin-Chemie,Ambroksolijev klorid Berlin-Chemie 6 mg/ml peroralna raztopina,ambroxolum,,škatla s steklenico z merilno žlièko s 100 ml raztopine,peroralna raztopina,R05CB06,BERLIN-CHEMIE AG,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291365,
SI,Slovenia,CBZ,Bikalutamid Kabi,Bikalutamid Kabi 150 mg filmsko obložene tablete,bicalutamidum,,škatla z 28 tabletami (2 x 14 tablet v pretisnem omotu),filmsko obložena tableta,L02BB03,Fresenius Kabi Austria GmbH.,Napovedano zaèasno prenehanje opravljanja prometa,4,upcoming,2026-09-21T13:23:43.291375,
SI,Slovenia,CBZ,Vellofent,Vellofent 133 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291386,
SI,Slovenia,CBZ,Vellofent,Vellofent 133 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291396,
SI,Slovenia,CBZ,Vellofent,Vellofent 133 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291406,
SI,Slovenia,CBZ,Vellofent,Vellofent 133 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291417,
SI,Slovenia,CBZ,Vellofent,Vellofent 133 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291427,
SI,Slovenia,CBZ,Vellofent,Vellofent 133 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291437,
SI,Slovenia,CBZ,Vellofent,Vellofent 133 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291447,
SI,Slovenia,CBZ,Vellofent,Vellofent 133 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291458,
SI,Slovenia,CBZ,Vellofent,Vellofent 267 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291468,
SI,Slovenia,CBZ,Vellofent,Vellofent 267 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291478,
SI,Slovenia,CBZ,Vellofent,Vellofent 267 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291488,
SI,Slovenia,CBZ,Vellofent,Vellofent 267 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291498,
SI,Slovenia,CBZ,Vellofent,Vellofent 267 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291509,
SI,Slovenia,CBZ,Vellofent,Vellofent 267 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291519,
SI,Slovenia,CBZ,Vellofent,Vellofent 267 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291533,
SI,Slovenia,CBZ,Vellofent,Vellofent 267 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291545,
SI,Slovenia,CBZ,Vellofent,Vellofent 400 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291556,
SI,Slovenia,CBZ,Vellofent,Vellofent 400 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291567,
SI,Slovenia,CBZ,Vellofent,Vellofent 400 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291577,
SI,Slovenia,CBZ,Vellofent,Vellofent 400 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291588,
SI,Slovenia,CBZ,Vellofent,Vellofent 400 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291598,
SI,Slovenia,CBZ,Vellofent,Vellofent 400 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291608,
SI,Slovenia,CBZ,Vellofent,Vellofent 400 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291619,
SI,Slovenia,CBZ,Vellofent,Vellofent 400 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291629,
SI,Slovenia,CBZ,Vellofent,Vellofent 533 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291639,
SI,Slovenia,CBZ,Vellofent,Vellofent 533 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291649,
SI,Slovenia,CBZ,Vellofent,Vellofent 533 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291659,
SI,Slovenia,CBZ,Vellofent,Vellofent 533 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291669,
SI,Slovenia,CBZ,Vellofent,Vellofent 533 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291680,
SI,Slovenia,CBZ,Vellofent,Vellofent 533 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291690,
SI,Slovenia,CBZ,Vellofent,Vellofent 533 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291700,
SI,Slovenia,CBZ,Vellofent,Vellofent 533 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291710,
SI,Slovenia,CBZ,Vellofent,Vellofent 67 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291720,
SI,Slovenia,CBZ,Vellofent,Vellofent 67 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291730,
SI,Slovenia,CBZ,Vellofent,Vellofent 67 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291740,
SI,Slovenia,CBZ,Vellofent,Vellofent 67 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291750,
SI,Slovenia,CBZ,Vellofent,Vellofent 67 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291760,
SI,Slovenia,CBZ,Vellofent,Vellofent 67 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291771,
SI,Slovenia,CBZ,Vellofent,Vellofent 67 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291781,
SI,Slovenia,CBZ,Vellofent,Vellofent 67 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291791,
SI,Slovenia,CBZ,Vellofent,Vellofent 800 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291801,
SI,Slovenia,CBZ,Vellofent,Vellofent 800 mikrogramov podjeziène tablete,fentanylum,,škatla s 3 tabletami (1 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291811,
SI,Slovenia,CBZ,Vellofent,Vellofent 800 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291821,
SI,Slovenia,CBZ,Vellofent,Vellofent 800 mikrogramov podjeziène tablete,fentanylum,,škatla s 4 tabletami (1 x 4 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291831,
SI,Slovenia,CBZ,Vellofent,Vellofent 800 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291842,
SI,Slovenia,CBZ,Vellofent,Vellofent 800 mikrogramov podjeziène tablete,fentanylum,,škatla s 15 tabletami (5 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291852,
SI,Slovenia,CBZ,Vellofent,Vellofent 800 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminij-PET folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291862,
SI,Slovenia,CBZ,Vellofent,Vellofent 800 mikrogramov podjeziène tablete,fentanylum,,škatla s 30 tabletami (10 x 3 tablete v pretisnem omotu iz poliamid-aluminij-PVC / aluminijaste folije),podjezièna tableta,N02AB03,Angelini Pharma  sterreich GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291872,
SI,Slovenia,CBZ,Dexamono,"Dexamono 1 mg/ml kapljice za oko, raztopina v enoodmernem vsebniku",dexamethasonum,,"škatla s 30 enoodmernimi vsebniki z 0,4 ml raztopine","kapljice za oko, raztopina",S01BA01,Laboratoires Thea,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291882,214906
SI,Slovenia,CBZ,Tramadol Vitabalans,Tramadol Vitabalans 50 mg tablete,tramadolum,,škatla s 300 tabletami (30 x 10 tablet v pretisnem omotu),tableta,N02AX02,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291892,
SI,Slovenia,CBZ,Elanix,Elanix 10 mg tablete,ezetimibum,,škatla s 30 tabletami (3 x 10 tablet v Alu/Alu pretisnem omotu),tableta,C10AX09,Lek d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291902,70645
SI,Slovenia,CBZ,Elanix,Elanix 10 mg tablete,ezetimibum,,škatla s 100 tabletami (10 x 10 tablet v Alu/Alu pretisnem omotu),tableta,C10AX09,Lek d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291913,70645
SI,Slovenia,CBZ,Ecansya,Ecansya 150 mg filmsko obložene tablete,capecitabinum,,60 tablet v pretisnem omotu (PVC/PVC/alu),filmsko obložena tableta,L01BC06,"KRKA, d.d., Novo mesto",Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291923,59366
SI,Slovenia,CBZ,Ecansya,Ecansya 500 mg filmsko obložene tablete,capecitabinum,,120 tablet v pretisnem omotu (PVC/PVC/alu),filmsko obložena tableta,L01BC06,"KRKA, d.d., Novo mesto",Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.291933,59366
SI,Slovenia,CBZ,Flavamed,Flavamed 3 mg/ml peroralna raztopina,ambroxolum,,škatla s steklenico s 100 ml raztopine in merilno žlièko,peroralna raztopina,R05CB06,BERLIN-CHEMIE AG,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291944,
SI,Slovenia,CBZ,Valdiocef,Valdiocef 250 mg/5 ml zrnca za peroralno suspenzijo,cefadroxilum,,"škatla z eno steklenico s 65 g zrnc za pripravo 100 ml suspenzije, eno plastièno 5 ml brizgo za peroralno dajanje in eno plastièno merico za rekonstitucijo",zrnca za peroralno suspenzijo,J01DB05,ALKALOID - INT d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291954,
SI,Slovenia,CBZ,Spedra,Spedra 50 mg tablete,avanafilum,,škatla s 4 x 1 tableto v pretisnih omotih iz PVC/PCTFE/Alu,tableta,G04BE10,Phoenix Labs Unlimited Company,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291965,
SI,Slovenia,CBZ,Spedra,Spedra 100 mg tablete,avanafilum,,škatla s 4 x 1 tableto v pretisnih omotih iz PVC/PCTFE/Alu,tableta,G04BE10,Phoenix Labs Unlimited Company,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291976,
SI,Slovenia,CBZ,Spedra,Spedra 200 mg tablete,avanafilum,,škatla s 4 x 1 tableto v pretisnih omotih iz PVC/PCTFE/Alu,tableta,G04BE10,Phoenix Labs Unlimited Company,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.291986,
