country_code,country_name,source,medicine_name,atc_code,active_substance,dosage_form,strength,marketing_auth_holder,status,detail_url,scraped_at
EE,Estonia,RAVIMIAMET,FEBUXOSTAT TEVA,M04AA03,febuksostaat,õhukese polümeerikattega tablett,120mg,Teva B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=c5b1cbb8-73d9-458d-8ec0-800fad1828f7,2026-03-14T16:10:53.692736
EE,Estonia,RAVIMIAMET,FEBUXOSTAT VIATRIS,M04AA03,febuksostaat,õhukese polümeerikattega tablett,120mg,Viatris Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=8768f53a-437a-42ac-934e-e281a10b34e4,2026-03-14T16:10:53.692736
EE,Estonia,RAVIMIAMET,FEBUXOSTAT VIATRIS,M04AA03,febuksostaat,õhukese polümeerikattega tablett,80mg,Viatris Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=fd2cb5e2-122e-424c-8c6d-ce068adcc7a5,2026-03-14T16:10:53.692736
EE,Estonia,RAVIMIAMET,FEMODEN,G03AA10,gestodeen +etünüülöstradiool,kaetud tablett,"0,075mg +0,03mg",Bayer AG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=2d76e4c3-d69a-4146-94b5-ac6d3b96687b,2026-03-14T16:10:53.692736
EE,Estonia,RAVIMIAMET,FENTANYL-RICHTER,N01AH01,fentanüül,süstelahus,"0,05mg 1ml",Gedeon Richter Plc.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=1e19ae18-937e-4e0f-884a-4819b8fd9976,2026-03-14T16:10:53.692736
EE,Estonia,RAVIMIAMET,FEVARIN,N06AB08,fluvoksamiin,õhukese polümeerikattega tablett,50mg,Viatris SIA,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=07e9d747-dd05-4051-a7f3-1168245426f5,2026-03-14T16:10:53.692736
EE,Estonia,RAVIMIAMET,FINACEA,D10AX03,aselaiinhape,geel,150mg 1g,LEO Pharma A/S,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=13ed2973-ce91-4fef-8695-b003f3fb548c,2026-03-14T16:10:53.692736
EE,Estonia,RAVIMIAMET,FINASTERIDE ACCORD,D11AX10,finasteriid,õhukese polümeerikattega tablett,1mg,Accord Healthcare B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=52fcf5aa-55c9-4d68-b0d4-f7fa0354aa5f,2026-03-14T16:10:53.692736
EE,Estonia,RAVIMIAMET,FINLEPSIN,N03AF01,karbamasepiin,toimeainet modifitseeritult vabastav tablett,400mg,Teva Pharma B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=3207be08-e57d-4fce-9163-b7c5e79b0b9e,2026-03-14T16:10:53.692736
EE,Estonia,RAVIMIAMET,FINLEPSIN,N03AF01,karbamasepiin,tablett,200mg,Teva Pharma B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=f6f7f71c-143a-4b37-8139-4d6e489d9256,2026-03-14T16:10:53.692736
EE,Estonia,RAVIMIAMET,FINLEPSIN,N03AF01,karbamasepiin,toimeainet modifitseeritult vabastav tablett,200mg,Teva Pharma B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=6addfb3b-0654-4f64-96b0-af26e4063029,2026-03-14T16:10:53.692736
EE,Estonia,RAVIMIAMET,FLIXOTIDE DISKUS 50 MCG,R03BA05,flutikasoon,inhalatsioonipulber,50mcg 1annus,GlaxoSmithKline Trading Services Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=e60def20-2410-4e34-8d7f-2e3d239eef7a,2026-03-14T16:10:53.692736
EE,Estonia,RAVIMIAMET,FLUCONAZOL TAKEDA 150MG,J02AC01,flukonasool,kõvakapsel,150mg,Takeda Pharma AS,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=179da454-c7a0-43c6-9cf0-88761a69a0cd,2026-03-14T16:10:53.692736
EE,Estonia,RAVIMIAMET,FLUENZ TETRA,J07BB03,"gripiviirus, elus, nõrgestatud","ninasprei, suspensioon",1annus 0.2ml,Astrazeneca AB,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=ef5af4b6-6756-4855-b32d-e8426143ed1f,2026-03-14T16:10:53.692736
EE,Estonia,RAVIMIAMET,FLUOXETINE VITABALANS,N06AB03,fluoksetiin,õhukese polümeerikattega tablett,20mg,Vitabalans Oy,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=80f7146d-a837-4cca-91a9-5c49ef580d11,2026-03-14T16:10:53.692736
EE,Estonia,RAVIMIAMET,FORANE,N01AB06,isofluraan,"inhalatsiooniaur, vedelik",,AbbVie Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=48207ff3-7a01-40da-bbc1-c9ecf197a1aa,2026-03-14T16:10:55.744849
EE,Estonia,RAVIMIAMET,FORSTEO,H05AA02,teriparatiid,süstelahus pen-süstlis,20mcg 80mcl,Eli Lilly Nederland B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=562ad8d5-7ea1-47a7-990c-39c6c4c0347c,2026-03-14T16:10:55.744849
EE,Estonia,RAVIMIAMET,FOSCARNET SODIUM TILLOMED,J05AD01,naatriumfoskarnet,infusioonilahus,24mg 1ml,Tillomed Pharma GmbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=528a938e-9f98-4723-ab79-25c00e9f4919,2026-03-14T16:10:55.744849
EE,Estonia,RAVIMIAMET,FOSINOPRIL ACTAVIS,C09AA09,fosinopriil,tablett,10mg,Teva B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=ba8fc441-42e2-4627-b1bb-f91043bac29f,2026-03-14T16:10:55.744849
EE,Estonia,RAVIMIAMET,FROMILID UNO,J01FA09,klaritromütsiin,toimeainet modifitseeritult vabastav tablett,500mg,"KRKA, d.d., Novo mesto",shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=492a6dfd-8170-46d5-95ab-20a6dea75451,2026-03-14T16:10:55.744849
EE,Estonia,RAVIMIAMET,FTOROCORT,D07AB09,triamtsinoloon,salv,"0,1%",Gedeon Richter Plc.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=6b160ade-3a2f-461a-9254-3e605006158b,2026-03-14T16:10:55.744849
EE,Estonia,RAVIMIAMET,FUCITHALMIC,S01AA13,fusidiinhape,"silmatilgad, suspensioon",10mg 1g,Amdipharm Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=3031613e-67f8-43d1-ad6d-a7877f21534d,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,FUROCEF,J01DC02,tsefuroksiim,õhukese polümeerikattega tablett,250mg,KRKA tovarna zdravil d.d. Novo mesto,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=b9caf946-e226-4d30-ba29-5e5879cfc5d6,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,FUROCEF,J01DC02,tsefuroksiim,õhukese polümeerikattega tablett,500mg,KRKA tovarna zdravil d.d. Novo mesto,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=ac349f00-eb8c-430f-848a-a9541d5b3263,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,FUROSEMIDE BASI,C03CA01,furosemiid,süste-/infusioonilahus,10mg 1ml,Laboratorios Basi Industria Farmaceutica S.A.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=0a5842f0-31f7-4718-a09b-49edb1f6a83a,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,FUROSEMIDE ORIFARM,C03CA01,furosemiid,tablett,40mg,Orifarm Healthcare A/S,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=8ad7bbd9-4604-410f-a7dc-66b40d7130df,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GADUAR,C09DX03,olmesartaanmedoksomiil +amlodipiin +hüdroklorotiasiid,õhukese polümeerikattega tablett,"40mg +5mg +12,5mg",Zentiva k.s.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=ce76e74b-5193-4bed-b8ba-56be0c5dc3a0,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GADUAR,C09DX03,olmesartaanmedoksomiil +amlodipiin +hüdroklorotiasiid,õhukese polümeerikattega tablett,"40mg +10mg +12,5mg",Zentiva k.s.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=ed4f64f4-7ad0-46bb-bd04-1e3cc3eb7838,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GALAZOLIN,R01AA07,ksülometasoliin,"ninatilgad, lahus","0,5mg 1ml",Warsaw Pharmaceutical Works Polfa S.A.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=a5f69473-6dcb-46c2-ae67-55e971beaf0a,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GEMCITABINE KABI 38 MG/ML,L01BC05,gemtsitabiin,infusioonilahuse kontsentraat,38mg 1ml,Fresenius Kabi Polska Sp. z o.o.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=ec6b7aea-b2d1-4b76-9643-699f788a1a65,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GLIBENESE GITS,A10BB07,glipisiid,toimeainet prolongeeritult vabastav tablett,5mg,Pfizer Europe MA EEIG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=314a1a52-8fda-48f6-811a-30e0b15d5b17,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GLIBENESE GITS,A10BB07,glipisiid,toimeainet prolongeeritult vabastav tablett,10mg,Pfizer Europe MA EEIG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=f2089088-8d88-4b52-a7c1-c5eb2dbfade0,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GLICLAZIDE ACTAVIS,A10BB09,gliklasiid,toimeainet modifitseeritult vabastav tablett,30mg,Actavis Group Ptc ehf.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=9c10937f-f414-4ae7-84f0-db9a45530f76,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GLICLAZIDE ACTAVIS,A10BB09,gliklasiid,toimeainet modifitseeritult vabastav tablett,60mg,Teva B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=6630fe8c-7d0b-42d5-aedb-eb37dfe5d435,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GLICLAZIDE TEVA,A10BB09,gliklasiid,toimeainet modifitseeritult vabastav tablett,60mg,Teva B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=14a927ee-f7f8-4acf-885a-a2693d4f679c,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GLIMEPIRIDE ACCORD,A10BB12,glimepiriid,tablett,1mg,Accord Healthcare B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=984152da-3369-491f-9ed6-547b10718a56,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GLIPOX,L01EA01,imatiniib,kõvakapsel,100mg,Norameda UAB,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=db1a7528-756b-466c-8f49-91a505b06220,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GLUCADOL,M01AX05,glükoosamiin,õhukese polümeerikattega tablett,400mg,Orifarm Healthcare A/S,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=164ab9f4-d838-438c-ade5-aadeacc4a270,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GLUCOSE FRESENIUS 10%,B05BA03,süsivesikud,infusioonilahus,10%,Fresenius Kabi Polska Sp. z o.o.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=cbae47e1-a39d-4bc9-b347-24c8dc500544,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GLUCOSE FRESENIUS 5%,B05BA03,süsivesikud,infusioonilahus,5%,Fresenius Kabi Polska Sp. z o.o.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=9c407920-1177-4bd5-a755-f02ea8d61b51,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GONAL-F,G03GA05,alfafollitropiin,süstelahuse pulber ja lahusti,75RÜ 1ml,Merck Europe B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=b17e0b4a-c0b1-46a4-920f-fc1285ca4351,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GONAL-F,G03GA05,alfafollitropiin,süstelahus pen-süstlis,150RÜ 0.24ml,Merck Europe B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=2d060983-7910-4f2d-9721-473c4404e234,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GRACIAL,G03AB05,desogestreel +etünüülöstradiool,tablett,25mcg +40mcg/125mcg +30mcg,Aspen Pharma Trading Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=639512aa-37fd-4062-a2ef-b7d330e82e6c,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GRIPPOSTAD,N02BE01,paratsetamool,suukaudse lahuse pulber,600mg,Stada Arzneimittel AG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=1151de86-2754-4446-a1af-f15cbc19abf8,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,GRIPPOSTAD C,N02BE96,paratsetamool +askorbiinhape +kofeiin +kloorfenamiin,kõvakapsel,"200mg +150mg +25mg +2,5mg",Stada Arzneimittel AG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=3584d0ef-6da6-4e15-a3a4-b6c4bbad265e,2026-03-14T16:10:55.745850
EE,Estonia,RAVIMIAMET,HALOPERIDOL DECANOATE-RICHTER,N05AD01,haloperidool,süstelahus,50mg 1ml,Gedeon Richter Plc.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=e1f56cc2-4da5-47bf-beda-d9d5c79e0603,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,HARMONET,G03AA10,gestodeen +etünüülöstradiool,kaetud tablett,75mcg +20mcg,Pfizer Europe MA EEIG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=9a69ac0b-b4da-4fc0-bfe7-e2aed4157bb8,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,HEXACIMA,J07CA09,"difteeria toksoid +poliomüeliidi koguviirus, trivalentne, inaktiveeritud +läkaköha tekitaja, puhastatud antigeen +Haemophilus influenzae B, konjugeeritud, puhastatud antigeen +hepatiit B viirus, puhastatud antigeen +teetanuse toksoid",süstesuspensioon süstlis,1annus +1annus +1annus +1annus +1annus +1annus 0.5ml,Sanofi Winthrop Industrie,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=b7db26bd-5d86-49b5-8eb5-da3c90fc5584,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,HEXORAL,A01AB12,heksetidiin,"suuõõnesprei, lahus","0,2%",McNeil Healthcare (Ireland) Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=d66efc07-5bce-4816-a9cb-12dcc3bf79b8,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,HIDRASEC,A07XA04,ratsekadotriil,suukaudse suspensiooni graanulid,10mg,Bioprojet Europe Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=a0fd3089-cbf8-454e-861d-f07daf766c5c,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,HIDRASEC,A07XA04,ratsekadotriil,suukaudse suspensiooni graanulid,30mg,Bioprojet Europe Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=36864539-9ba4-491e-a0f9-10872f8f8ff2,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,HOLOXAN,L01AA06,ifosfamiid,süstelahuse pulber,1g,OÜ Baxter Estonia,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=d6115555-5ba2-4747-a6b9-ceaf17581195,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,HUKYNDRA,L04AB04,adalimumab,süstelahus pen-süstlis,40mg 0.4ml,Stada Arzneimittel AG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=505c3b74-6e56-4c60-b22c-9d7fce8a00f2,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,HUKYNDRA,L04AB04,adalimumab,süstelahus süstlis,40mg 0.4ml,Stada Arzneimittel AG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=f4ada882-11c0-41cb-8862-b82aaef0ed51,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,HUMIRA,L04AB04,adalimumab,süstelahus süstlis,40mg 0.4ml,AbbVie Deutschland GmbH & Co. KG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=4581429e-1776-4e6d-852a-d4df03cab11e,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,HUMIRA,L04AB04,adalimumab,süstelahus,40mg 0.8ml,AbbVie Deutschland GmbH & Co. KG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=7ad78c66-244f-4bfb-b2e5-74533666a70a,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,HUMULIN N,A10AC01,keskmise toimeajaga humaaninsuliin,süstesuspensioon kolbampullis,100RÜ 1ml,Eli Lilly Nederland B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=3bfb0346-c9ae-47e5-a024-d19836364056,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,HUMULIN R,A10AB01,lühikese toimeajaga humaaninsuliin,süstelahus kolbampullis,100RÜ 1ml,Eli Lilly Nederland B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=89a76232-8f5a-40b1-a01d-c0cad9dbed4a,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,HYCAMTIN,L01CE01,topotekaan,kõvakapsel,"0,25mg",Sandoz Pharmaceuticals d.d.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=ced10a95-3f24-4f5d-a20c-bbf7a1d33fb9,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,HYCAMTIN,L01CE01,topotekaan,infusioonilahuse kontsentraadi pulber,1mg,Sandoz Pharmaceuticals d.d.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=1e00c4ba-57a2-4310-af69-e8123c92c6a3,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,HYCAMTIN,L01CE01,topotekaan,infusioonilahuse kontsentraadi pulber,4mg,Sandoz Pharmaceuticals d.d.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=c338e2f6-6d09-4b4c-8a2f-98ffcb10ac77,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,HYCAMTIN,L01CE01,topotekaan,kõvakapsel,1mg,Sandoz Pharmaceuticals d.d.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=cd46e534-5ab3-430b-b6a4-0abd9de97678,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,IBANDRONIC ACID TEVA,M05BA06,ibandroonhape,õhukese polümeerikattega tablett,150mg,Teva B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=9320210e-17fd-47df-a268-c4a3984e14db,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,IBRANCE,L01EF01,palbotsikliib,kõvakapsel,100mg,Pfizer Europe MA EEIG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=457c738e-582d-4462-ba0d-aa495ffb9a74,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,IBRANCE,L01EF01,palbotsikliib,kõvakapsel,125mg,Pfizer Europe MA EEIG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=fe5d6042-2bf2-45f6-adc8-0c4589866845,2026-03-14T16:10:55.746853
EE,Estonia,RAVIMIAMET,IBRANCE,L01EF01,palbotsikliib,kõvakapsel,75mg,Pfizer Europe MA EEIG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=30d92147-9d7d-44fb-a631-6a2086b222cd,2026-03-14T16:10:58.053710
EE,Estonia,RAVIMIAMET,IBUMETIN,M02AA13,ibuprofeen,geel,5%,Takeda Pharma AS,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=531f45e2-91f9-4e43-8c38-3939229afe28,2026-03-14T16:10:58.053710
EE,Estonia,RAVIMIAMET,IDARUBICIN ACCORD,L01DB06,idarubitsiin,süstelahus,10mg 10ml,Accord Healthcare B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=e56763b7-90a6-44cc-b281-2065bf7e4ed9,2026-03-14T16:10:58.053710
EE,Estonia,RAVIMIAMET,Imalgene 100 mg/ml,QN01AX03,ketamiin,süstelahus,100mg 1ml,Boehringer Ingelheim Animal Health France,shortage,https://www.ravimiregister.ee/Default.aspx?pv=VetRavimid.Ravim&vid=d02d2065-bd30-4ffc-82a4-712b0000836f,2026-03-14T16:10:58.053710
EE,Estonia,RAVIMIAMET,IMATINIB SANDOZ,L01EA01,imatiniib,õhukese polümeerikattega tablett,100mg,Sandoz Pharmaceuticals d.d.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=fc80ff1e-6208-4508-91ec-2220163d1de9,2026-03-14T16:10:58.053710
EE,Estonia,RAVIMIAMET,IMATINIB SANDOZ,L01EA01,imatiniib,õhukese polümeerikattega tablett,400mg,Sandoz Pharmaceuticals d.d.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=c6b72f18-8075-412c-9919-e205501877fb,2026-03-14T16:10:58.054730
EE,Estonia,RAVIMIAMET,IMATINIB SANOSWISS 400MG,L01EA01,imatiniib,õhukese polümeerikattega tablett,400mg,UAB SanoSwiss,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=9cdfb2f8-b131-4a31-afaf-9c9ecb1b7cee,2026-03-14T16:10:58.054730
EE,Estonia,RAVIMIAMET,IMATINIB ZENTIVA 100 MG,L01EA01,imatiniib,õhukese polümeerikattega tablett,100mg,Zentiva k.s.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=e4cc5f70-85fa-4fda-a36f-a7720ce4e793,2026-03-14T16:10:58.054730
EE,Estonia,RAVIMIAMET,IMFINZI,L01FF03,durvalumab,infusioonilahuse kontsentraat,50mg 1ml,AstraZeneca AB,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=43faac23-3d4d-4bb8-90d6-f380980a9bbd,2026-03-14T16:10:58.054730
EE,Estonia,RAVIMIAMET,IMOVANE,N05CF01,zopikloon,õhukese polümeerikattega tablett,"7,5mg",Sanofi Winthrop Industrie,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=8d7a35ce-dd85-4a6f-97b8-4c71a65882b5,2026-03-14T16:10:58.054730
EE,Estonia,RAVIMIAMET,INDOMET- RATIOPHARM 50MG,M01AB01,indometatsiin,kõvakapsel,50mg,Ratiopharm GmbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=89159af7-1e07-41bb-93e4-dca33130e738,2026-03-14T16:10:58.054730
EE,Estonia,RAVIMIAMET,INFLECTRA,L04AB02,infliksimab,infusioonilahuse kontsentraadi pulber,100mg,Pfizer Europe MA EEIG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=5e6c7933-ec46-4544-8a0b-cff50e1e1a91,2026-03-14T16:10:58.054730
EE,Estonia,RAVIMIAMET,INLYTA,L01EK01,aksitiniib,õhukese polümeerikattega tablett,1mg,Pfizer Europe MA EEIG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=bfd20b4e-7933-455f-9707-f85156bd1eba,2026-03-14T16:10:58.054730
EE,Estonia,RAVIMIAMET,INLYTA,L01EK01,aksitiniib,õhukese polümeerikattega tablett,5mg,Pfizer Europe MA EEIG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=95823bf2-f2aa-489f-9487-ab81e70ae57d,2026-03-14T16:10:58.054730
EE,Estonia,RAVIMIAMET,INTEGRILIN,B01AC16,eptifibatiid,infusioonilahus,"0,75mg 1ml",GlaxoSmithKline (Ireland) Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=f1fe7756-dc13-4509-93b8-5094c05b48f9,2026-03-14T16:10:58.054730
EE,Estonia,RAVIMIAMET,INTEGRILIN,B01AC16,eptifibatiid,süstelahus,2mg 1ml,GlaxoSmithKline (Ireland) Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=37cd002f-9902-4838-92a3-71a3e6138b40,2026-03-14T16:10:58.054730
EE,Estonia,RAVIMIAMET,IPINZAN,A10BD08,metformiin +vildagliptiin,õhukese polümeerikattega tablett,1000mg +50mg,Zentiva k.s.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=df896ee2-6cbd-4eed-83f1-ef36c5c45454,2026-03-14T16:10:58.054730
EE,Estonia,RAVIMIAMET,IPINZAN,A10BD08,metformiin +vildagliptiin,õhukese polümeerikattega tablett,850mg +50mg,Zentiva k.s.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=a68f8a29-0fd8-413f-be92-a33f4736d8b9,2026-03-14T16:10:58.054730
EE,Estonia,RAVIMIAMET,IRESSA,L01EB01,gefitiniib,õhukese polümeerikattega tablett,250mg,Astrazeneca AB,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=a68b2ec4-1e73-4eec-83a2-559380a1b711,2026-03-14T16:10:58.054730
