country_code,country_name,source,medicine_name,active_substance,strength,package_size,barcode,atc_code,license_holder,license_number,suspension_status,status,suspension_date,shortage_start,estimated_end,scraped_at
TR,Turkey,TITCK,"LACRIMER 300 MG KAPSÜL ,20 KAPSÜL",sefdinir,,,8699514150435,J01DD15,ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,2015/334,1,suspended_article_23,2024-06-14 00:00:00,,,2026-03-13T15:43:03.593508
TR,Turkey,TITCK,"LANSARA 30 MG KAPSUL, 14 ADET",lansoprazol,,,8699033160298,A02BC03,PENSA İLAÇ SAN. VE TİC. A.Ş.,127/97,1,suspended_article_23,2018-02-01 00:00:00,,,2026-03-13T15:43:03.594507
TR,Turkey,TITCK,"LANSARA 30 MG KAPSUL, 28 ADET",lansoprazol,,,8699033160304,A02BC03,PENSA İLAÇ SAN. VE TİC. A.Ş.,127/97,1,suspended_article_23,2018-02-01 00:00:00,,,2026-03-13T15:43:03.594507
TR,Turkey,TITCK,"LARMABAK %0,9 10 ML GOZ DAMLASI","sodyum klorür, hypertonic",,,8699564613300,S01XA03,GÜNSA GÜNEY İLAÇ VE HAMMADDELER SAN. VE TİC. A.Ş.,109/58,1,suspended_article_23,2017-03-16 00:00:00,,,2026-03-13T15:43:03.594507
TR,Turkey,TITCK,LANTUS OPTİPEN 100 IU/ML SUBKUTAN KULLANIM İÇİN ENJEKSİYONLUK SOLÜSYON,insülin glarjin,,,8699809950627,A10AE04,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,114/69,1,suspended_article_23,2024-10-15 00:00:00,,,2026-03-13T15:43:03.594507
TR,Turkey,TITCK,"LEODEX PLUS % 1.25 + % 0.25 JEL, 30 G",deksketoprofen + tiyokolşikosid,,,8699569340133,M03BX55,BİLİM İLAÇ SAN. VE TİC. A.Ş.,2015/449,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.594507
TR,Turkey,TITCK,"LEODEX PLUS % 1.25 + % 0.25 JEL, 60 G",deksketoprofen + tiyokolşikosid,,,8699569340102,M03BX55,BİLİM İLAÇ SAN. VE TİC. A.Ş.,2015/449,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.596013
TR,Turkey,TITCK,"LEVITRA 5 MG FILM KAPLI TABLET, 4 ADET",vardenafil,,,8699546092451,G04BE09,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,115/65,1,suspended_article_23,2025-11-07 00:00:00,,,2026-03-13T15:43:03.596013
TR,Turkey,TITCK,"LEVOSETIN KAPSÜL, 12 ADET",kloramfenikol l,,,8699549150073,J01BA01 ,AKDENİZ İLAÇ SAN. VE TİC. A.Ş.,101/6,1,suspended_article_23,2025-05-02 00:00:00,,,2026-03-13T15:43:03.596013
TR,Turkey,TITCK,"LEVOSETIN KAPSÜL, 24 ADET",kloramfenikol l,,,8699549150080,J01BA01 ,AKDENİZ İLAÇ SAN. VE TİC. A.Ş.,101/6,1,suspended_article_23,2025-05-02 00:00:00,,,2026-03-13T15:43:03.597022
TR,Turkey,TITCK,"LEVOSETIN SÜSPANSİYON, 100 ML",kloramfenikol l,,,8699549700117,J01BA01 ,AKDENİZ İLAÇ SAN. VE TİC. A.Ş.,101/38,1,suspended_article_23,2025-05-02 00:00:00,,,2026-03-13T15:43:03.597022
TR,Turkey,TITCK,LOTISA 250 MCG/5 ML IV ENJEKSIYONLUK COZELTI ICEREN 1 FLAKON,palonosetron hidroklorür,,,8699541774123,A04AA05,GENSENTA İLAÇ SANAYİ VE TİC. A.Ş.,254/36,1,suspended_article_23,2024-08-08 00:00:00,,,2026-03-13T15:43:03.597022
TR,Turkey,TITCK,"LUMEN 100 ENJEKTABL FLAKON, 2 MG/ML, 50 ML",flukonazol,,,8699541771207,J02AC01,GENSENTA İLAÇ SANAYİ VE TİC. A.Ş.,175/40,1,suspended_article_23,2024-07-26 00:00:00,,,2026-03-13T15:43:03.597022
TR,Turkey,TITCK,LUMEN 200 ENJEKTABL FLAKON 2 MG / ML,flukonazol,,,8699541771214,J02AC01,GENSENTA İLAÇ SANAYİ VE TİC. A.Ş.,188/31,1,suspended_article_23,2024-07-26 00:00:00,,,2026-03-13T15:43:03.598021
TR,Turkey,TITCK,"LUMIGAN % 0,03 GÖZ DAMLASI, ÇÖZELTİ, 3 ML",bimatoprost,,,8699490561140,S01EE03,ABBVİE TIBBİ İLAÇLAR SAN. VE TİC. LTD. ŞTİ.,130/41,1,suspended_article_23,2019-02-07 00:00:00,,,2026-03-13T15:43:03.598021
TR,Turkey,TITCK,"LUVERIS 75 IU ENJEKSİYONLUKÇÖZELTİ İÇİN TOZ VE ÇÖZÜCÜ, 1 ADET",lutropin alfa,,,8699777790263,G03GA07,MERCK İLAÇ ECZA VE KİMYA TİC. A.Ş.,115/35,1,suspended_article_23,2019-12-19 00:00:00,,,2026-03-13T15:43:03.598021
TR,Turkey,TITCK,"LYXUMIA 10 MCG ENJEKSİYON İÇİN ÇÖZELTİ İÇEREN KULLANIMA HAZIR KALEM, 1 KALEM",liksisenatid,,,8699809950818,A10BJ03 ,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,2015/142,1,suspended_article_23,2025-01-20 00:00:00,,,2026-03-13T15:43:03.599021
TR,Turkey,TITCK,"LYXUMIA 20 MCG ENJEKSIYON IÇIN ÇÖZELTI IÇEREN KULLANIMA HAZIR KALEM ,1 KALEM",liksisenatid,,,8699809950825,A10BJ03 ,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,2015/139,1,suspended_article_23,2025-01-20 00:00:00,,,2026-03-13T15:43:03.599021
TR,Turkey,TITCK,"LYXUMIA 20 MCG ENJEKSIYON IÇIN ÇÖZELTI IÇEREN KULLANIMA HAZIR KALEM ,2 KALEM",liksisenatid,,,8699809950832,A10BJ03 ,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,2015/139,1,suspended_article_23,2025-01-20 00:00:00,,,2026-03-13T15:43:03.599021
TR,Turkey,TITCK,"LYXUMIA 20 MCG ENJEKSIYON IÇIN ÇÖZELTI IÇEREN KULLANIMA HAZIR KALEM ,6 KALEM",liksisenatid,,,8699809950849,A10BJ03 ,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,2015/139,1,suspended_article_23,2025-01-20 00:00:00,,,2026-03-13T15:43:03.599021
TR,Turkey,TITCK,"MAGNESIUM DIASPORAL PASTİL, 50 ADET",magnezyum sitrat,,,8699708111563,A12CC04,ASSOS İLAÇ KİMYA GIDA ÜRÜNLERİ ÜRETİM VE TİC. A.Ş.,2017/525,3,suspended_article_22,2024-03-01 00:00:00,,,2026-03-13T15:43:03.600022
TR,Turkey,TITCK,"MASULIN MR 0.4 MG DEĞIŞTIRILMIŞ SALIMLI SERT KAPSÜL, 30 KAPSÜL",tamsulosin hcl,,,8699516151355,G04CA02,SANDOZ İLAÇ SAN. VE TİC. A.Ş.,135/100,1,suspended_article_23,2026-01-08 00:00:00,,,2026-03-13T15:43:03.600022
TR,Turkey,TITCK,"MAJEZIK DUO %5 + %0.25 TOPIKAL JEL, 30 G",flurbiprofen/tiyokolşikosid,,,8699536340043,M03BX55,SANOVEL İLAÇ SAN. VE TİC. A.Ş.,239/63,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.600022
TR,Turkey,TITCK,"MAJEZIK DUO %5 + %0.25 TOPIKAL JEL, 50 G",flurbiprofen/tiyokolşikosid,,,8699536340074,M03BX55,SANOVEL İLAÇ SAN. VE TİC. A.Ş.,239/63,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.601024
TR,Turkey,TITCK,"MAJEZIK DUO %5 + %0.25 TOPIKAL SPREY, 50 ML",flurbiprofen/tiyokolşikosid,,,8699536510033,M03BX55,SANOVEL İLAÇ SAN. VE TİC. A.Ş.,243/7,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.601024
TR,Turkey,TITCK,"MAXENT %1.25/%0.25 JEL, 30G","deksketoprofen trometamol, tiyokolşikosid",,,8699564343009,M03BX55,GÜREL İLAÇ TİC. A.Ş.,2016/645,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.601024
TR,Turkey,TITCK,"MAXENT %1.25/%0.25 JEL, 50G","deksketoprofen trometamol, tiyokolşikosid",,,8699564343023,M03BX55,GÜREL İLAÇ TİC. A.Ş.,2016/645,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.602030
TR,Turkey,TITCK,"MAXRELAX %0.25 MERHEM, 30 GR",tiyokolşikosid,,,8699622350185,M03BX05,TOPRAK İLAÇ VE KİMYEVİ MADDELER SAN.VE TİC. A.Ş.,240/95,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.602030
TR,Turkey,TITCK,"MAXTHIO %0,25 MERHEM, 30 G",tiyokolşikosid,,,8699525375766,M03BX05,DEVA HOLDİNG A.Ş.,224/82,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.602030
TR,Turkey,TITCK,"MEGADYN PRONATAL FILM TABLET, 30 ADET",multivitamin ve mineral kombinasyonu,,,8699514094074,A11AA03,ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,203/1,1,suspended_article_23,2024-06-14 00:00:00,,,2026-03-13T15:43:03.602030
TR,Turkey,TITCK,"MEGADYN PRONATAL FILM TABLET, 60 ADET",multivitamin ve mineral kombinasyonu,,,8699514094081,A11AA03,ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,203/1,1,suspended_article_23,2024-06-14 00:00:00,,,2026-03-13T15:43:03.602030
TR,Turkey,TITCK,"MEMOBOOST 10 MG FILM TABLET, 28 ADET",donepezil hcl,,,8699738090104,N06DA02,FARMA-TEK İLAÇ SAN. VE TİC. A.Ş.,2016/573,1,suspended_article_23,2021-07-09 00:00:00,,,2026-03-13T15:43:03.603030
TR,Turkey,TITCK,"MEMOBOOST 5 MG FILM TABLET, 28 ADET",donepezil hcl,,,8699738090098,N06DA02,FARMA-TEK İLAÇ SAN. VE TİC. A.Ş.,2016/574,1,suspended_article_23,2021-07-09 00:00:00,,,2026-03-13T15:43:03.603030
TR,Turkey,TITCK,"MENAZİD-L 500 MG IV ENJEKSİYONLUK LİYOFİLİZE TOZ İÇEREN FLAKON, 1 ADET",azitromisin dihidrat,,,8699541794503,J01FA10 ,GENSENTA İLAÇ SANAYİ VE TİC. A.Ş.,232/20,1,suspended_article_23,2024-08-08 00:00:00,,,2026-03-13T15:43:03.603030
TR,Turkey,TITCK,MENEDRON-L 15 MG IV ENJEKSİYONLUKLİYOFİLİZE TOZ İÇEREN FLAKON (4 FLAKON),pamidronat disodyum,,,8699541793407,M05BA03,GENSENTA İLAÇ SANAYİ VE TİC. A.Ş.,209/95,1,suspended_article_23,2024-07-26 00:00:00,,,2026-03-13T15:43:03.603030
TR,Turkey,TITCK,MENEDRON-L 30 MG IV ENJEKSİYONLUK LİYOFİLİZE TOZ İÇEREN FLAKON (3 FLAKON),pamidronat disodyum,,,8699541793506,M05BA03,GENSENTA İLAÇ SANAYİ VE TİC. A.Ş.,209/96,1,suspended_article_23,2024-07-26 00:00:00,,,2026-03-13T15:43:03.603030
TR,Turkey,TITCK,MENEDRON-L 60 MG IV ENJEKSİYONLUK LİYOFİLİZE TOZ İÇEREN FLAKON (1 FLAKON),pamidronat disodyum,,,8699541793605,M05BA03,GENSENTA İLAÇ SANAYİ VE TİC. A.Ş.,208/1,1,suspended_article_23,2024-07-26 00:00:00,,,2026-03-13T15:43:03.603030
TR,Turkey,TITCK,MENEDRON-L 90 MG IV ENJEKSİYONLUKLİYOFİLİZE TOZ İÇEREN FLAKON (1 FLAKON),pamidronat disodyum,,,8699541793704,M05BA03,GENSENTA İLAÇ SANAYİ VE TİC. A.Ş.,209/97,1,suspended_article_23,2024-07-26 00:00:00,,,2026-03-13T15:43:03.604027
TR,Turkey,TITCK,"MENOGON 75 IU LIYOFILIZE TOZ ICEREN AMPUL,5 ADET",human menopausal gonadotrophin,,,8697621750029,G03GA02,FERRİNG İLAÇ SAN. VE TİC. LTD. ŞTİ.,119/85,1,suspended_article_23,2024-06-03 00:00:00,,,2026-03-13T15:43:03.604027
TR,Turkey,TITCK,"MERDEX DUO %5 + %0.25 TOPIKAL JEL, 30 G",flurbiprofen / tiyokolşikosid,,,8699724340015,M03BX55,ASET İLAÇ SAN. VE TİC. A.Ş.,252/27,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.604027
TR,Turkey,TITCK,"MERDEX DUO %5 + %0.25 TOPIKAL JEL, 50 G",flurbiprofen / tiyokolşikosid,,,8699724340022,M03BX55,ASET İLAÇ SAN. VE TİC. A.Ş.,252/27,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.604027
TR,Turkey,TITCK,"MERDEX DUO %5 + %0.25 TOPIKAL SPREY, ÇÖZELTİ , 50 ML",flurbiprofen / tiyokolşikosid,,,8699724510036,M03BX55,ASET İLAÇ SAN. VE TİC. A.Ş.,252/26,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.604027
TR,Turkey,TITCK,"MICARDIS 40 MG TABLET, 28 ADET",telmisartan,,,nan,C09CA07,BOEHRİNGER INGELHEİM İLAÇ TİC. A.Ş.,108/11,1,suspended_article_23,2019-04-24 00:00:00,,,2026-03-13T15:43:03.604027
TR,Turkey,TITCK,"MICARDIS 40 MG TABLET, 56 ADET",telmisartan,,,nan,C09CA07,BOEHRİNGER INGELHEİM İLAÇ TİC. A.Ş.,108/11,1,suspended_article_23,2019-04-24 00:00:00,,,2026-03-13T15:43:03.605026
TR,Turkey,TITCK,"MINOSET 150MG/5 ML PEDIATRIK SURUP , 100 ML",parasetamol,,,8699546575589,N02BE01,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,208/87,1,suspended_article_23,2024-07-05 00:00:00,,,2026-03-13T15:43:03.605026
TR,Turkey,TITCK,"MIRCERA ROCHE 100 MCG/0,3 ML SC/IV ENJ. ICIN KULLANIMA HAZIR SIRINGA",metoksi polietilen glikol/epoetin beta,,,8699505952192,B03XA03,ROCHE MÜSTAHZARLARI SAN.A.Ş.,127/58,1,suspended_article_23,2017-12-20 00:00:00,,,2026-03-13T15:43:03.605026
TR,Turkey,TITCK,"MIRCERA ROCHE 120 MCG/0,3 ML SC/IV ENJ. ICIN KULLANIMA HAZIR SIRINGA",metoksi polietilen glikol/epoetin beta,,,8699505952253,B03XA03,ROCHE MÜSTAHZARLARI SAN.A.Ş.,128/54,1,suspended_article_23,2017-12-20 00:00:00,,,2026-03-13T15:43:03.605026
TR,Turkey,TITCK,"MIRCERA ROCHE 150 MCG/0,3 ML SC/IV ENJ. ICIN KULLANIMA HAZIR SIRINGA",metoksi polietilen glikol/epoetin beta,,,8699505952208,B03XA03,ROCHE MÜSTAHZARLARI SAN.A.Ş.,127/48,1,suspended_article_23,2017-12-20 00:00:00,,,2026-03-13T15:43:03.605026
TR,Turkey,TITCK,"MIRCERA ROCHE 200 MCG/0,3 ML SC/IV ENJ. ICIN KULLANIMA HAZIR SIRINGA",metoksi polietilen glikol/epoetin beta,,,8699505952215,B03XA03,ROCHE MÜSTAHZARLARI SAN.A.Ş.,127/49,1,suspended_article_23,2017-12-20 00:00:00,,,2026-03-13T15:43:03.605026
TR,Turkey,TITCK,"MIRCERA ROCHE 30 MCG/0,3 ML SC/IV ENJ. ICIN KULLANIMA HAZIR SIRINGA",metoksi polietilen glikol/epoetin beta,,,8699505952246,B03XA03,ROCHE MÜSTAHZARLARI SAN.A.Ş.,128/53,1,suspended_article_23,2017-12-20 00:00:00,,,2026-03-13T15:43:03.606026
TR,Turkey,TITCK,"MIRCERA ROCHE 50 MCG/0,3 ML SC/IV ENJ. ICIN KULLANIMA HAZIR SIRINGA",metoksi polietilen glikol/epoetin beta,,,8699505952178,B03XA03,ROCHE MÜSTAHZARLARI SAN.A.Ş.,127/39,1,suspended_article_23,2017-12-20 00:00:00,,,2026-03-13T15:43:03.606026
TR,Turkey,TITCK,"MIRCERA ROCHE 75 MCG/0,3 ML SC/IV ENJ. ICIN KULLANIMA HAZIR SIRINGA",metoksi polietilen glikol/epoetin beta,,,8699505952185,B03XA03,ROCHE MÜSTAHZARLARI SAN.A.Ş.,127/57,1,suspended_article_23,2017-12-20 00:00:00,,,2026-03-13T15:43:03.606026
TR,Turkey,TITCK,"MİRTARON 30 MG ÇENTİKLİ FİLM KAPLI TABLET, 14 ADET",mirtazapin,,,8699502092051,N06AX11,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,213/70,1,suspended_article_23,2025-09-11 00:00:00,,,2026-03-13T15:43:03.606026
TR,Turkey,TITCK,"MİRTARON 30 MG ÇENTİKLİ FİLM KAPLI TABLET, 28 ADET",mirtazapin,,,8699502092068,N06AX11,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,213/70,1,suspended_article_23,2025-09-11 00:00:00,,,2026-03-13T15:43:03.606542
TR,Turkey,TITCK,MİXOLEKS TEDAVİ PAKETİ,"tenoksikam, tiyokloşikozit",,,8699541794404,M03BX55,GENSENTA İLAÇ SANAYİ VE TİC. A.Ş.,233/2,1,suspended_article_23,2024-08-08 00:00:00,,,2026-03-13T15:43:03.606542
TR,Turkey,TITCK,"MON.GALYUM-67 74 MBQ/ML IV ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON, 1 ADET (2.5 ML)",galyum-67 sitrat,,,8698923954009,V09HX01,ECZACIBAŞI MONROL NÜKLEER ÜRÜNLER SAN. VE TİC. A.Ş.,226/23,1,suspended_article_23,2025-09-11 00:00:00,,,2026-03-13T15:43:03.606542
TR,Turkey,TITCK,"MON.GALYUM-67 74 MBQ/ML IV ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON, 1 ADET (5 ML)",galyum-67 sitrat,,,8698923954016,V09HX01,ECZACIBAŞI MONROL NÜKLEER ÜRÜNLER SAN. VE TİC. A.Ş.,226/23,1,suspended_article_23,2025-09-11 00:00:00,,,2026-03-13T15:43:03.606542
TR,Turkey,TITCK,"MONOLONG 40 MG SR MIKROPELLET KAPSUL, 30 ADET",isosorbid mononitrat,,,8699543170022,C01DA14,ALİ RAİF İLAÇ SAN. A.Ş.,104/78,1,suspended_article_23,2025-03-06 00:00:00,,,2026-03-13T15:43:03.606542
TR,Turkey,TITCK,"MONOLONG 60 MG SR MIKROPELLET KAPSUL, 30 ADET",isosorbid mononitrat,,,8699543170015,C01DA14,ALİ RAİF İLAÇ SAN. A.Ş.,104/79,1,suspended_article_23,2025-03-06 00:00:00,,,2026-03-13T15:43:03.607550
TR,Turkey,TITCK,"MOTILIUM 1 MG/ML ORAL SUSPANSIYON, 200 ML",domperidone,,,8699593701054,A03FA03,JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,190/56,1,suspended_article_23,2025-05-30 00:00:00,,,2026-03-13T15:43:03.607550
TR,Turkey,TITCK,"MOTILIUM 10 MG FILM TABLET, 21 ADET",domperidone,,,8699593095382,A03FA03,JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,190/57,1,suspended_article_23,2025-05-30 00:00:00,,,2026-03-13T15:43:03.607550
TR,Turkey,TITCK,"MULTİSEF 250 MG IM/IV ENJEKSİYONLUK TOZ İÇEREN FLAKON, 1 FLAKON",sefuroksim sodyum,,,8699541271608,J01DC02,GENSENTA İLAÇ SANAYİ VE TİC. A.Ş.,164/77,1,suspended_article_23,2024-08-08 00:00:00,,,2026-03-13T15:43:03.607550
TR,Turkey,TITCK,"MULTİSEF 750 MG IM/IV ENJEKSİYONLUK TOZ İÇEREN FLAKON, 1 FLAKON",sefuroksim sodyum,,,8699541271707,J01DC02,GENSENTA İLAÇ SANAYİ VE TİC. A.Ş.,164/78,1,suspended_article_23,2024-08-08 00:00:00,,,2026-03-13T15:43:03.608544
TR,Turkey,TITCK,"MUSCOFLEX % 0,25 30 GR KREM",tiyokolşikosid,,,8699569350064,M03BX05,BİLİM İLAÇ SAN. VE TİC. A.Ş.,205/71,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.608544
TR,Turkey,TITCK,"MUSCOFLEX DUO %0.25+%1.16 JEL, 30 G","diklofenak dietilamonyum, tiyokolsikosid",,,8699569340126,M03BX55,BİLİM İLAÇ SAN. VE TİC. A.Ş.,2014/696,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.608544
TR,Turkey,TITCK,"MUSCOMED MERHEM ,1 TÜP;",tiyokolşikosid,,,8680199371062,M03BX05,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,2015/228,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.608544
TR,Turkey,TITCK,"MUSFIXA %0,25 MERHEM ,30 G",tiyokolşikosid,,,8680760370029,M03BX05,HUMANİS SAĞLIK A.Ş.,2014/98,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.608544
TR,Turkey,TITCK,"MUXOL 15 MG/5 ML PEDIATRIK SURUP , 100 ML",ambroksol hidroklorür,,,8699508570164,R05CB06,MENARİNİ SAĞLIK VE İLAÇ SAN. TİC. A.Ş.,199/53,1,suspended_article_23,2024-08-21 00:00:00,,,2026-03-13T15:43:03.608544
TR,Turkey,TITCK,"MUXOL 30 MG/5 ML PEDIATRIK SURUP , 150 ML",ambroksol hidroklorür,,,8699508570140,R05CB06,MENARİNİ SAĞLIK VE İLAÇ SAN. TİC. A.Ş.,198/68,1,suspended_article_23,2024-08-21 00:00:00,,,2026-03-13T15:43:03.609549
TR,Turkey,TITCK,"NEBINORM 5 MG TABLET, 28 ADET",nebivolol hidroklorür,,,8699516014582,C07AB12,SANDOZ İLAÇ SAN. VE TİC. A.Ş.,227/76,1,suspended_article_23,2025-10-28 00:00:00,,,2026-03-13T15:43:03.609549
TR,Turkey,TITCK,"NEBINORM 5 MG TABLET, 84 ADET",nebivolol hidroklorür,,,8699516014599,C07AB12,SANDOZ İLAÇ SAN. VE TİC. A.Ş.,227/76,1,suspended_article_23,2025-10-28 00:00:00,,,2026-03-13T15:43:03.609549
TR,Turkey,TITCK,NEPHROTECT 250 ML INFUZYON SOLUSYONU CAM SISE,amino acids,,,8699630697371,B05BA01,FRESENİUS KABİ İLAÇ SAN. VE TİC. LTD. ŞTİ.,nan,1,suspended_article_23,2022-11-03 00:00:00,,,2026-03-13T15:43:03.609549
