country_code,country_name,source,medicine_name,active_substance,strength,package_size,atc_code,product_no,shortage_start,estimated_end,status,scraped_at
LV,Latvia,ZVA,Octanate 500 IU powder and solvent for solution for injection,Factor VIII coagulationis humanus,500 IU/10 ml,1 pc,,05-0048-01,2025-10-06,2026-10-06,shortage,2026-03-12T15:53:48.164933
LV,Latvia,ZVA,Octanine 500 IU powder and solvent for solution for injection,Factor IX coagulationis humanus,500 IU,1 pc,B02BD04,10-0191-01,2025-10-06,2026-10-06,shortage,2026-03-12T15:53:48.164933
LV,Latvia,ZVA,Ofloxin 200 mg film-coated tablets,Ofloxacinum,200 mg,10 pcs,S01AE01,98-0852-01,2026-01-12,,shortage - end date unknown,2026-03-12T15:53:48.164933
LV,Latvia,ZVA,Oftan Dexa-Chlora 1 mg/2 mg/g eye ointment,"Dexamethasonum, Chloramphenicolum","3,5 g",1 pc,,00-0713-01,2026-02-23,2026-04-20,shortage,2026-03-12T15:53:48.164933
LV,Latvia,ZVA,"Oftan Timolol 5 mg/ml eye drops, solution",Timololum,5 ml,1 pc,S01ED51,I001761-01,2025-08-14,,shortage - end date unknown,2026-03-12T15:53:48.165934
LV,Latvia,ZVA,"Oftan Timolol 5 mg/ml eye drops, solution",Timololum,5 ml,1 pc,S01ED51,96-0283-01,2025-08-29,,shortage - end date unknown,2026-03-12T15:53:48.165934
LV,Latvia,ZVA,Olanzapine Teva,Olanzapinum,10 mg,28 pcs,,EU/1/07/427/012,2024-08-17,,shortage - end date unknown,2026-03-12T15:53:48.165934
LV,Latvia,ZVA,Olanzapine Teva,Olanzapinum,5 mg,28 pcs,,EU/1/07/427/023,2020-01-21,2030-04-01,shortage,2026-03-12T15:53:48.165934
LV,Latvia,ZVA,Olfen-140 mg medicated plaster,Diclofenacum natricum,140 mg,5 pcs,M01AB05,03-0519-02,2020-02-22,,shortage - end date unknown,2026-03-12T15:53:48.165934
LV,Latvia,ZVA,Olmesartan medoxomil/Amlodipine Accord 20 mg/5 mg film-coated tablets,"Olmesartanum medoxomilum, Amlodipinum",20 mg/5 mg,28 pcs,C09CA08,18-0047-01,2024-12-04,,shortage - end date unknown,2026-03-12T15:53:48.165934
LV,Latvia,ZVA,Olmesartan medoxomil/Amlodipine Accord 40 mg/10 mg film-coated tablets,"Olmesartanum medoxomilum, Amlodipinum",40 mg/10 mg,28 pcs,C09CA08,18-0049-01,2024-12-04,,shortage - end date unknown,2026-03-12T15:53:48.165934
LV,Latvia,ZVA,Olmesartan medoxomil/Amlodipine Accord 40 mg/5 mg film-coated tablets,"Olmesartanum medoxomilum, Amlodipinum",40 mg/5 mg,28 pcs,C09CA08,18-0048-01,2024-12-04,,shortage - end date unknown,2026-03-12T15:53:48.165934
LV,Latvia,ZVA,Olmesartan medoxomil/Amlodipine Zentiva 20 mg/5 mg film-coated tablets,"Olmesartanum medoxomilum, Amlodipinum",20 mg/5 mg,28 pcs,C09CA08,17-0258-02,2024-09-18,,shortage - end date unknown,2026-03-12T15:53:48.165934
LV,Latvia,ZVA,Olmesartan medoxomil/Amlodipine Zentiva 40 mg/10 mg film-coated tablets,"Olmesartanum medoxomilum, Amlodipinum",40 mg/10 mg,28 pcs,C09CA08,17-0260-02,2024-05-09,,shortage - end date unknown,2026-03-12T15:53:48.165934
LV,Latvia,ZVA,Olmesartan medoxomil/Amlodipine/Hydrochlorothiazide Teva 40 mg/10 mg/12.5 mg film-coated tablets,"Olmesartanum medoxomilum, Amlodipinum, Hydrochlorothiazidum",1 UD,28 pcs,C09CA08,20-0148-02,2026-02-15,2026-04-13,shortage,2026-03-12T15:53:48.166931
LV,Latvia,ZVA,"Olynth 1 mg/ml nasal drops, solution",Xylometazolini hydrochloridum,10 mg/10 ml,1 pc,,99-0006-01,2020-04-22,,shortage - end date unknown,2026-03-12T15:53:48.166931
LV,Latvia,ZVA,Omeprazole Unifarma 40 mg powder and solvent for solution for injection,Omeprazolum,40 mg/10 ml,1 pc,A02BC01,04-0433-01,2019-06-03,,shortage - end date unknown,2026-03-12T15:53:48.166931
LV,Latvia,ZVA,"Ontipria 18 micrograms inhalation powder, hard capsules",Tiotropium,18 µg,30 pcs,R03BB04,21-0019-01,2025-10-02,,shortage - end date unknown,2026-03-12T15:53:48.166931
LV,Latvia,ZVA,Oralair 100 IR & 300 IR sublingual tablets,Pollines ad producta allergenica,100 IR/300 IR,31 pcs,,10-0048-01,2021-06-15,,shortage - end date unknown,2026-03-12T15:53:48.166931
LV,Latvia,ZVA,Oralair 300 IR sublingual tablets,Pollines ad producta allergenica,300 IR,30 pcs,,10-0049-01,2021-06-15,,shortage - end date unknown,2026-03-12T15:53:48.166931
LV,Latvia,ZVA,Oralair 300 IR sublingual tablets,Pollines ad producta allergenica,300 IR,90 pcs,,10-0049-02,2021-03-01,,shortage - end date unknown,2026-03-12T15:53:48.166931
LV,Latvia,ZVA,Orfadin,Nitisinonum,2 mg,60 pcs,A16AX04,EU/1/04/303/001,2019-11-08,,shortage - end date unknown,2026-03-12T15:53:48.166931
LV,Latvia,ZVA,Orgalutran,Ganirelixum,"0,25 mg/0,5 ml",1 pc,H01CC01,EU/1/00/130/001,2018-10-15,,shortage - end date unknown,2026-03-12T15:53:48.166931
LV,Latvia,ZVA,Orofar 1 mg/1 mg lozenges,"Benzoxonium chloridum, Lidocaini hydrochloridum",1 mg/1 mg,16 pcs,,05-0118-01,2019-12-04,,shortage - end date unknown,2026-03-12T15:53:48.166931
LV,Latvia,ZVA,"Orofar 2 mg/1.5 mg/ml oromucosal spray, solution","Benzoxonium chloridum, Lidocaini hydrochloridum",1 UD/30 ml,1 pc,,05-0117-01,2020-12-01,,shortage - end date unknown,2026-03-12T15:53:48.166931
LV,Latvia,ZVA,Ospamox 1000 mg film-coated tablets,Amoxicillinum,1000 mg,12 pcs,J01CA04,I000915-01,2022-12-12,,shortage - end date unknown,2026-03-12T15:53:48.167932
LV,Latvia,ZVA,Ossica 150 mg film-coated tablets,Acidum ibandronicum,150 mg,1 pc,,10-0149-01,2024-09-30,,shortage - end date unknown,2026-03-12T15:53:48.167932
LV,Latvia,ZVA,Oxaliplatin Kabi 5 mg/ml concentrate for solution for infusion,Oxaliplatinum,50 mg/10 ml,1 pc,L01XA03,11-0054-01,2020-04-08,,shortage - end date unknown,2026-03-12T15:53:48.168270
LV,Latvia,ZVA,Oxaliplatin Kabi 5 mg/ml concentrate for solution for infusion,Oxaliplatinum,100 mg/20 ml,1 pc,L01XA03,11-0054-02,2020-04-08,,shortage - end date unknown,2026-03-12T15:53:48.447069
LV,Latvia,ZVA,Oxis Turbuhaler 4.5 micrograms/dose inhalation powder,Formoteroli fumaras dihydricus,270 µg/60 dose,60 pcs,R03AC13,98-0533-01,2017-05-17,,shortage - end date unknown,2026-03-12T15:53:48.447069
LV,Latvia,ZVA,Oxis Turbuhaler 9 micrograms/dose inhalation powder,Formoteroli fumaras dihydricus,540 µg/60 dose,1 pc,R03AC13,98-0532-01,2022-06-14,,shortage - end date unknown,2026-03-12T15:53:48.447069
LV,Latvia,ZVA,Oxynador 10 mg + 5 mg prolonged-release tablets,"Oxycodonum, Naloxonum",10 mg/5 mg,30 pcs,,17-0142-17,2023-01-13,,shortage - end date unknown,2026-03-12T15:53:48.448100
LV,Latvia,ZVA,Oxynador 20 mg + 10 mg prolonged-release tablets,"Oxycodonum, Naloxonum",20 mg/10 mg,30 pcs,,17-0143-15,2023-01-13,,shortage - end date unknown,2026-03-12T15:53:48.448100
LV,Latvia,ZVA,Ozurdex,Dexamethasonum,700 µg,1 pc,H02AB02,EU/1/10/638/001,2018-10-04,,shortage - end date unknown,2026-03-12T15:53:48.448100
LV,Latvia,ZVA,Pamecil 1 g powder for solution for injection/infusion,Ampicillinum,1 g,100 pcs,,98-0048-03,2018-11-23,,shortage - end date unknown,2026-03-12T15:53:48.448100
LV,Latvia,ZVA,Pan-Cefazolin 1 g powder for solution for injection,Cefazolinum,1 g,50 pcs,J01DB04,99-0621-04,2018-11-13,,shortage - end date unknown,2026-03-12T15:53:48.448100
LV,Latvia,ZVA,PAN-Oxacillin 1 g powder for solution for injection,Oxacillinum,1 g,50 pcs,,99-0238-04,2017-06-15,,shortage - end date unknown,2026-03-12T15:53:48.448100
LV,Latvia,ZVA,Panadol 500 mg film-coated tablets,Paracetamolum,500 mg,12 pcs,N02BE01,98-0356-03,2017-01-10,,shortage - end date unknown,2026-03-12T15:53:48.448100
LV,Latvia,ZVA,Panadol Baby 120 mg/5 ml oral suspension,Paracetamolum,"2,4 g/100 ml",1 pc,N02BE01,I001196-01,2023-01-02,,shortage - end date unknown,2026-03-12T15:53:48.448100
LV,Latvia,ZVA,Panadol optizorb 500 mg film-coated tablets,Paracetamolum,500 mg,12 pcs,N02BE01,13-0114-05,2022-09-30,,shortage - end date unknown,2026-03-12T15:53:48.448100
LV,Latvia,ZVA,"Pantogar capsules, hard","Keratinum, Faex medicinalis, Calcii pantothenas, Thiamini nitras, Cystinum, Acidum 4-aminobenzoicum",1 UD,90 pcs,,04-0188-02,2020-01-14,,shortage - end date unknown,2026-03-12T15:53:48.449222
LV,Latvia,ZVA,Pantoprazole-Mepha 20 mg gastro-resistant tablets,Pantoprazolum,20 mg,14 pcs,A02BC02,11-0125-01,2018-07-13,,shortage - end date unknown,2026-03-12T15:53:48.449222
LV,Latvia,ZVA,Pantoprazole-Mepha 40 mg gastro-resistant tablets,Pantoprazolum,40 mg,14 pcs,A02BC02,11-0126-01,2017-01-06,,shortage - end date unknown,2026-03-12T15:53:48.449222
LV,Latvia,ZVA,Pantoprazole-Mepha 40 mg gastro-resistant tablets,Pantoprazolum,40 mg,28 pcs,A02BC02,11-0126-02,2019-05-30,,shortage - end date unknown,2026-03-12T15:53:48.449222
LV,Latvia,ZVA,Panzyga 100 mg/ml solution for infusion,Immunoglobulinum humanum normale,10 g/100 ml,1 pc,,16-0064-05,2024-10-30,2026-12-01,shortage,2026-03-12T15:53:48.449222
LV,Latvia,ZVA,Papaverine Sopharma 20 mg/ml solution for injection,Papaverini hydrochloridum,20 mg/1 ml,100 pcs,,05-0525-02,2018-03-20,,shortage - end date unknown,2026-03-12T15:53:48.449222
LV,Latvia,ZVA,Paracetamol Accord 500 mg tablets,Paracetamolum,500 mg,10 pcs,N02BE01,15-0224-02,2020-03-19,,shortage - end date unknown,2026-03-12T15:53:48.449222
LV,Latvia,ZVA,Pegasys,Peginterferonum alfa-2a,"180 µg/0,5 ml",1 pc,,EU/1/02/221/007,2018-10-01,,shortage - end date unknown,2026-03-12T15:53:48.450210
LV,Latvia,ZVA,Pentaxim powder and suspension for suspension for injection in pre-filled syringe,"Vaccinum diphtheriae, tetani, pertussis, poliomyelitidis inactivatum et haemophili stirpis b coniugatum adsorbatum","0,5 ml",10 pcs,,02-0311-02,2020-03-18,,shortage - end date unknown,2026-03-12T15:53:48.450210
LV,Latvia,ZVA,Pentaxim powder and suspension for suspension for injection in pre-filled syringe,"Vaccinum diphtheriae, tetani, pertussis, poliomyelitidis inactivatum et haemophili stirpis b coniugatum adsorbatum","0,5 ml",20 pcs,,02-0311-03,2020-03-18,,shortage - end date unknown,2026-03-12T15:53:48.450210
LV,Latvia,ZVA,Pergoveris,"Follitropinum alfa, Lutropinum alfa",1 UD,1 pc,,EU/1/07/396/001,2017-11-09,,shortage - end date unknown,2026-03-12T15:53:48.450210
LV,Latvia,ZVA,Perindalon 4 mg tablets,Tert-butylamini perindoprilum,4 mg,30 pcs,C09AA04,08-0359-07,2023-08-11,,shortage - end date unknown,2026-03-12T15:53:48.450210
LV,Latvia,ZVA,Perindap 4 mg/1.25 mg tablets,"Tert-butylamini perindoprilum, Indapamidum","4 mg/1,25 mg",30 pcs,C09AA04,09-0016-04,2019-07-01,,shortage - end date unknown,2026-03-12T15:53:48.450210
LV,Latvia,ZVA,Perindopril/Indapamide Teva 5 mg/1.25 mg film-coated tablets,"Perindoprili tosilas, Indapamidum","5 mg/1,25 mg",90 pcs,C09AA04,13-0089-03,2024-05-03,,shortage - end date unknown,2026-03-12T15:53:48.450210
LV,Latvia,ZVA,Perineva 8 mg tablets,Tert-butylamini perindoprilum,8 mg,30 pcs,C09AA04,10-0079-03,2025-12-16,,shortage - end date unknown,2026-03-12T15:53:48.450210
LV,Latvia,ZVA,Perineva 8 mg tablets,Tert-butylamini perindoprilum,8 mg,90 pcs,C09AA04,10-0079-07,2025-03-04,,shortage - end date unknown,2026-03-12T15:53:48.450210
LV,Latvia,ZVA,Persen forte hard capsules,"Menthae piperitae folii extractum siccum, Melissae folii extractum siccum, Valerianae extractum hydroalcoholicum siccum",1 UD,20 pcs,A03AX15,98-0711-01,2025-10-08,,shortage - end date unknown,2026-03-12T15:53:48.451209
LV,Latvia,ZVA,Phlogenzym gastro-resistant film-coated tablets,"Bromelainum, Trypsinum, Rutosidum trihydricum",1 UD,40 pcs,,95-0325-01,2019-03-19,,shortage - end date unknown,2026-03-12T15:53:48.451209
LV,Latvia,ZVA,Phlogenzym gastro-resistant film-coated tablets,"Bromelainum, Trypsinum, Rutosidum trihydricum",1 UD,100 pcs,,95-0325-02,2021-12-01,,shortage - end date unknown,2026-03-12T15:53:48.451209
LV,Latvia,ZVA,Phlogenzym gastro-resistant film-coated tablets,"Bromelainum, Trypsinum, Rutosidum trihydricum",1 UD,200 pcs,,95-0325-03,2021-12-01,,shortage - end date unknown,2026-03-12T15:53:48.451209
LV,Latvia,ZVA,Piascledine 300 mg capsules,"Glycinis maxis oleum, Perseae gratissimae oleum",300 mg,15 pcs,,05-0267-01,2019-12-03,,shortage - end date unknown,2026-03-12T15:53:48.451209
LV,Latvia,ZVA,Piperacillin/Tazobactam Kalceks 2 g/0.25 g powder for solution for infusion,"Piperacillinum, Tazobactamum","2 g/0,25 g",10 pcs,J01CR05,23-0014-02,2024-11-04,,shortage - end date unknown,2026-03-12T15:53:48.451209
LV,Latvia,ZVA,Pirfenidone Zentiva 801 mg film-coated tablets,Pirfenidonum,801 mg,84 pcs,L04AX05,22-0087-01,2026-03-10,,leaving the market,2026-03-12T15:53:48.451209
LV,Latvia,ZVA,Plavix,Clopidogrelum,300 mg,30 pcs,B01AC04,EU/1/98/069/009,2022-03-28,,shortage - end date unknown,2026-03-12T15:53:48.451209
LV,Latvia,ZVA,Plecard 25 mg film-coated tablets,Eplerenonum,25 mg,30 pcs,C03DA04,16-0021-05,2026-02-12,2026-04-30,shortage,2026-03-12T15:53:48.451209
LV,Latvia,ZVA,Plecard 50 mg film-coated tablets,Eplerenonum,50 mg,30 pcs,C03DA04,16-0022-05,2026-02-12,2026-05-31,shortage,2026-03-12T15:53:48.452242
LV,Latvia,ZVA,Polvertic 24 mg tablets,Betahistini dihydrochloridum,24 mg,100 pcs,,07-0371-06,2023-08-14,,shortage - end date unknown,2026-03-12T15:53:48.452242
LV,Latvia,ZVA,Polvertic 24 mg tablets,Betahistini dihydrochloridum,24 mg,20 pcs,,07-0371-01,2023-06-16,,shortage - end date unknown,2026-03-12T15:53:48.452242
LV,Latvia,ZVA,Pradaxa,Dabigatranum etexilatum,75 mg,10 pcs,B01AE07,EU/1/08/442/001,2018-04-01,,shortage - end date unknown,2026-03-12T15:53:48.452242
LV,Latvia,ZVA,"Pragiola 150 mg capsules, hard",Pregabalinum,150 mg,56 pcs,N02BF02,15-0079-04,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:48.452242
LV,Latvia,ZVA,"Pragiola 150 mg capsules, hard",Pregabalinum,150 mg,60 pcs,N02BF02,15-0079-05,2017-05-24,,shortage - end date unknown,2026-03-12T15:53:48.452242
LV,Latvia,ZVA,"Pragiola 300 mg capsules, hard",Pregabalinum,300 mg,90 pcs,N02BF02,15-0082-07,2017-05-24,,shortage - end date unknown,2026-03-12T15:53:48.452242
LV,Latvia,ZVA,"Pragiola 300 mg capsules, hard",Pregabalinum,300 mg,56 pcs,N02BF02,15-0082-04,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:48.452242
LV,Latvia,ZVA,"Pragiola 75 mg capsules, hard",Pregabalinum,75 mg,56 pcs,N02BF02,15-0077-04,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:48.452242
LV,Latvia,ZVA,"Pragiola 75 mg capsules, hard",Pregabalinum,75 mg,60 pcs,N02BF02,15-0077-05,2017-05-24,,shortage - end date unknown,2026-03-12T15:53:48.453244
LV,Latvia,ZVA,Pregabalin Zentiva,Pregabalinum,75 mg,14 pcs,N02BF02,EU/1/15/1021/011,2026-03-10,2026-03-30,shortage,2026-03-12T15:53:48.453244
LV,Latvia,ZVA,Prenessa 4 mg tablets,Tert-butylamini perindoprilum,4 mg,30 pcs,C09AA04,06-0128-01,2024-05-15,,shortage - end date unknown,2026-03-12T15:53:48.453244
LV,Latvia,ZVA,Prenessa 8 mg tablets,Tert-butylamini perindoprilum,8 mg,30 pcs,C09AA04,08-0288-04,2024-07-03,,shortage - end date unknown,2026-03-12T15:53:48.453244
LV,Latvia,ZVA,Prenewel 4 mg/1.25 mg tablets,"Tert-butylamini perindoprilum, Indapamidum","4 mg/1,25 mg",90 pcs,C09AA04,07-0370-08,2022-11-07,,shortage - end date unknown,2026-03-12T15:53:48.763451
LV,Latvia,ZVA,Prenewel 8 mg/2.5 mg tablets,"Tert-butylamini perindoprilum, Indapamidum","8 mg/2,5 mg",90 pcs,C09AA04,10-0251-08,2025-04-29,,shortage - end date unknown,2026-03-12T15:53:48.763451
LV,Latvia,ZVA,Prestarium 10 mg film-coated tablets,Perindoprili argininum,10 mg,30 pcs,C09AA04,05-0264-01,2025-04-03,,shortage - end date unknown,2026-03-12T15:53:48.763451
LV,Latvia,ZVA,Prestarium 10 mg film-coated tablets,Perindoprili argininum,10 mg,90 pcs,C09AA04,05-0264-08,2021-04-01,,shortage - end date unknown,2026-03-12T15:53:48.763451
LV,Latvia,ZVA,Prestarium 5 mg film-coated tablets,Perindoprili argininum,5 mg,90 pcs,C09AA04,05-0263-08,2021-04-01,,shortage - end date unknown,2026-03-12T15:53:48.763451
LV,Latvia,ZVA,Presteram 10 mg/10 mg tablets,"Perindoprili argininum, Amlodipinum",10 mg/10 mg,30 pcs,C09AA04,08-0114-07,2025-04-10,,shortage - end date unknown,2026-03-12T15:53:48.764451
LV,Latvia,ZVA,Presteram 10 mg/5 mg tablets,"Perindoprili argininum, Amlodipinum",10 mg/5 mg,30 pcs,C09AA04,08-0113-07,2025-04-10,,shortage - end date unknown,2026-03-12T15:53:48.764451
LV,Latvia,ZVA,Presteram 5 mg/10 mg tablets,"Perindoprili argininum, Amlodipinum",5 mg/10 mg,30 pcs,C09AA04,08-0112-07,2025-04-10,,shortage - end date unknown,2026-03-12T15:53:48.764451
LV,Latvia,ZVA,Presteram 5 mg/10 mg tablets,"Perindoprili argininum, Amlodipinum",5 mg/10 mg,90 pcs,C09AA04,08-0112-11,2025-01-31,,shortage - end date unknown,2026-03-12T15:53:48.764451
LV,Latvia,ZVA,Presteram 5 mg/5 mg tablets,"Perindoprili argininum, Amlodipinum",5 mg/5 mg,30 pcs,C09AA04,08-0111-07,2025-04-03,,shortage - end date unknown,2026-03-12T15:53:48.764451
LV,Latvia,ZVA,Priorix powder and solvent for solution for injection in pre-filled syringe,"Virus rubellae, vivum, attenuatum, Virus morbilli (stirps Schwarzi), vivum, attenuatum, Virus parotitidis epidemici, vivum, attenuatum",1 deva,1 pc,,99-0657-01,2019-05-30,,shortage - end date unknown,2026-03-12T15:53:48.764451
LV,Latvia,ZVA,Procoralan,Ivabradinum,5 mg,14 pcs,,EU/1/05/316/001,2025-04-10,,shortage - end date unknown,2026-03-12T15:53:48.764451
LV,Latvia,ZVA,Procoralan,Ivabradinum,5 mg,56 pcs,,EU/1/05/316/003,2025-04-10,,shortage - end date unknown,2026-03-12T15:53:48.764451
LV,Latvia,ZVA,Procoralan,Ivabradinum,"7,5 mg",56 pcs,,EU/1/05/316/010,2025-04-10,,shortage - end date unknown,2026-03-12T15:53:48.765448
LV,Latvia,ZVA,Profenac 75 mg/3 ml solution for injection,Diclofenacum natricum,75 mg/3 ml,5 pcs,M01AB05,04-0335-01,2018-09-12,,shortage - end date unknown,2026-03-12T15:53:48.765448
LV,Latvia,ZVA,Profenac SR 100 mg prolonged-release tablets,Diclofenacum natricum,100 mg,20 pcs,M01AB05,04-0227-01,2017-02-01,,shortage - end date unknown,2026-03-12T15:53:48.765448
LV,Latvia,ZVA,Promedols 20 mg/ml solution for injection,Trimeperidini hydrochloridum,20 mg/1 ml,10 pcs,,96-0192-01,2023-07-24,,shortage - end date unknown,2026-03-12T15:53:48.766445
LV,Latvia,ZVA,Propafenone Accord 150 mg film-coated tablets,Propafenoni hydrochloridum,150 mg,60 pcs,C01BC03,17-0158-03,2025-07-24,,shortage - end date unknown,2026-03-12T15:53:48.766445
LV,Latvia,ZVA,"Prospan 20 mg/ml oral drops, solution",Hederae helicis folii extractum siccum,400 mg/20 ml,1 pc,R05CA12,99-0723-01,2025-01-06,,shortage - end date unknown,2026-03-12T15:53:48.766445
LV,Latvia,ZVA,Prostenoon-Geel 1 mg/3.5 g endocervical gel,Dinoprostonum,"1 mg/3,5 g",1 pc,G02AD02,00-0627-01,2025-06-01,,leaving the market,2026-03-12T15:53:48.766445
LV,Latvia,ZVA,Prostenoon-Geel 2 mg/3.5 g vaginal gel,Dinoprostonum,"2 mg/3,5 g",1 pc,G02AD02,00-0628-01,2025-06-01,,leaving the market,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Pulmicort 0.5 mg/ml suspension for inhalation by nebulisation,Budesonidum,1 mg/2 ml,40 pcs,,I000853-01,2019-02-20,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Pulmicort Turbuhaler 200 micrograms/dose inhalation powder,Budesonidum,200 µg/dose,100 pcs,,97-0646-01,2022-05-21,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Puregon,Follitropinum beta,"300 IU/0,36 ml",1 pc,,EU/1/96/008/038,2018-05-03,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Puregon,Follitropinum beta,"900 IU/1,08 ml",1 pc,,EU/1/96/008/041,2018-05-03,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Quamatel 20 mg powder and solvent for solution for injection,Famotidinum,20 mg,5 pcs,,97-0489-01,2026-01-01,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Quamatel 20 mg powder and solvent for solution for injection,Famotidinum,20 mg,5 pcs,,I001818-01,2026-02-04,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Quetiapine Accord 200 mg prolonged-release tablets,Quetiapinum,200 mg,60 pcs,,11-0370-04,2025-08-25,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Quetiapine Accord 300 mg prolonged-release tablets,Quetiapinum,300 mg,60 pcs,,11-0371-04,2025-08-25,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Quetiapine Polpharma 100 mg film-coated tablets,Quetiapinum,100 mg,60 pcs,,10-0129-01,2023-12-12,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Quetiapine Teva 25 mg film-coated tablets,Quetiapinum,25 mg,30 pcs,,08-0342-05,2026-03-11,2026-05-15,shortage,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,"Ramdacordia 10 mg/5 mg capsules, hard","Ramiprilum, Amlodipinum",10 mg/5 mg,30 pcs,C09AA05,12-0138-02,2021-09-10,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Ramicor 10 mg tablets,Ramiprilum,10 mg,60 pcs,C09AA05,04-0389-08,2020-01-01,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Ramipril Actavis 5 mg tablets,Ramiprilum,5 mg,98 pcs,C09AA05,05-0572-02,2017-04-06,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Ramipril TAD 10 mg tablets,Ramiprilum,10 mg,30 pcs,C09AA05,13-0202-05,2025-12-16,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Ramipril TAD 5 mg tablets,Ramiprilum,5 mg,30 pcs,C09AA05,13-0201-05,2025-12-16,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Ramlon 10 mg/5 mg hard capsules,"Ramiprilum, Amlodipinum",10 mg/5 mg,60 pcs,C09AA05,12-0066-04,2021-08-06,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Ramlon 5 mg/10 mg hard capsules,"Ramiprilum, Amlodipinum",5 mg/10 mg,60 pcs,C09AA05,12-0065-04,2021-06-04,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Ramlon 5 mg/5 mg hard capsules,"Ramiprilum, Amlodipinum",5 mg/5 mg,60 pcs,C09AA05,12-0064-04,2021-08-06,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Ranexa,Ranolazinum,375 mg,60 pcs,,EU/1/08/462/001,2025-09-19,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Ranexa,Ranolazinum,750 mg,60 pcs,,EU/1/08/462/005,2025-09-19,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Rapiscan,Regadenosonum,400 µg/5 ml,1 pc,C01EB21,EU/1/10/643/001,2025-06-01,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Rawel SR 1.5 mg prolonged-release tablets,Indapamidum,"1,5 mg",30 pcs,,05-0457-02,2021-09-15,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Recreol 50 mg/g ointment,Dexpanthenolum,1500 mg/30 g,1 pc,B05XC,17-0076-01,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Regaine 50 mg/ml cutaneous solution,Minoxidilum,3000 mg/60 ml,1 pc,D11AX01,00-0480-01,2025-09-01,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,"Relenza 5 mg/dose, inhalation powder, pre-dispensed",Zanamivirum,5 mg/dose,5 pcs,J05AH01,07-0088-02,2016-05-31,,shortage - end date unknown,2026-03-12T15:53:48.767411
LV,Latvia,ZVA,Relifex 1 g dispersible tablets,Nabumetonum,1 g,20 pcs,M01AX01,03-0504-01,2025-05-31,,shortage - end date unknown,2026-03-12T15:53:48.767411
